kind,members,method,fold_year,num_days,mean_return,cumulative_return,sharpe,ic,rank_ic
pair,itransformer+patchtst,mean,2015,243,0.005324112171473159,0.28551904400776706,0.9370585082889048,0.024442128740625145,0.0014578426991274927
pair,itransformer+patchtst,zscore_mean,2015,243,0.0051559602500739835,0.24923740510675985,0.9123899413125514,0.02441606634234224,0.0014917035898688116
pair,itransformer+patchtst,rank_mean,2015,243,0.0023715560039834463,-0.3653618535275077,0.4213785678600917,0.023585712848694308,0.0015198567779820817
pair,itransformer+patchtst,mean,2016,243,0.0031910772106868643,0.4221709045031552,0.8500724495756463,0.00011173439326609967,-0.027814337572839624
pair,itransformer+patchtst,zscore_mean,2016,243,0.0030375989431971526,0.3779531325595249,0.8151370942121623,0.000126058575498026,-0.02780984784961857
pair,itransformer+patchtst,rank_mean,2016,243,-0.0005754604785132838,-0.3971002291962472,-0.16545575495853598,0.0008798796747739868,-0.0277560184037889
pair,itransformer+patchtst,rank_mean,2017,243,-0.0020096407358522078,-0.51825013313831,-0.7120834838454808,-0.01191847676568084,-0.035153006206133076
pair,itransformer+patchtst,mean,2017,243,-0.002451642910337805,-0.5474563605445423,-0.9691992343488534,-0.013430572695197936,-0.03545761723639905
pair,itransformer+patchtst,zscore_mean,2017,243,-0.002605133881323742,-0.5695812939076108,-0.9976483603747577,-0.013534415501386824,-0.035541692097273786
pair,itransformer+patchtst,mean,2018,242,0.0030178571742515065,-0.4351339010157812,0.4387181348189112,-0.004270726407746945,-0.027055247662688065
pair,itransformer+patchtst,zscore_mean,2018,242,0.0017965233470465143,-0.5856106262205226,0.26009621154664714,-0.0042078640626978,-0.02703095266480882
pair,itransformer+patchtst,rank_mean,2018,242,0.0012202677020729277,-0.6257780245306431,0.17907410828569492,-0.0056506452784545495,-0.027080715340674563
pair,itransformer+patchtst,rank_mean,2019,243,0.0006777984544729747,-0.8948673333569964,0.08041461187706758,0.008938539919288944,-0.024488635378586646
pair,itransformer+patchtst,zscore_mean,2019,243,-0.004569628469582102,-0.9906431136974672,-0.4953106299117749,0.007927264376746098,-0.02451359786407154
pair,itransformer+patchtst,mean,2019,243,-0.004832211652709676,-0.9913463369237908,-0.5236786537727269,0.006732143103328525,-0.024476930423808663
pair,itransformer+patchtst,mean,2020,242,0.05601033783955057,29.57518426492421,1.2705944156995461,0.006658146069922743,-0.025512724580589917
pair,itransformer+patchtst,zscore_mean,2020,242,0.05460970120318693,21.476326399096727,1.2390084667066252,0.006355944910671275,-0.02560696446349233
pair,itransformer+patchtst,rank_mean,2020,242,0.05397839255240954,26.71732795702918,1.2324268326106507,0.004893980846632075,-0.025254220009373548
pair,itransformer+patchtst,rank_mean,2021,242,0.02197713024582663,2.3989228337248387,1.9254904671011628,0.0006001992351851021,-0.03507800615362767
pair,itransformer+patchtst,zscore_mean,2021,242,0.016636214681777044,-0.23186909610609452,1.4251098956995196,0.00452765029154962,-0.03506233508137144
pair,itransformer+patchtst,mean,2021,242,0.016602576004091093,-0.23557657610386595,1.4227996786583879,0.004515050665834801,-0.03517834340835463
pair,itransformer+patchtst,mean,2022,241,0.011638498675939316,2.18234340954751,1.1938814172618448,-0.010773747203121636,-0.04723422339373461
pair,itransformer+patchtst,zscore_mean,2022,241,0.010860901467225622,1.598286816504003,1.1110019642667006,-0.010828322846744195,-0.047289826109123786
pair,itransformer+patchtst,rank_mean,2022,241,0.0035077026780140088,0.1340951855644632,0.7113302082724271,-0.010113522865402683,-0.047086349111148895
pair,itransformer+patchtst,zscore_mean,2023,241,0.006356936216709071,1.3001373007078767,1.3092590333361092,-0.01018084273661784,-0.05427873793822292
pair,itransformer+patchtst,mean,2023,241,0.005955809436626084,1.1001488068869207,1.2321309471413193,-0.01030459909698604,-0.05441330642018352
pair,itransformer+patchtst,rank_mean,2023,241,0.0042084255913581595,0.3625282888889343,0.8656354271949421,-0.00857144032008784,-0.05431499531900031
pair,itransformer+patchtst,rank_mean,2024,160,0.07633557519884517,11.46038921549876,1.9215216403275635,-0.010074401394898864,-0.047975521874631666
pair,itransformer+patchtst,mean,2024,160,0.050735515406354695,0.4883079653078797,1.4044181096013095,0.00040144452847627884,-0.047926433125874794
pair,itransformer+patchtst,zscore_mean,2024,160,0.049116279562614204,0.16646426501740552,1.3598555145849924,-9.985662171558066e-06,-0.04813419893976401
pair_aggregate,itransformer+patchtst,rank_mean,-1,2340,0.014043860591505478,12.1546461534653,0.7566731305671529,-0.00039821820467680024,-0.0316820707400233
pair_aggregate,itransformer+patchtst,mean,-1,2340,0.013230671652786114,-0.05978051109819349,0.7205085218944888,0.00042462300697441356,-0.03178145970458626
pair_aggregate,itransformer+patchtst,zscore_mean,-1,2340,0.012791428007986256,-0.6542331257944678,0.6966448448785284,0.0004922730581087074,-0.03179132534882037
selector,itransformer+patchtst,top1_gap,2015,243,0.0039684410241480565,-0.03800513916112935,0.7104400056457796,0.021415607738703577,0.0003772622885850309
selector,itransformer+patchtst,top1_gap_rank,2015,243,0.0011148763596707828,-0.5153365500651714,0.20068244361839216,0.024500514081291492,0.0012367499097601662
selector,itransformer+patchtst,top1_gap,2016,243,0.002167176148341185,0.1611067093856562,0.6138696420291606,-6.136911477770148e-05,-0.02772706710534439
selector,itransformer+patchtst,top1_gap_rank,2016,243,4.448678344406811e-05,-0.3400909209843517,0.011886977781660433,-0.0013307723583082054,-0.028725378192805073
selector,itransformer+patchtst,top1_gap,2017,243,-0.0018960613745730534,-0.4899631267758028,-0.7185477336304117,-0.012294437243484658,-0.0332180192067439
selector,itransformer+patchtst,top1_gap_rank,2017,243,-0.003313632168895759,-0.6438868726925705,-1.2201255414353063,-0.010862927935500432,-0.031562265707615715
selector,itransformer+patchtst,top1_gap,2018,242,0.0032027581889243336,-0.47579742080669285,0.44628097595480654,-0.004608463674683085,-0.026529351851703183
