kind,members,method,fold_year,num_days,mean_return,cumulative_return,sharpe,ic,rank_ic
pair,itransformer+timesnet,zscore_mean,2021,242,0.017466002580941456,0.16029919407149595,1.5442422699938751,0.007570835510709628,-0.030449777762318574
pair,itransformer+timesnet,mean,2021,242,0.01695856519994972,0.017688121893230102,1.497475030282039,0.007512666351234579,-0.030681558376934287
pair,itransformer+timesnet,rank_mean,2022,241,0.008020743037474588,2.2411044404497646,1.583274625516108,-0.003521601670396183,-0.0357850505372047
pair,itransformer+timesnet,mean,2022,241,0.005096386083947618,0.6122887106643045,1.011349483264863,-0.003451781692364715,-0.03585299165482623
pair,itransformer+timesnet,zscore_mean,2022,241,0.004758205916728174,0.4631481804706312,0.934712276056276,-0.0032840579492569486,-0.035715099415667376
pair,itransformer+timesnet,rank_mean,2023,241,0.005354271802723884,0.6108726348070399,1.0501029132737125,-0.007937890468361568,-0.050938573801598934
pair,itransformer+timesnet,zscore_mean,2023,241,0.005316733863680024,0.4680509726142912,0.973282193950162,-0.00877908568815429,-0.05100796885397622
pair,itransformer+timesnet,mean,2023,241,0.0029555094653397757,-0.07788187431303661,0.588612005582253,-0.008792926742610637,-0.05100583552856069
pair,itransformer+timesnet,rank_mean,2024,160,0.07315975975012373,2.887994108983727,1.8135621464914438,-0.0016532851367118211,-0.032297671705353005
pair,itransformer+timesnet,mean,2024,160,0.051744871750095164,-0.38755094172101767,1.3970357428024334,0.01098556830365736,-0.03171636275260782
pair,itransformer+timesnet,zscore_mean,2024,160,0.050767544531354694,-0.47139315112237024,1.3706956648022024,0.010556657784497261,-0.0326304321583296
pair_aggregate,itransformer+timesnet,rank_mean,-1,2340,0.014189049717101037,4.119587034197533,0.757907183093142,0.002788564007607699,-0.026164540431676358
pair_aggregate,itransformer+timesnet,zscore_mean,-1,2340,0.012764434067732413,0.33357170262670044,0.7013179954974208,0.0037923122416949817,-0.026242590802648097
pair_aggregate,itransformer+timesnet,mean,-1,2340,0.0122789882787789,-0.575773389992039,0.6747094620412012,0.003719974087110969,-0.0261691087026551
selector,itransformer+timesnet,top1_gap,2015,243,0.005685583123431822,0.6165626418776418,1.0700676074667312,0.026409296964590573,0.006588911634897524
selector,itransformer+timesnet,top1_gap_rank,2015,243,0.0008830956971193429,-0.5456820585427391,0.15830244318774975,0.023839836207063606,0.0005491777050851438
selector,itransformer+timesnet,top1_gap_rank,2016,243,0.00027512410031649596,-0.30204551791811074,0.07351081456638094,-0.0014377067284659147,-0.02885219504202781
