combo,size,method,weight_tag,fold_year,num_days,mean_return,cumulative_return,sharpe,ic,rank_ic,positive_years
dlinear+itransformer+patchtst+timesnet,4,zscore_mean,equal,-1,2340,0.010048589372787598,-0.9981245613170241,0.55529569696711,0.002392915223932686,-0.026317285669084353,8.0
timemixer+timesnet,2,rank_mean,equal,-1,2340,0.010026537844301962,-0.9980048435316419,0.5535697465626083,0.0014263958432445014,-0.029274703852642244,7.0
dlinear+itransformer+timemixer+wpmixer,4,zscore_mean,equal,-1,2340,0.009929645709758982,-0.9922355942100832,0.5513970751134675,-0.00037512252921091937,-0.030773158811468474,6.0
itransformer+patchtst+tsmixer,3,weighted_rank,"{""dominant"": ""itransformer"", ""weights"": [0.5, 0.25, 0.25]}",-1,2340,0.0036029731644930743,-0.9757571112425241,0.5507321280970823,0.0024559861480827443,-0.025539373791530665,9.0
patchtst+tsmixer,2,rank_mean,equal,-1,2340,0.003699609003181787,-0.9624030779004779,0.5507039675820253,0.00488238086532175,-0.011817992304801657,8.0
itransformer+timemixer+tsmixer+wpmixer,4,weighted_rank,"{""dominant"": ""wpmixer"", ""weights"": [0.2, 0.2, 0.2, 0.4]}",-1,2340,0.0035633044961958177,-0.9724050669473958,0.5494171257332753,0.0010102506287564936,-0.02912110099754593,9.0
itransformer+patchtst+timemixer+tsmixer,4,weighted_rank,"{""dominant"": ""timemixer"", ""weights"": [0.2, 0.2, 0.4, 0.2]}",-1,2340,0.0035035846738012545,-0.9737652981216656,0.546131007289352,0.0007573849893193748,-0.029849005728458684,9.0
timesnet+tsmixer,2,top1_gap,selector,-1,2340,0.006354450687309821,-0.9989323435638874,0.5447518549971679,0.006118731895866035,-0.01614358648151598,8.0
itransformer+timesnet+tsmixer,3,weighted_rank,"{""dominant"": ""itransformer"", ""weights"": [0.5, 0.25, 0.25]}",-1,2340,0.0036380056944377895,-0.9848077378986407,0.5436795144471086,0.004528031095895418,-0.021948448579752415,7.0
itransformer+timemixer,2,zscore_mean,equal,-1,2340,0.009850585351542695,-0.9987730699063117,0.5431428366675911,-0.00030938922668701077,-0.03264504028325267,7.0
itransformer+patchtst+timesnet+tsmixer,4,weighted_rank,"{""dominant"": ""patchtst"", ""weights"": [0.2, 0.4, 0.2, 0.2]}",-1,2340,0.0035493347873098912,-0.9833916636137134,0.5412295912745589,0.0026283761208567044,-0.026334812942947844,7.0
itransformer+timemixer,2,mean,equal,-1,2340,0.009828030089771114,-0.9990656429204636,0.5412273935691544,-0.0004969728469839215,-0.0326476172969082,6.0
dlinear+timemixer+tsmixer,3,mean,equal,-1,2340,0.007571569616497089,-0.9998189753666195,0.5410434699420458,-0.0007176494389833297,-0.033215352631204204,6.0
itransformer+patchtst+timemixer+tsmixer,4,weighted_rank,"{""dominant"": ""patchtst"", ""weights"": [0.2, 0.4, 0.2, 0.2]}",-1,2340,0.0034801404790262692,-0.9777479193475406,0.5399982125866916,0.0009148303725190163,-0.029191781561770443,8.0
dlinear+itransformer+timemixer+tsmixer,4,mean,equal,-1,2340,0.009762304994811627,-0.99698854700246,0.5394607582825494,0.00018990815857364423,-0.03189943683528589,7.0
itransformer+timesnet+tsmixer,3,weighted_rank,"{""dominant"": ""tsmixer"", ""weights"": [0.25, 0.25, 0.5]}",-1,2340,0.003565563258019875,-0.9824008984048067,0.5392657907603918,0.007962857674710722,-0.006324935166505716,7.0
timemixer+timesnet+wpmixer,3,weighted_rank,"{""dominant"": ""timemixer"", ""weights"": [0.5, 0.25, 0.25]}",-1,2340,0.009849228109526896,-0.9995903026521118,0.537854762458239,-0.00011579340679191319,-0.03244440418149078,7.0
dlinear+itransformer+patchtst,3,zscore_mean,equal,-1,2340,0.009546790074430262,-0.9597229014442072,0.5371088524821203,0.0004154631054556064,-0.026606099014484394,7.0
dlinear+patchtst+wpmixer,3,zscore_mean,equal,-1,2340,0.009259506427308115,-0.9924149560376838,0.5354060366858026,-0.00037132897315371774,-0.027457751021604658,5.0
tsmixer+wpmixer,2,rank_mean,equal,-1,2340,0.0035918455384429653,-0.970827407212867,0.5348034872483834,0.00499083809666315,-0.012081869031684626,7.0
patchtst+timemixer+timesnet+tsmixer,4,rank_mean,equal,-1,2340,0.0037402718477521843,-0.9927232381161526,0.5347877769355398,0.0030636871457397994,-0.025377330132328586,7.0
patchtst+tsmixer+wpmixer,3,weighted_rank,"{""dominant"": ""wpmixer"", ""weights"": [0.25, 0.25, 0.5]}",-1,2340,0.0037626600443152174,-0.9907285384659184,0.5346833937776625,0.0012846756553938376,-0.027015246704493477,7.0
patchtst+tsmixer+wpmixer,3,rank_mean,equal,-1,2340,0.0037255920695680334,-0.9862357774914458,0.5339921299371322,0.002394061109146089,-0.023520843346829308,7.0
timemixer+wpmixer,2,top1_gap,selector,-1,2340,0.009358534669138677,-0.9994292337292036,0.5326566397437746,-0.0014442025711773902,-0.033480661068716486,8.0
dlinear+itransformer+timemixer+timesnet,4,zscore_mean,equal,-1,2340,0.009620502574947471,-0.9981889887649322,0.5322979572839824,0.0017531391074552185,-0.02744163379475452,6.0
itransformer+patchtst+tsmixer+wpmixer,4,weighted_rank,"{""dominant"": ""tsmixer"", ""weights"": [0.2, 0.2, 0.4, 0.2]}",-1,2340,0.003434970628114336,-0.9700285022455046,0.5322923662694057,0.0039703650542088,-0.01925148481743716,7.0
itransformer+timemixer+tsmixer+wpmixer,4,weighted_rank,"{""dominant"": ""itransformer"", ""weights"": [0.4, 0.2, 0.2, 0.2]}",-1,2340,0.003438341211971325,-0.9787591127105897,0.5309344984682899,0.0014285450115705581,-0.028393415146140716,8.0
timesnet+tsmixer,2,weighted_rank,"{""dominant"": ""timesnet"", ""weights"": [0.6, 0.4]}",-1,2340,0.003546526933632121,-0.9838627981237879,0.5272081383809858,0.00839881540401873,-0.008736811792513134,7.0
patchtst+timemixer+tsmixer,3,rank_mean,equal,-1,2340,0.0035219583750593884,-0.9845476083587903,0.5265994840001603,0.0021026031779371964,-0.02501708668557437,7.0
timesnet+wpmixer,2,rank_mean,equal,-1,2340,0.006314421189001159,-0.9997329880554806,0.525589631342063,0.0018622716689042538,-0.0280247907118967,7.0
tsmixer+wpmixer,2,weighted_rank,"{""dominant"": ""wpmixer"", ""weights"": [0.4, 0.6]}",-1,2340,0.003615239279071554,-0.9854633365735282,0.5241095049767762,0.003440629460929258,-0.01964446766143091,7.0
patchtst+timesnet,2,rank_mean,equal,-1,2340,0.006136953846552555,-0.9996471769645261,0.5233177223115728,0.001751562693027479,-0.02786728292610386,8.0
patchtst+timemixer+tsmixer+wpmixer,4,weighted_rank,"{""dominant"": ""timemixer"", ""weights"": [0.2, 0.4, 0.2, 0.2]}",-1,2340,0.003587543136796534,-0.9921474535648463,0.5203528473163754,0.00037209938431865115,-0.030295002653699134,8.0
dlinear+timesnet+tsmixer+wpmixer,4,zscore_mean,equal,-1,2340,0.006020160150771224,-0.9976318610116027,0.5202563430207224,0.0066730950795791015,-0.01293628045231549,8.0
itransformer+timemixer,2,weighted_rank,"{""dominant"": ""timemixer"", ""weights"": [0.4, 0.6]}",-1,2340,0.009321938429046519,-0.9984332030153319,0.5171457277977153,-0.0009591518778490827,-0.03313333625466029,7.0
timemixer+timesnet+wpmixer,3,weighted_rank,"{""dominant"": ""timesnet"", ""weights"": [0.25, 0.5, 0.25]}",-1,2340,0.00620872905480316,-0.9997717157865416,0.5167740877028939,0.0016671342904226898,-0.02879745837262463,7.0
timesnet+tsmixer,2,rank_mean,equal,-1,2340,0.0035148140790066565,-0.9876610642675465,0.5156682772628993,0.009137589062810831,-0.003063903631295764,7.0
itransformer+tsmixer+wpmixer,3,weighted_rank,"{""dominant"": ""itransformer"", ""weights"": [0.5, 0.25, 0.25]}",-1,2340,0.0034102148950365552,-0.9868820928158867,0.5145107363316415,0.002505456552999523,-0.02548267956856558,8.0
patchtst+timesnet+tsmixer,3,weighted_rank,"{""dominant"": ""patchtst"", ""weights"": [0.5, 0.25, 0.25]}",-1,2340,0.003556469697507647,-0.9943430967586078,0.5122013048873197,0.0032262604694542596,-0.02405278764882117,7.0
itransformer+patchtst+tsmixer,3,weighted_rank,"{""dominant"": ""tsmixer"", ""weights"": [0.25, 0.25, 0.5]}",-1,2340,0.003155442924469595,-0.9699555801876115,0.51153840314782,0.005662837968904462,-0.011012069926988546,7.0
dlinear+timesnet,2,weighted_rank,"{""dominant"": ""timesnet"", ""weights"": [0.4, 0.6]}",-1,2340,0.0024206203695314303,-0.6123520212697422,0.509873422092311,0.004509671007482051,-0.013791573815920452,6.0
dlinear+timemixer+timesnet,3,zscore_mean,equal,-1,2340,0.005965631342684485,-0.9997456673863393,0.5093098423583862,0.0020107377785479126,-0.024042938869802098,7.0
itransformer+timemixer+timesnet,3,weighted_rank,"{""dominant"": ""timemixer"", ""weights"": [0.25, 0.5, 0.25]}",-1,2340,0.009194207757752372,-0.9990634194843775,0.508882892328338,0.000292294831379208,-0.03165352633555321,6.0
dlinear+itransformer+patchtst+wpmixer,4,zscore_mean,equal,-1,2340,0.009114462979927783,-0.9994160415027388,0.5072539129455325,0.00014409689596494964,-0.029634277617211626,5.0
itransformer+patchtst+tsmixer+wpmixer,4,weighted_rank,"{""dominant"": ""itransformer"", ""weights"": [0.4, 0.2, 0.2, 0.2]}",-1,2340,0.0033039376778925436,-0.9873282761927684,0.5059866754422194,0.0015801256191510286,-0.02788623457454838,8.0
itransformer+timemixer+tsmixer+wpmixer,4,rank_mean,equal,-1,2340,0.003274394792876275,-0.9858586502549326,0.5051257877031564,0.0016876944026880775,-0.027530810505016167,7.0
dlinear+tsmixer+wpmixer,3,zscore_mean,equal,-1,2340,0.003264061503347345,-0.9776393283289223,0.5037520434946109,0.005251745315419785,-0.005857389309841328,6.0
timemixer+timesnet,2,weighted_rank,"{""dominant"": ""timemixer"", ""weights"": [0.6, 0.4]}",-1,2340,0.009110053582051187,-0.9998042978772754,0.5024199170619692,0.0006992071405959736,-0.030868384203987152,7.0
itransformer+timemixer+timesnet+tsmixer,4,weighted_rank,"{""dominant"": ""itransformer"", ""weights"": [0.4, 0.2, 0.2, 0.2]}",-1,2340,0.003310596089990874,-0.9934517441497868,0.49403008319912745,0.002933420210906829,-0.026011937261921775,7.0
patchtst+tsmixer,2,weighted_rank,"{""dominant"": ""patchtst"", ""weights"": [0.6, 0.4]}",-1,2340,0.003366509213751152,-0.990218910285296,0.4936789213847131,0.0033030182522079585,-0.01936681021496278,8.0
itransformer+timemixer+tsmixer,3,mean,equal,-1,2340,0.00890684677590433,-0.9998766876813961,0.49093673643007846,-2.0481229619269297e-05,-0.03208521162820003,5.0
dlinear+timesnet+tsmixer,3,zscore_mean,equal,-1,2340,0.005529983086626666,-0.994755505984612,0.4905053072713293,0.008521284730631271,0.0005409577970403542,6.0
dlinear+timemixer+timesnet+tsmixer,4,zscore_mean,equal,-1,2340,0.005696639964201799,-0.9990415468116285,0.49033750243665686,0.006189363597393916,-0.014190380605055796,7.0
timesnet+tsmixer,2,weighted_rank,"{""dominant"": ""tsmixer"", ""weights"": [0.4, 0.6]}",-1,2340,0.0032871438412901246,-0.9873468021351082,0.48835776223811495,0.009590525760806443,0.003340182244934817,7.0
timesnet+tsmixer,2,top1_gap_rank,selector,-1,2340,0.0056895591665158275,-0.9997774003575929,0.4877323116593511,0.006049342212621995,-0.019275123109365855,8.0
itransformer+patchtst+timesnet+tsmixer,4,rank_mean,equal,-1,2340,0.003184907341905788,-0.9924234150291358,0.48670062279292786,0.0039439735472689775,-0.023433723173487297,8.0
dlinear+timesnet+tsmixer,3,weighted_rank,"{""dominant"": ""dlinear"", ""weights"": [0.5, 0.25, 0.25]}",-1,2340,0.002738519307143092,-0.7156907361201084,0.48484129693471245,0.005940610889929282,0.00257903639256186,7.0
dlinear+timesnet+tsmixer,3,mean,equal,-1,2340,0.005674459944657154,-0.9998317709956658,0.4847802758845731,0.006654410927235227,-0.018212100509950827,8.0
patchtst+timemixer+tsmixer,3,weighted_rank,"{""dominant"": ""tsmixer"", ""weights"": [0.25, 0.25, 0.5]}",-1,2340,0.003156607946106575,-0.986252485849802,0.4832132690198669,0.004755259559710958,-0.013130107003356246,7.0
itransformer+timemixer+tsmixer+wpmixer,4,weighted_rank,"{""dominant"": ""tsmixer"", ""weights"": [0.2, 0.2, 0.4, 0.2]}",-1,2340,0.0030764765634241826,-0.9836674455385311,0.4814590975854119,0.003799125492305586,-0.020076918170003472,8.0
timesnet+wpmixer,2,top1_gap_rank,selector,-1,2340,0.005584774481857707,-0.9998148021213056,0.47923899875849657,0.005748013521613319,-0.019815141026774907,8.0
patchtst+timesnet+tsmixer,3,weighted_rank,"{""dominant"": ""tsmixer"", ""weights"": [0.25, 0.25, 0.5]}",-1,2340,0.003268169838577651,-0.9944369578923039,0.4787568439487978,0.0073071829095897566,-0.007216225413351926,7.0
patchtst+timesnet+tsmixer,3,rank_mean,equal,-1,2340,0.0032971424896748145,-0.9960928893441888,0.47858215142331006,0.0053481049577389726,-0.018340465659059467,8.0
dlinear+itransformer,2,zscore_mean,equal,-1,2340,0.005133622867059622,-0.9798665044013457,0.47239091707727204,0.0013252861610828736,-0.01723304433101153,5.0
dlinear+patchtst,2,zscore_mean,equal,-1,2340,0.0028758326132721263,-0.9701144799110748,0.47162157011337186,-0.00041134923737091105,-0.018884159236085878,4.0
dlinear+patchtst+timemixer,3,zscore_mean,equal,-1,2340,0.004769721800204843,-0.998743260183869,0.46639036331698897,-0.001081448993620187,-0.029363370105296195,5.0
timemixer+timesnet+tsmixer,3,rank_mean,equal,-1,2340,0.003217042888422435,-0.9970232126305071,0.46426102188171964,0.00505830358926053,-0.01970424973385387,6.0
dlinear+itransformer+patchtst+timemixer,4,zscore_mean,equal,-1,2340,0.008340321086522854,-0.9999236346447844,0.4632369561295062,-0.0003745413368700452,-0.030672623957605193,6.0
itransformer+timemixer+tsmixer,3,weighted_rank,"{""dominant"": ""tsmixer"", ""weights"": [0.25, 0.25, 0.5]}",-1,2340,0.0028902442873609715,-0.9861108587833832,0.463155798826924,0.005425289053110174,-0.012083405438764322,6.0
patchtst+timesnet+tsmixer+wpmixer,4,weighted_rank,"{""dominant"": ""wpmixer"", ""weights"": [0.2, 0.2, 0.2, 0.4]}",-1,2340,0.0032205921076084876,-0.9975412301209732,0.463008953772986,0.002177018682161458,-0.02697126929027401,6.0
dlinear+timesnet,2,weighted_rank,"{""dominant"": ""dlinear"", ""weights"": [0.6, 0.4]}",-1,2340,0.0021589994939166367,-0.7517679233915424,0.46110578161888277,0.003239508341945708,-0.005887952092966652,5.0
timemixer+tsmixer,2,rank_mean,equal,-1,2340,0.0029747834541510635,-0.9884712084026409,0.46079135732368054,0.004525035859620788,-0.014136596120735444,7.0
patchtst+tsmixer,2,weighted_rank,"{""dominant"": ""tsmixer"", ""weights"": [0.4, 0.6]}",-1,2340,0.002970494018661078,-0.9876410337196617,0.4602988960207788,0.006338508554896533,-0.002752706090950065,8.0
dlinear+itransformer+patchtst,3,weighted_rank,"{""dominant"": ""dlinear"", ""weights"": [0.5, 0.25, 0.25]}",-1,2340,0.0022007991620988402,-0.7670784212735201,0.45867205652435444,-7.331711478013345e-05,-0.01845583286737031,6.0
timemixer+timesnet+tsmixer+wpmixer,4,rank_mean,equal,-1,2340,0.003185394736387903,-0.997745262697178,0.456871501434613,0.003119815422429035,-0.025383361506346198,7.0
itransformer+patchtst+timemixer+tsmixer,4,weighted_rank,"{""dominant"": ""tsmixer"", ""weights"": [0.2, 0.2, 0.2, 0.4]}",-1,2340,0.0028016950167047286,-0.987089986838065,0.45443322774924655,0.003761164774424801,-0.020099972714686352,5.0
itransformer+timesnet+tsmixer+wpmixer,4,weighted_rank,"{""dominant"": ""tsmixer"", ""weights"": [0.2, 0.2, 0.4, 0.2]}",-1,2340,0.0029941151592372123,-0.995826547926023,0.4512203138894645,0.0058689154607637194,-0.015889453102895603,7.0
itransformer+tsmixer,2,weighted_rank,"{""dominant"": ""itransformer"", ""weights"": [0.6, 0.4]}",-1,2340,0.0027005236130648222,-0.9854987113727336,0.44942529528430986,0.0049696002244468285,-0.017014202024315472,5.0
patchtst+timemixer+timesnet+tsmixer,4,weighted_rank,"{""dominant"": ""tsmixer"", ""weights"": [0.2, 0.2, 0.2, 0.4]}",-1,2340,0.00310461380456532,-0.997958298350149,0.4475875620643785,0.005098986016206849,-0.01754703034694735,7.0
dlinear+patchtst+timesnet+tsmixer,4,zscore_mean,equal,-1,2340,0.005151391459973995,-0.9998138037663431,0.4467520672879656,0.006605310282625851,-0.012689081004898137,8.0
itransformer+tsmixer,2,rank_mean,equal,-1,2340,0.0026620706423115285,-0.9845763401812284,0.44575737973260293,0.006285520960651673,-0.009944278694307383,7.0
patchtst+timemixer+tsmixer+wpmixer,4,weighted_rank,"{""dominant"": ""tsmixer"", ""weights"": [0.2, 0.2, 0.4, 0.2]}",-1,2340,0.0030261887221935684,-0.9960852992220304,0.442042858853668,0.0032561383980637673,-0.02079246042152406,7.0
itransformer+timemixer+timesnet+tsmixer,4,rank_mean,equal,-1,2340,0.002885759231393922,-0.9963460882005881,0.4401774743734789,0.0036931684705943076,-0.02421973810494997,7.0
patchtst+timemixer+timesnet+tsmixer,4,weighted_rank,"{""dominant"": ""timesnet"", ""weights"": [0.2, 0.2, 0.4, 0.2]}",-1,2340,0.003077335330745561,-0.9984988748376508,0.4398047118799152,0.0036006166189971258,-0.02458464630072756,8.0
patchtst+timemixer+timesnet+tsmixer,4,weighted_rank,"{""dominant"": ""patchtst"", ""weights"": [0.4, 0.2, 0.2, 0.2]}",-1,2340,0.003019133521212652,-0.9982433968024549,0.43905801039124437,0.001960661714571488,-0.02768681377441981,6.0
itransformer+timesnet+tsmixer+wpmixer,4,rank_mean,equal,-1,2340,0.0028727367337734212,-0.9967821345825337,0.4369470572973087,0.003988109550257747,-0.02347064631902589,7.0
itransformer+timesnet+tsmixer+wpmixer,4,weighted_rank,"{""dominant"": ""wpmixer"", ""weights"": [0.2, 0.2, 0.2, 0.4]}",-1,2340,0.0028693512174065654,-0.996869713359945,0.43606797606747266,0.0027090150573143203,-0.02640563492188954,8.0
itransformer+tsmixer,2,weighted_rank,"{""dominant"": ""tsmixer"", ""weights"": [0.4, 0.6]}",-1,2340,0.0025997351228390295,-0.9867306253020793,0.4351229581911311,0.007411729999928076,-0.0014194829293467113,6.0
timemixer+tsmixer,2,weighted_rank,"{""dominant"": ""tsmixer"", ""weights"": [0.4, 0.6]}",-1,2340,0.0027917543940377243,-0.9917855115456206,0.43406159228682595,0.006076750980853751,-0.0043198000045948075,7.0
timemixer+timesnet,2,weighted_rank,"{""dominant"": ""timesnet"", ""weights"": [0.4, 0.6]}",-1,2340,0.004961940095610463,-0.9999054239155263,0.4335082274655029,0.0021558904283688037,-0.027494060467088837,7.0
timesnet+tsmixer+wpmixer,3,weighted_rank,"{""dominant"": ""wpmixer"", ""weights"": [0.25, 0.25, 0.5]}",-1,2340,0.002987346604597933,-0.9982646503123804,0.43119072423170424,0.0033402206766425303,-0.024269996061524683,7.0
dlinear+timemixer+wpmixer,3,zscore_mean,equal,-1,2340,0.004383136285293714,-0.9996897613974987,0.4306805696144014,-0.0011270275138563996,-0.029693811884279483,6.0
itransformer+timesnet+tsmixer+wpmixer,4,weighted_rank,"{""dominant"": ""timesnet"", ""weights"": [0.2, 0.4, 0.2, 0.2]}",-1,2340,0.002810924763588915,-0.9968488665754118,0.4298325074451877,0.004314148195707212,-0.023120346198191526,8.0
itransformer+timemixer+tsmixer+wpmixer,4,weighted_rank,"{""dominant"": ""timemixer"", ""weights"": [0.2, 0.4, 0.2, 0.2]}",-1,2340,0.002708167792798285,-0.9949804840490863,0.42602651168110833,0.000818310845390735,-0.02973432866138209,9.0
timemixer+timesnet+tsmixer+wpmixer,4,weighted_rank,"{""dominant"": ""wpmixer"", ""weights"": [0.2, 0.2, 0.2, 0.4]}",-1,2340,0.002971724254281998,-0.9987827474375321,0.42442146112330936,0.0020548663568813424,-0.02772759838908686,8.0
dlinear+timesnet,2,rank_mean,equal,-1,2340,0.0020025665203311583,-0.8484617040310904,0.4231446746141068,0.0039577061332375435,-0.010082304863960324,4.0
patchtst+timesnet+tsmixer+wpmixer,4,rank_mean,equal,-1,2340,0.0028916072182405294,-0.9986112623006308,0.41889264937054105,0.0033022352841531218,-0.024372268186806968,6.0
itransformer+timemixer+timesnet+tsmixer,4,weighted_rank,"{""dominant"": ""tsmixer"", ""weights"": [0.2, 0.2, 0.2, 0.4]}",-1,2340,0.0027509172687795393,-0.9976093738117863,0.41475026102383145,0.005638469921809976,-0.016603699157601178,7.0
timemixer+tsmixer+wpmixer,3,weighted_rank,"{""dominant"": ""wpmixer"", ""weights"": [0.25, 0.25, 0.5]}",-1,2340,0.0029185639532261594,-0.9988041979378985,0.4140477463911429,0.0011499313622980356,-0.027991737254944103,8.0
patchtst+timemixer+tsmixer,3,weighted_rank,"{""dominant"": ""timemixer"", ""weights"": [0.25, 0.5, 0.25]}",-1,2340,0.002742669999448779,-0.9979426005567676,0.4137488735794898,0.0008530078796831479,-0.029012654134618263,7.0
itransformer+patchtst+timesnet+tsmixer,4,weighted_rank,"{""dominant"": ""tsmixer"", ""weights"": [0.2, 0.2, 0.2, 0.4]}",-1,2340,0.002688099769833355,-0.9971718577463993,0.4133700576450277,0.005842433216491647,-0.01581297525305815,6.0
patchtst+timesnet+tsmixer,3,weighted_rank,"{""dominant"": ""timesnet"", ""weights"": [0.25, 0.5, 0.25]}",-1,2340,0.00283770720412141,-0.9988870724500223,0.41006684350818917,0.005354393750297717,-0.019549317591585583,8.0
dlinear+timemixer,2,zscore_mean,equal,-1,2340,0.004339598705423614,-0.9898934689880607,0.40629077446175194,-0.0017812317454002882,-0.02226571091671003,7.0
patchtst+timesnet+tsmixer+wpmixer,4,weighted_rank,"{""dominant"": ""patchtst"", ""weights"": [0.4, 0.2, 0.2, 0.2]}",-1,2340,0.0028149126182368724,-0.999013758627353,0.4051591210560569,0.0021362820754989953,-0.026870862109460807,6.0
itransformer+timesnet+tsmixer+wpmixer,4,weighted_rank,"{""dominant"": ""itransformer"", ""weights"": [0.4, 0.2, 0.2, 0.2]}",-1,2340,0.0026557513855276003,-0.997990606288087,0.4042897375543408,0.00316903617944085,-0.025518920765576044,7.0
timemixer+tsmixer+wpmixer,3,weighted_rank,"{""dominant"": ""tsmixer"", ""weights"": [0.25, 0.5, 0.25]}",-1,2340,0.002605534926539713,-0.9950478824447243,0.40381259684374504,0.004796875715263326,-0.013209552808223215,8.0
timemixer+timesnet+tsmixer+wpmixer,4,weighted_rank,"{""dominant"": ""tsmixer"", ""weights"": [0.2, 0.2, 0.4, 0.2]}",-1,2340,0.0027262990808743525,-0.998957360767184,0.3953029929821284,0.005132844803753213,-0.017592523778117396,7.0
itransformer+timemixer+timesnet+tsmixer,4,weighted_rank,"{""dominant"": ""timemixer"", ""weights"": [0.2, 0.4, 0.2, 0.2]}",-1,2340,0.0025557336272316582,-0.9980156717570917,0.39528864552021276,0.0022742626945937094,-0.027603155042444726,7.0
timesnet+tsmixer+wpmixer,3,weighted_rank,"{""dominant"": ""tsmixer"", ""weights"": [0.25, 0.5, 0.25]}",-1,2340,0.00268577673229223,-0.998513787212954,0.39335941295370525,0.00734652886077401,-0.007371958073391253,7.0
timemixer+timesnet+tsmixer,3,weighted_rank,"{""dominant"": ""timemixer"", ""weights"": [0.5, 0.25, 0.25]}",-1,2340,0.002687101656769789,-0.9990269813625906,0.3921923131279394,0.0028292644388438217,-0.026032162622128076,7.0
dlinear+wpmixer,2,zscore_mean,equal,-1,2340,0.0022466763565843315,-0.9902246760576825,0.3887452612439809,-0.000614242174104534,-0.01962933960922823,4.0
dlinear+tsmixer,2,mean,equal,-1,2340,0.0022946839350511416,-0.9695516054653591,0.3881132552410047,0.00807469132591612,0.014548242632774178,7.0
timemixer+tsmixer+wpmixer,3,rank_mean,equal,-1,2340,0.0026686726741256724,-0.9985222782393279,0.38801681751204653,0.0021827852035023808,-0.024962576730928773,8.0
patchtst+tsmixer+wpmixer,3,weighted_rank,"{""dominant"": ""tsmixer"", ""weights"": [0.25, 0.5, 0.25]}",-1,2340,0.0025920159960353966,-0.9976914909943406,0.3829923466833277,0.004964700979395525,-0.012025578360483385,8.0
timesnet+tsmixer+wpmixer,3,rank_mean,equal,-1,2340,0.0025566808064269313,-0.9992591783440258,0.37203541706501236,0.005412370316142423,-0.01849399370141794,7.0
dlinear+tsmixer,2,top1_gap_rank,selector,-1,2340,0.001598124493113815,-0.8402231954445532,0.36884701394129044,0.0006045792498590245,0.004140011257886634,6.0
patchtst+timemixer+timesnet+tsmixer,4,weighted_rank,"{""dominant"": ""timemixer"", ""weights"": [0.2, 0.4, 0.2, 0.2]}",-1,2340,0.002533653832652184,-0.9994151638235674,0.3680116092225291,0.0018065003144918067,-0.02848759766100793,7.0
timemixer+timesnet+tsmixer,3,weighted_rank,"{""dominant"": ""timesnet"", ""weights"": [0.25, 0.5, 0.25]}",-1,2340,0.0025386928800410777,-0.9993986242435586,0.3664823160557505,0.005140947929324028,-0.020409488967389314,7.0
timemixer+timesnet+tsmixer+wpmixer,4,weighted_rank,"{""dominant"": ""timesnet"", ""weights"": [0.2, 0.4, 0.2, 0.2]}",-1,2340,0.0025214726135597896,-0.9994355283728934,0.3639911262054848,0.0036452445391724894,-0.024596854878990493,7.0
itransformer+timemixer+timesnet+tsmixer,4,weighted_rank,"{""dominant"": ""timesnet"", ""weights"": [0.2, 0.2, 0.4, 0.2]}",-1,2340,0.0023605689739699116,-0.9989203524668686,0.3605774191417885,0.004085478789918389,-0.023671359928068188,7.0
timemixer+tsmixer,2,weighted_rank,"{""dominant"": ""timemixer"", ""weights"": [0.6, 0.4]}",-1,2340,0.002301444176364552,-0.9980698595420642,0.3584344078969575,0.002868761902574544,-0.022039461884164432,7.0
itransformer+timemixer+tsmixer,3,weighted_rank,"{""dominant"": ""timemixer"", ""weights"": [0.25, 0.5, 0.25]}",-1,2340,0.0021468870246530245,-0.9975666834704773,0.3536612565599111,0.001410076402359427,-0.028033468288121446,6.0
timemixer+tsmixer+wpmixer,3,weighted_rank,"{""dominant"": ""timemixer"", ""weights"": [0.5, 0.25, 0.25]}",-1,2340,0.002390446327955947,-0.9994540093784734,0.3484982206748795,0.0009255232741947506,-0.028885890179996397,8.0
patchtst+timesnet+tsmixer+wpmixer,4,weighted_rank,"{""dominant"": ""timesnet"", ""weights"": [0.2, 0.4, 0.2, 0.2]}",-1,2340,0.002345831747199213,-0.9996259362032022,0.3393800829861623,0.003794368736422093,-0.02387119540914404,7.0
timemixer+timesnet+tsmixer+wpmixer,4,weighted_rank,"{""dominant"": ""timemixer"", ""weights"": [0.4, 0.2, 0.2, 0.2]}",-1,2340,0.0022354210671118122,-0.9997259097680755,0.3239967438913708,0.001861168165560758,-0.028431072760914274,7.0
timesnet+tsmixer+wpmixer,3,weighted_rank,"{""dominant"": ""timesnet"", ""weights"": [0.5, 0.25, 0.25]}",-1,2340,0.0022215539400072945,-0.9996937596444209,0.32207676583030787,0.005403083381792402,-0.019632644257019924,6.0
timemixer+timesnet+tsmixer,3,weighted_rank,"{""dominant"": ""tsmixer"", ""weights"": [0.25, 0.25, 0.5]}",-1,2340,0.002036892481292883,-0.999308644964888,0.3124815470777657,0.007114474608911907,-0.008295524791763362,6.0
dlinear+patchtst,2,weighted_rank,"{""dominant"": ""patchtst"", ""weights"": [0.4, 0.6]}",-1,2340,0.0015177717524478807,-0.9674726983043691,0.312344232863838,-0.0010676954697858782,-0.024503847558365772,5.0
