top_k,strict_mean_return,strict_cumulative_return,strict_sharpe,rollover_mean_return,rollover_cumulative_return,rollover_sharpe,rollover_positive_rate
1,0.05535371846348548,0.7335718137012446,1.6927017621255505,0.044799712904564325,-0.6992579851988393,1.3918062182121909,0.35269709543568467
3,0.028529831443706778,21.12569846763896,2.0427472381115495,0.05494504211493777,0.5781392962721086,1.6801895065553325,0.44813278008298757
5,0.0157009572793361,4.597336724585107,1.6610178246382594,0.05494504211493777,0.5781392962721086,1.6801895065553325,0.44813278008298757
10,0.007202419763817427,1.06587740417369,1.1724437363097862,0.05494504211493777,0.5781392962721086,1.6801895065553325,0.44813278008298757
