month,top1_mean,top3_mean,top5_mean,hit20,regret,max_prob
2025-01,-0.022478247516666668,-0.024069343072222225,-0.01893500149888889,0.1111111111111111,0.24577593029444442,0.00036758552457271136
2025-02,-0.01798148183333333,-0.021996974666666665,-0.022681618875555556,0.0,0.24798754516666666,0.0003699438870153849
2025-03,0.0029085902380952405,-0.016117266825396825,-0.011498932395238094,0.19047619047619047,0.21575028880952382,0.0003673804046014472
2025-04,-0.013463684190476192,-0.006903428738095238,-0.0057917718399999995,0.09523809523809523,0.23991289752380954,0.0003677586225950146
2025-05,-0.017594626868421052,-0.005650467931578948,-0.0049455511273684225,0.15789473684210525,0.2355090205526316,0.00036647691475193015
2025-06,-0.0441302975,-0.004436820189,-0.010014944619400001,0.0,0.24769282050000002,0.00036532765851125066
2025-07,-0.00820205004347826,-0.013185471976811592,-0.017439187507826085,0.13043478260869565,0.21880319873913043,0.00036519407106527714
2025-08,-0.02303211804761905,-0.011081960158730158,-0.0002604789095238096,0.09523809523809523,0.23070379138095237,0.00036866296120625875
2025-09,-0.021589916454545454,-0.008366992237878788,-0.013442276445454544,0.18181818181818182,0.22726012690909092,0.0003646640127983989
2025-10,-0.00706699211764706,-0.012707003505882353,-0.004441676776470588,0.058823529411764705,0.20474178741176471,0.00036595724181526663
2025-11,-0.011568016325,-0.006210545486666666,-0.007720956779,0.1,0.22769248532500003,0.00036493942051423844
2025-12,-0.003859665349999998,0.005089887628787876,0.011939843835454544,0.09090909090909091,0.22542003125909088,0.00036642659658668364
