top_k,strict_mean_return,strict_cumulative_return,strict_sharpe,rollover_mean_return,rollover_cumulative_return,rollover_sharpe,rollover_positive_rate
1,-0.015498130512396693,-0.9921758832935496,-2.643080948880163,-0.014403357512396693,-0.9894291906784116,-2.493100299159132,0.36363636363636365
3,-0.01015304508325069,-0.9433362502283067,-2.8252931513111994,-0.015498130512396693,-0.9921758832935496,-2.643080948880163,0.38016528925619836
5,-0.008578598543256198,-0.9044790727823749,-2.9549637323637703,-0.015498130512396693,-0.9921758832935496,-2.643080948880163,0.38016528925619836
10,-0.006772413437289256,-0.8378382116370822,-2.857923349631801,-0.015498130512396693,-0.9921758832935496,-2.643080948880163,0.38016528925619836
