year,model,variant,score_name,guard_name,num_days,mean_return,cumulative_return,sharpe,switch_count,same_code_streak_days,avg_entry_cost_bps,avg_exit_cost_bps,strategy,state_column,bad_side,threshold,fallback,fallback_top_k
2022,Transformer,single_head_csrank_topq_v1,baseline,market_cc_mean:low:topk_rollover:top5,241,0.0026503566829875493,-0.3981855746200028,0.4302421276088188,145,95,0.0,0.0,baseline:market_cc_mean:low:topk_rollover:top5,market_cc_mean,low,0.001275121388641687,topk_rollover,5.0
2022,Transformer,single_head_csrank_topq_v1,style_neutral,plain_top1,241,0.0053982523884506224,0.4086172302162503,0.9717762279802733,152,88,0.0,0.0,style_neutral:plain_top1,,,,,
2022,Transformer,single_head_csrank_topq_v1,style_neutral,market_cc_std:low:cash:top3,241,0.008595858636915352,3.800705655083399,2.1387932454254566,116,124,0.0,0.0,style_neutral:market_cc_std:low:cash:top3,market_cc_std,low,0.024900658270179402,cash,3.0
2022,Transformer,single_head_csrank_topq_v1,style_neutral,market_cc_std:low:topk_rollover:top3,241,0.0053982523884506224,0.4086172302162503,0.9717762279802733,152,88,0.0,0.0,style_neutral:market_cc_std:low:topk_rollover:top3,market_cc_std,low,0.024900658270179402,topk_rollover,3.0
2022,Transformer,single_head_csrank_topq_v1,style_neutral,market_cc_std:low:topk_rollover:top5,241,0.0053982523884506224,0.4086172302162503,0.9717762279802733,152,88,0.0,0.0,style_neutral:market_cc_std:low:topk_rollover:top5,market_cc_std,low,0.024900658270179402,topk_rollover,5.0
2022,Transformer,single_head_csrank_topq_v1,style_neutral,market_amplitude_mean:low:cash:top3,241,0.0052001910508987555,1.10347950514033,1.2840815267505836,120,120,0.0,0.0,style_neutral:market_amplitude_mean:low:cash:top3,market_amplitude_mean,low,3.613349249658936,cash,3.0
2022,Transformer,single_head_csrank_topq_v1,style_neutral,market_amplitude_mean:low:topk_rollover:top3,241,0.0053982523884506224,0.4086172302162503,0.9717762279802733,152,88,0.0,0.0,style_neutral:market_amplitude_mean:low:topk_rollover:top3,market_amplitude_mean,low,3.613349249658936,topk_rollover,3.0
2022,Transformer,single_head_csrank_topq_v1,style_neutral,market_amplitude_mean:low:topk_rollover:top5,241,0.0053982523884506224,0.4086172302162503,0.9717762279802733,152,88,0.0,0.0,style_neutral:market_amplitude_mean:low:topk_rollover:top5,market_amplitude_mean,low,3.613349249658936,topk_rollover,5.0
2022,Transformer,single_head_csrank_topq_v1,style_neutral,market_amount_top10_share:low:cash:top3,241,0.009578676425103733,5.076255360526392,2.384428125865022,118,122,0.0,0.0,style_neutral:market_amount_top10_share:low:cash:top3,market_amount_top10_share,low,0.730269427519987,cash,3.0
2022,Transformer,single_head_csrank_topq_v1,style_neutral,market_amount_top10_share:low:topk_rollover:top3,241,0.0053982523884506224,0.4086172302162503,0.9717762279802733,152,88,0.0,0.0,style_neutral:market_amount_top10_share:low:topk_rollover:top3,market_amount_top10_share,low,0.730269427519987,topk_rollover,3.0
2022,Transformer,single_head_csrank_topq_v1,style_neutral,market_amount_top10_share:low:topk_rollover:top5,241,0.0053982523884506224,0.4086172302162503,0.9717762279802733,152,88,0.0,0.0,style_neutral:market_amount_top10_share:low:topk_rollover:top5,market_amount_top10_share,low,0.730269427519987,topk_rollover,5.0
2022,Transformer,single_head_csrank_topq_v1,style_neutral,market_cc_mean:low:cash:top3,241,0.003257201642323656,0.402874447136196,0.8601640813352271,147,93,0.0,0.0,style_neutral:market_cc_mean:low:cash:top3,market_cc_mean,low,0.001275121388641687,cash,3.0
2022,Transformer,single_head_csrank_topq_v1,style_neutral,market_cc_mean:low:topk_rollover:top3,241,0.0053982523884506224,0.4086172302162503,0.9717762279802733,152,88,0.0,0.0,style_neutral:market_cc_mean:low:topk_rollover:top3,market_cc_mean,low,0.001275121388641687,topk_rollover,3.0
2022,Transformer,single_head_csrank_topq_v1,style_neutral,market_cc_mean:low:topk_rollover:top5,241,0.0053982523884506224,0.4086172302162503,0.9717762279802733,152,88,0.0,0.0,style_neutral:market_cc_mean:low:topk_rollover:top5,market_cc_mean,low,0.001275121388641687,topk_rollover,5.0
