year,model,variant,score_name,guard_name,num_days,mean_return,cumulative_return,sharpe,switch_count,same_code_streak_days,avg_entry_cost_bps,avg_exit_cost_bps,strategy,state_column,bad_side,threshold,fallback,fallback_top_k
2021,Transformer,single_head_csrank_topq_v1,baseline,plain_top1,242,0.04892835781818181,40.0088822362065,2.357733208348017,140,101,0.0,0.0,baseline:plain_top1,,,,,
2021,Transformer,single_head_csrank_topq_v1,baseline,market_cc_std:high:cash:top3,242,0.029910805591322313,42.95766346190988,1.8226212297663105,127,114,0.0,0.0,baseline:market_cc_std:high:cash:top3,market_cc_std,high,0.026146227902132693,cash,3.0
2021,Transformer,single_head_csrank_topq_v1,baseline,market_cc_std:high:topk_rollover:top3,242,0.04892835781818181,40.0088822362065,2.357733208348017,140,101,0.0,0.0,baseline:market_cc_std:high:topk_rollover:top3,market_cc_std,high,0.026146227902132693,topk_rollover,3.0
2021,Transformer,single_head_csrank_topq_v1,baseline,market_cc_std:high:topk_rollover:top5,242,0.04892835781818181,40.0088822362065,2.357733208348017,140,101,0.0,0.0,baseline:market_cc_std:high:topk_rollover:top5,market_cc_std,high,0.026146227902132693,topk_rollover,5.0
2021,Transformer,single_head_csrank_topq_v1,baseline,market_amplitude_mean:high:cash:top3,242,0.03038536934834711,23.265417474345682,1.8138057126637501,108,133,0.0,0.0,baseline:market_amplitude_mean:high:cash:top3,market_amplitude_mean,high,3.5086891205973716,cash,3.0
2021,Transformer,single_head_csrank_topq_v1,baseline,market_amplitude_mean:high:topk_rollover:top3,242,0.04892835781818181,40.0088822362065,2.357733208348017,140,101,0.0,0.0,baseline:market_amplitude_mean:high:topk_rollover:top3,market_amplitude_mean,high,3.5086891205973716,topk_rollover,3.0
2021,Transformer,single_head_csrank_topq_v1,baseline,market_amplitude_mean:high:topk_rollover:top5,242,0.04892835781818181,40.0088822362065,2.357733208348017,140,101,0.0,0.0,baseline:market_amplitude_mean:high:topk_rollover:top5,market_amplitude_mean,high,3.5086891205973716,topk_rollover,5.0
2021,Transformer,single_head_csrank_topq_v1,baseline,market_amount_top10_share:low:cash:top3,242,0.031492960280165294,6.341578221306925,1.6492186529679742,101,140,0.0,0.0,baseline:market_amount_top10_share:low:cash:top3,market_amount_top10_share,low,0.7927941220159342,cash,3.0
2021,Transformer,single_head_csrank_topq_v1,baseline,market_amount_top10_share:low:topk_rollover:top3,242,0.04892835781818181,40.0088822362065,2.357733208348017,140,101,0.0,0.0,baseline:market_amount_top10_share:low:topk_rollover:top3,market_amount_top10_share,low,0.7927941220159342,topk_rollover,3.0
2021,Transformer,single_head_csrank_topq_v1,baseline,market_amount_top10_share:low:topk_rollover:top5,242,0.04892835781818181,40.0088822362065,2.357733208348017,140,101,0.0,0.0,baseline:market_amount_top10_share:low:topk_rollover:top5,market_amount_top10_share,low,0.7927941220159342,topk_rollover,5.0
2021,Transformer,single_head_csrank_topq_v1,baseline,market_cc_mean:low:cash:top3,242,0.036634592923140495,22.557593241368604,1.916980184506429,154,87,0.0,0.0,baseline:market_cc_mean:low:cash:top3,market_cc_mean,low,0.0024429587236120868,cash,3.0
2021,Transformer,single_head_csrank_topq_v1,baseline,market_cc_mean:low:topk_rollover:top3,242,0.04892835781818181,40.0088822362065,2.357733208348017,140,101,0.0,0.0,baseline:market_cc_mean:low:topk_rollover:top3,market_cc_mean,low,0.0024429587236120868,topk_rollover,3.0
