year,model,variant,score_name,guard_name,num_days,mean_return,cumulative_return,sharpe,switch_count,same_code_streak_days,avg_entry_cost_bps,avg_exit_cost_bps,strategy,state_column,bad_side,threshold,fallback,fallback_top_k
2024,Transformer,single_head_csrank_topq_v1,style_neutral,market_cc_std:high:topk_rollover:top5,241,-0.002631996599999996,-0.9355543457910122,-0.3201979278901118,187,53,0.0,0.0,style_neutral:market_cc_std:high:topk_rollover:top5,market_cc_std,high,0.024243928635069856,topk_rollover,5.0
2024,Transformer,single_head_csrank_topq_v1,style_neutral,market_amplitude_mean:high:cash:top3,241,0.0009186394215767641,-0.5411315724316801,0.16386936922012058,130,110,0.0,0.0,style_neutral:market_amplitude_mean:high:cash:top3,market_amplitude_mean,high,3.3879022687609077,cash,3.0
2024,Transformer,single_head_csrank_topq_v1,style_neutral,market_amplitude_mean:high:topk_rollover:top3,241,-0.001974879338589207,-0.9234280013097037,-0.24097175986567917,187,53,0.0,0.0,style_neutral:market_amplitude_mean:high:topk_rollover:top3,market_amplitude_mean,high,3.3879022687609077,topk_rollover,3.0
2024,Transformer,single_head_csrank_topq_v1,style_neutral,market_amplitude_mean:high:topk_rollover:top5,241,-0.001974879338589207,-0.9234280013097037,-0.24097175986567917,187,53,0.0,0.0,style_neutral:market_amplitude_mean:high:topk_rollover:top5,market_amplitude_mean,high,3.3879022687609077,topk_rollover,5.0
2024,Transformer,single_head_csrank_topq_v1,style_neutral,market_amount_top10_share:low:cash:top3,241,0.005029398521991703,0.48541932270390387,0.9650130779256164,116,124,0.0,0.0,style_neutral:market_amount_top10_share:low:cash:top3,market_amount_top10_share,low,0.74374878987563,cash,3.0
2024,Transformer,single_head_csrank_topq_v1,style_neutral,market_amount_top10_share:low:topk_rollover:top3,241,-0.002631996599999996,-0.9355543457910122,-0.3201979278901118,187,53,0.0,0.0,style_neutral:market_amount_top10_share:low:topk_rollover:top3,market_amount_top10_share,low,0.74374878987563,topk_rollover,3.0
2024,Transformer,single_head_csrank_topq_v1,style_neutral,market_amount_top10_share:low:topk_rollover:top5,241,-0.002631996599999996,-0.9355543457910122,-0.3201979278901118,187,53,0.0,0.0,style_neutral:market_amount_top10_share:low:topk_rollover:top5,market_amount_top10_share,low,0.74374878987563,topk_rollover,5.0
2024,Transformer,single_head_csrank_topq_v1,style_neutral,market_cc_mean:low:cash:top3,241,-0.0006668913149377589,-0.6183702975663483,-0.13090627686476544,166,74,0.0,0.0,style_neutral:market_cc_mean:low:cash:top3,market_cc_mean,low,0.0009408715120226871,cash,3.0
2024,Transformer,single_head_csrank_topq_v1,style_neutral,market_cc_mean:low:topk_rollover:top3,241,-0.002631996599999996,-0.9355543457910122,-0.3201979278901118,187,53,0.0,0.0,style_neutral:market_cc_mean:low:topk_rollover:top3,market_cc_mean,low,0.0009408715120226871,topk_rollover,3.0
2024,Transformer,single_head_csrank_topq_v1,style_neutral,market_cc_mean:low:topk_rollover:top5,241,-0.002631996599999996,-0.9355543457910122,-0.3201979278901118,187,53,0.0,0.0,style_neutral:market_cc_mean:low:topk_rollover:top5,market_cc_mean,low,0.0009408715120226871,topk_rollover,5.0
