top_k,strict_mean_return,strict_cumulative_return,strict_sharpe,rollover_mean_return,rollover_cumulative_return,rollover_sharpe,rollover_positive_rate
1,0.011117836887551868,3.14128261120311,1.658312136058835,0.010527211148547719,2.8980016150888583,1.6218615738349313,0.47717842323651455
3,0.00569450078099585,1.3872893835228073,1.3493104247892334,0.011117836887551868,3.14128261120311,1.658312136058835,0.4979253112033195
5,0.002660590547219917,0.4299303067717932,0.8513922968806942,0.011117836887551868,3.14128261120311,1.658312136058835,0.4979253112033195
10,-0.001353668090834025,-0.37500191808043415,-0.6197600360141465,0.011117836887551868,3.14128261120311,1.658312136058835,0.4979253112033195
