date,n,n_tradable,top1_code,top1_true,top1_pred_gap,best_true_all,best_true_tradable,regret_vs_best_tradable,top3_mean,top5_mean,score_std,score_max_prob,score_entropy,hit_top1_in_true10,hit_top1_in_true20,hit_top1_in_true50,overlap_pred10_true10,overlap_pred10_true20,overlap_pred10_true50,overlap_pred20_true10,overlap_pred20_true20,overlap_pred20_true50,overlap_pred50_true10,overlap_pred50_true20,overlap_pred50_true50
2023-01-03,2696,2695,SZ000419,-0.15038823,0.0014472000000000929,0.20303816,0.20303816,0.35342639,-0.06848617016666668,-0.0629953361,0.004488190367054834,0.00037970220028510837,7.899514386618248,0,0,0,1,1,1,1,1,1,1,1,3
2023-01-04,2692,2691,SZ000889,0.026548672,0.0023594000000000115,0.20231566,0.20231566,0.175766988,-0.06039994266666667,-0.0624115828,0.004442020824868783,0.0003802951850053637,7.898029809875036,0,0,0,1,1,1,1,1,1,3,3,4
2023-01-05,2677,2677,SZ002235,-0.021983774,0.004148700000000005,0.24375743,0.24375743,0.265741204,-0.025738824666666663,-0.061839577599999994,0.00437699601037841,0.0003820169862719359,7.892442451880219,0,0,0,0,0,0,1,2,3,2,4,5
2023-01-06,2673,2673,SZ002401,-0.09492588,0.00019303999999997767,0.20724043,0.20724043,0.30216631,-0.0313349335,-0.0197379181,0.004473998786276608,0.0003798300204035383,7.890946697938359,0,0,0,0,0,0,0,0,0,0,0,2
2023-01-09,2653,2653,SZ000040,0.012698413,3.770000000002938e-05,0.20676866,0.20676866,0.194070247,0.07697665166666666,0.0464883703,0.004437781342452253,0.000382771159218995,7.883436498283753,0,0,0,1,2,2,2,3,3,3,4,7
2023-01-10,2645,2645,SZ002576,0.061083365,0.004466749999999964,0.16135459,0.16135459,0.10027122499999999,0.009523790333333336,0.021833813200000003,0.004523800961612189,0.00038526612055356246,7.880416102174799,0,0,1,0,0,2,0,1,6,1,2,10
2023-01-11,2641,2641,SH600136,0.097112864,0.011603199999999925,0.1587057,0.1587057,0.06159283600000001,0.086216738,0.028526535799999996,0.004562440094473293,0.00038986971727618717,7.878902490750999,0,1,1,0,2,3,1,3,6,2,4,8
2023-01-12,2635,2635,SH600136,-0.12200957,0.005085800000000029,0.1809909,0.1809909,0.30300047,-0.032710276,-0.05858084560000001,0.004615496881555829,0.00038874239906742025,7.876627795701577,0,0,0,0,0,0,0,0,0,0,0,2
2023-01-13,2626,2626,SH600136,-0.1253406,0.0030490999999999158,0.21138212,0.21138212,0.33672272000000003,-0.03421499766666667,-0.0315969096,0.004661270009870423,0.00038973879347506917,7.873206179913348,0,0,0,1,1,2,1,1,2,3,3,4
2023-01-16,2621,2621,SH600136,0.034267914,0.00038879999999996695,0.19558871,0.19558871,0.161320796,0.027813467666666664,0.044283807200000004,0.004227243104298726,0.00038863117953324674,7.871302260351294,0,0,0,1,2,2,1,3,3,1,4,4
2023-01-17,2608,2608,SH600136,0.15662651,0.0013188100000000036,0.20260492,0.20260492,0.04597841,0.08456533233333334,0.0326965434,0.004286231200924694,0.00039102675100157803,7.866329726205937,1,1,1,1,1,3,1,1,4,1,2,5
2023-01-18,2604,2604,SZ002576,0.004124278,0.00014570000000002636,0.20445701,0.20445701,0.20033273199999999,-0.037099202666666664,-0.04289015466,0.004317277792970339,0.00039204232187306016,7.864794671003308,0,0,0,2,2,2,2,3,3,2,4,7
2023-01-19,2606,2606,SH600136,-0.14150943,0.003344140000000051,0.20660949,0.20660949,0.34811892,-0.058535617333333324,-0.033142583399999995,0.004219154063317647,0.00039254654919190524,7.86556284555334,0,0,0,0,0,2,0,0,3,2,4,7
2023-01-20,2611,2609,SZ002808,0.067567565,0.001249940000000005,0.17784257,0.17784257,0.11027500500000001,0.09973478499999999,0.05827433379999999,0.003897309991994157,0.0003921722692791743,7.867480964136828,0,0,1,2,2,3,2,2,3,2,3,5
2023-01-30,2628,2628,SH600198,-0.022408964,0.00015659999999995122,0.18780488,0.18780488,0.210213844,0.060595579000000004,0.01693263406,0.00377123732237495,0.00038605598603856433,7.873971262465948,0,0,0,1,1,3,1,1,4,2,2,5
2023-01-31,2652,2651,SZ000889,-0.01305483,0.0012692600000000498,0.24379233,0.24379233,0.25684716,0.016088134333333334,0.0473959876,0.0039230527047375225,0.0003844954445619871,7.883061646892719,0,0,0,1,1,5,1,1,6,3,5,14
2023-02-01,2668,2666,SZ002808,-0.08089501,0.0060147000000000395,0.19005848,0.19005848,0.27095349,0.0057290599999999985,0.0118946682,0.0039269236030357955,0.0003835118909551042,7.889076687745691,0,0,0,0,1,1,1,4,5,1,5,7
2023-02-02,2686,2686,SZ002835,0.0249501,0.0041154500000000205,0.19052523,0.19052523,0.16557513,0.038340806666666664,0.019150232,0.003956354267037121,0.000380363722621253,7.895800539087732,0,0,0,0,1,2,1,3,5,1,3,8
2023-02-03,2703,2701,SZ002835,-0.10564752,0.006396530000000067,0.16874266,0.16874266,0.27439018,-0.05788765366666667,-0.0321876706,0.0039072079657571585,0.00037903609877018037,7.902109902187545,0,0,0,1,1,1,1,2,2,2,3,6
2023-02-06,2708,2707,SZ002835,-0.054436583,0.002322459999999915,0.23166502,0.23166502,0.286101603,-0.057892472333333334,-0.014625593400000001,0.004197924566341942,0.00037803733123125554,7.903956810234955,0,0,0,0,0,0,1,1,3,2,4,9
2023-02-07,2713,2713,SZ002362,-0.0058479533,0.004350530000000075,0.18014269,0.18014269,0.18599064329999998,-0.017759345433333334,-0.04204537006,0.004239338992946414,0.0003772125994459999,7.905801316352246,0,0,0,0,1,1,0,1,2,0,2,4
2023-02-08,2715,2715,SZ002362,0.020588236,0.0030410499999999896,0.20376176,0.20376176,0.18317352399999998,-0.013823001333333335,-0.0034245238000000003,0.004180712830630877,0.00037600127859750584,7.90653848106873,0,0,0,0,0,0,1,2,3,1,2,4
2023-02-09,2720,2720,SZ002229,0.05841982,0.0009947599999999834,0.2155102,0.2155102,0.15709038000000003,0.007584183333333334,-0.0216540916,0.004135361107702453,0.0003741937898613249,7.908378600608353,0,0,1,0,1,2,1,2,3,1,3,5
2023-02-10,2724,2724,SZ002229,0.1363277,0.0011687500000000517,0.18916206,0.18916206,0.05283436,0.06322248066666666,0.011866536259999998,0.004017765993428253,0.00037399331068015964,7.909848588168792,1,1,1,1,1,1,1,2,3,1,4,8
2023-02-13,2736,2736,SZ002229,-0.08823939,0.0019730000000000025,0.26270896,0.26270896,0.35094835,-0.04968760333333333,-0.0618691604,0.003951906056763232,0.0003721018377590985,7.914244461312551,0,0,0,0,1,1,0,1,2,1,2,4
2023-02-14,2742,2741,SZ002229,0.06579148,0.0056826999999999295,0.17387821,0.17387821,0.10808673,0.055331773333333334,0.0343773828,0.003956179474425125,0.0003730086102843654,7.9164350233843015,0,0,1,0,0,2,0,0,2,1,2,6
2023-02-15,2748,2747,SZ000635,-0.06055046,0.00025023999999995716,0.23529412,0.23529412,0.29584458,-0.05425953066666667,-0.013475135999999999,0.003940600002581903,0.000369926040212646,7.918620879941554,0,0,0,0,1,1,0,1,4,1,2,7
2023-02-16,2756,2756,SZ000635,-0.048828125,0.0010884500000000186,0.17884131,0.17884131,0.227669435,-0.03772225366666667,-0.0476358292,0.0037960298372297628,0.00036893484489153023,7.921528420023593,0,0,0,0,0,0,0,1,2,0,1,2
2023-02-17,2767,2767,SH600751,-0.023738872,0.0013057600000000447,0.16420794,0.16420794,0.187946812,-0.03706864866666667,-0.042569619200000006,0.0038623786624886296,0.0003674600069832747,7.925511511557009,0,0,0,0,0,1,0,0,1,0,0,2
2023-02-20,2772,2771,SZ002970,-0.026449276,8.699999999972619e-06,0.16318487,0.16318487,0.189634146,-0.006150124666666667,-0.0094956134,0.0039016925896992872,0.0003659019197875278,7.927316738735495,0,0,0,0,0,1,0,0,2,0,0,2
2023-02-21,2775,2775,SH600781,0.027472528,0.0006437899999999219,0.20030738,0.20030738,0.172834852,0.050963953799999996,0.03537810488,0.0037358107795652804,0.00036588332066821676,7.928399038732538,0,0,0,1,1,1,1,2,3,3,4,6
2023-02-22,2779,2778,SH600781,0.026737968,0.007106449999999986,0.19134814,0.19134814,0.164610172,0.03802092133333334,0.010884425400000003,0.003876038396940421,0.00036791742288550596,7.929838906667411,0,0,0,1,1,1,1,1,2,1,2,5
2023-02-23,2784,2783,SH600781,-0.078125,0.001406200000000024,0.14012739,0.14012739,0.21825239,-0.03195020286666667,-0.016005280520000005,0.0039251947607009795,0.0003659894180089766,7.931636306532333,0,0,0,1,1,2,1,1,2,1,1,4
2023-02-24,2784,2784,SH600781,-0.11299435,0.00341205,0.20886075,0.20886075,0.3218551,0.01856520666666667,0.014045107000000001,0.00385656466539234,0.0003673920662738818,7.931636571873359,0,0,0,1,2,3,1,2,3,1,3,5
2023-02-27,2773,2773,SH600781,0.08280255,0.0004972400000000654,0.15715621,0.15715621,0.07435365999999999,0.032218952,0.007094774100000004,0.003912646068880581,0.00036812120161725377,7.927677379180838,0,1,1,0,1,2,0,1,2,2,3,5
2023-02-28,2777,2776,SH600781,0.0,0.0022369599999999545,0.20198171,0.20198171,0.20198171,0.020027096,0.0330163946,0.0038795841601170643,0.0003689316444416163,7.929118949361677,0,0,0,0,0,3,0,1,4,0,5,10
2023-03-01,2773,2773,SH600781,-0.05882353,0.00815330000000003,0.13521773,0.13521773,0.19404126,-0.025256056333333332,0.016085141200000003,0.0039013028807395834,0.0003716370962817547,7.927677419356373,0,0,0,2,2,3,2,3,4,2,4,6
2023-03-02,2778,2778,SH600781,0.1375,0.000516170000000038,0.20613882,0.20613882,0.06863881999999999,0.030867436333333335,0.022560194600000003,0.0038713987407077138,0.00036869719520238553,7.929479013463665,1,1,1,1,2,4,2,3,5,3,5,10
2023-03-03,2780,2779,SH600781,0.12087912,0.0011359400000000575,0.18796992,0.18796992,0.0670908,0.026214717333333335,0.0577009924,0.003835960276186932,0.0003690222804954772,7.9301988314664325,1,1,1,3,3,4,3,4,5,4,5,8
2023-03-06,2780,2780,SH600666,0.05135135,0.002218199999999948,0.119687095,0.119687095,0.068335745,0.045256685666666664,0.0081469498,0.003897556659088803,0.00036875483100009594,7.930198594914943,0,1,1,1,3,4,1,3,4,4,7,8
2023-03-07,2782,2782,SH600666,0.039845757,0.0023055499999999896,0.17563528,0.17563528,0.135789523,0.055326248333333335,0.055921979999999996,0.0036670000571545473,0.0003683746274735365,7.930918633139452,0,0,0,2,3,5,2,3,6,2,3,9
2023-03-08,2778,2777,SH600122,-0.060283687,0.0009756100000000156,0.1295681,0.1295681,0.189851787,0.03713894433333333,-0.0067341816,0.003922774350390238,0.00036842591671552535,7.929478811708141,0,0,0,1,3,3,1,4,4,2,6,6
2023-03-09,2771,2771,SH600781,-0.1969697,0.001621440000000085,0.1324647,0.1324647,0.3294344,-0.11069920633333331,-0.07022915619999999,0.004127344307336554,0.00036833671114422703,7.9269550105717475,0,0,0,1,1,2,1,1,3,2,2,4
2023-03-10,2768,2767,SH600781,-0.08490566,0.00537164999999995,0.15960744,0.15960744,0.24451309999999998,-0.028430447666666664,-0.0323500426,0.003897359441946275,0.00037141385385347617,7.92587270247685,0,0,0,1,1,2,1,1,2,1,2,4
2023-03-13,2768,2767,SH600666,0.040967684,0.005917190000000017,0.16932826,0.16932826,0.128360576,0.041120791999999996,0.0315662232,0.004160600880139913,0.000370735480737939,7.925871642295959,0,0,1,2,2,3,2,2,3,2,5,7
2023-03-14,2769,2769,SH600666,-0.06768448,0.0009154099999999499,0.21875,0.21875,0.28643448,0.02123087333333333,0.0686943252,0.004055594953145149,0.0003689794182111353,7.92623328380446,0,0,0,3,3,6,3,3,6,3,4,7
2023-03-15,2767,2767,SZ000890,-0.0072655217,0.0015564000000000133,0.17150171,0.17150171,0.1787672317,-0.0027214395666666663,-0.027980889739999997,0.003975537941867333,0.00036922497789780096,7.92551106351043,0,0,0,0,0,0,1,2,2,1,2,3
2023-03-16,2747,2747,SH600136,-0.030120483,0.0018168000000000628,0.19015847,0.19015847,0.220278953,-0.017362574333333332,0.0541347374,0.003992978982677939,0.0003708975773783823,7.918256700739464,0,0,0,2,2,2,4,4,5,4,4,6
2023-03-17,2739,2739,SH600781,-0.06521739,0.003270960000000045,0.1398892,0.1398892,0.20510658999999998,-0.050851766666666666,-0.024789989000000002,0.0040825871163214815,0.000372824083979713,7.915339820513364,0,0,0,0,0,1,0,1,3,1,4,7
2023-03-20,2737,2737,SH600781,-0.011627907,0.00011682999999995669,0.18288934,0.18288934,0.194517247,-0.0074202213333333334,-0.0278263706,0.004293147507359946,0.0003718215953416489,7.914608477911768,0,0,0,0,1,2,2,3,4,2,5,8
2023-03-21,2738,2737,SH600122,-0.015118791,0.0010068999999999217,0.1554559,0.1554559,0.170574691,-0.013337368333333334,-0.029587553,0.004289768575656301,0.000371742524181311,7.91497379136118,0,0,0,0,0,0,1,1,2,2,2,5
2023-03-22,2741,2741,SH600122,0.030701755,0.003246159999999998,0.13958196,0.13958196,0.10888020500000001,0.06088397833333334,0.039804321,0.004296214308533292,0.0003723841847693956,7.916068854569753,0,0,0,1,1,2,1,2,3,3,4,6
2023-03-23,2734,2734,SH600122,-0.044680852,0.0005934799999999241,0.28457654,0.28457654,0.329257392,0.021853688,0.013149035399999998,0.0042689074325466345,0.00037314036545015977,7.913511890018837,0,0,0,1,1,3,1,2,5,4,7,11
2023-03-24,2739,2737,SH600781,-0.1356784,0.0029273999999999134,0.16730657,0.16730657,0.30298497,-0.020873136666666667,-0.021034316,0.004289273580193367,0.00037296651249663136,7.915338954376542,0,0,0,1,1,1,1,1,4,1,2,7
2023-03-27,2740,2740,SH600781,0.011627907,0.0015745400000000132,0.16454604,0.16454604,0.152918133,-0.084579641,-0.062061460400000004,0.00430069017242818,0.0003722867297791979,7.915703932682734,0,0,0,1,1,1,1,1,1,1,1,3
2023-03-28,2737,2737,SH600839,0.037449665,0.0007808499999999441,0.13251306,0.13251306,0.095063395,0.019209819666666666,-0.0195421442,0.004264569798869745,0.00037177435423754344,7.9146086014930495,0,0,0,1,1,1,1,1,1,1,2,3
2023-03-29,2726,2726,SH600839,-0.033122007,2.4000000000024002e-05,0.14248581,0.14248581,0.175607817,-0.0036250526666666678,-0.010881549800000001,0.004259036856081121,0.00037291764728277237,7.910581528538155,0,0,0,0,1,1,0,2,2,1,4,4
2023-03-30,2721,2721,SH600122,0.048076924,0.001419669999999984,0.17743878,0.17743878,0.129361856,-0.0038593213333333325,-0.0137348422,0.0041589876389930575,0.0003735200873386585,7.908746077774202,0,0,0,1,1,3,1,3,5,5,8,13
2023-03-31,2711,2711,SH600122,-0.016055046,0.0009154099999999499,0.16138782,0.16138782,0.17744286599999998,-0.011808594333333334,0.003635617399999999,0.004309173936100487,0.0003751755443470348,7.905063552835667,0,0,0,0,0,1,1,3,4,3,6,14
2023-04-03,2714,2714,SZ000692,0.025405405,0.004611309999999924,0.20364372,0.20364372,0.178238315,-0.005343913000000001,-0.021412109800000002,0.004415039721648356,0.0003763215771109561,7.906169081512175,0,0,0,1,1,2,1,1,3,2,3,6
2023-04-04,2709,2709,SZ000692,-0.043753296,0.007491290000000039,0.16292717,0.16292717,0.206680466,-0.015826647,0.0309485418,0.004194994183730748,0.00037781653463636865,7.904326030034716,0,0,0,1,1,1,1,2,2,3,5,5
2023-04-06,2709,2709,SZ002777,0.1626316,0.0006318699999999788,0.18464962,0.18464962,0.02201802,0.10673642666666666,0.062816114,0.004333745750512274,0.00037543810968190865,7.904325437761067,1,1,1,1,3,3,1,3,3,4,8,9
2023-04-07,2712,2711,SZ002777,-0.13399835,0.000609600000000099,0.21881227,0.21881227,0.35281061999999996,-0.024182470666666664,-0.004875126399999998,0.0045782194529902665,0.00037567965100286974,7.905431154958195,0,0,0,0,0,1,0,0,1,0,0,1
2023-04-10,2715,2714,SZ002777,0.024842083,0.0015627299999999567,0.20436996,0.20436996,0.179527877,0.06339312966666666,0.06902031839999999,0.004455420141089176,0.0003749126004339265,7.906537294830296,0,0,0,2,4,5,4,7,8,6,11,18
2023-04-11,2711,2710,SH601595,-0.04356688,0.0022767000000000204,0.18837675,0.18837675,0.23194363,-0.0328181571,-0.04614335546,0.004302886938203584,0.00037542679796293514,7.9050635790859545,0,0,0,0,0,2,0,0,4,1,3,11
2023-04-12,2708,2708,SH601595,-0.06259989,0.0019978299999999782,0.1994302,0.1994302,0.26203009,-0.05902150266666667,-0.040183143600000006,0.004558766338854211,0.0003760901699572438,7.903955223271079,0,0,0,1,1,1,2,2,2,2,2,4
2023-04-13,2706,2705,SZ002292,-0.122578286,0.0002314999999999401,0.15181683,0.15181683,0.274395116,-0.05193827666666667,-0.036293623000000004,0.0045026757538637165,0.00037541484807099046,7.903216653926768,0,0,0,0,0,0,0,0,0,0,0,2
2023-04-14,2691,2690,SH600326,-0.01151278,0.00023649999999997284,0.15241636,0.15241636,0.16392914,-0.050423079333333336,-0.0523140072,0.0044519558339633355,0.00037801720760033744,7.897658223717474,0,0,0,1,1,1,1,1,1,1,1,1
2023-04-17,2692,2692,SH600706,-0.00764526,0.001262199999999991,0.15689075,0.15689075,0.16453600999999998,-0.036007087666666666,-0.030834664600000006,0.004248158779960967,0.0003769816433059883,7.898030654436351,0,0,0,1,1,2,2,2,3,4,5,8
2023-04-18,2689,2689,SZ002852,0.019143902,0.0010914499999999938,0.12617871,0.12617871,0.107034808,0.025618842000000003,-0.011630211399999998,0.0041793333266571895,0.0003775975768182744,7.896915908721611,0,0,0,0,0,0,0,0,0,1,1,4
2023-04-19,2687,2687,SZ002316,0.032767702,0.0005841399999999553,0.15062703,0.15062703,0.11785932799999999,0.008519100666666668,0.05225141639999999,0.004248418487682806,0.000378075273855954,7.896171567156408,0,0,0,2,2,3,2,2,4,2,3,7
2023-04-20,2691,2691,SZ000889,-0.0625,0.0006096700000000066,0.1889002,0.1889002,0.25140019999999996,-0.047029551,-0.0277196456,0.004261486861784216,0.00037778884988760733,7.897659052305139,0,0,0,0,0,2,0,0,2,2,2,5
2023-04-21,2690,2690,SH600766,-0.041045375,0.0017281999999999575,0.253919,0.253919,0.294964375,0.020498830666666672,0.008049237000000004,0.004259762097707113,0.0003786636608202334,7.897287383940251,0,0,0,2,2,3,3,4,7,5,8,13
2023-04-24,2685,2685,SH600136,-0.17014925,0.0014593600000000206,0.16954872,0.16954872,0.33969797,-0.086459466,-0.069066294,0.004265370481585195,0.0003792281952340632,7.895426896147642,0,0,0,0,0,2,0,2,5,1,6,10
2023-04-25,2685,2685,SZ000615,0.017095914,0.0009637300000000515,0.16857143,0.16857143,0.151475516,0.067245177,0.0003968791999999999,0.004250360816193448,0.000379612431462143,7.895426962276135,0,0,0,1,1,2,1,1,3,3,4,8
2023-04-26,2682,2680,SH601858,-0.05680445,0.0008985999999999716,0.19302072,0.19302072,0.24982517,-0.02593070000000001,-0.065786986,0.004475893042930426,0.0003826446502034824,7.894308033865359,0,0,0,1,1,2,1,3,4,1,3,4
2023-04-27,2675,2673,SZ000692,0.0,0.0036733399999999694,0.22200328,0.22200328,0.22200328,0.08916370333333334,0.0733116416,0.004582991037336162,0.00038234785946890236,7.891694146314688,0,0,0,1,3,5,3,6,8,5,9,16
2023-04-28,2672,2672,SZ000692,0.0330753,0.002544899999999961,0.18851675,0.18851675,0.15544145,0.058310065333333334,0.004054294600000003,0.004475293568621243,0.0003840211325446467,7.8905725054772935,0,0,0,1,2,3,3,4,7,4,7,11
2023-05-04,2659,2658,SH600136,0.087855294,0.0018681500000000684,0.20891404,0.20891404,0.121058746,0.015043917666666668,0.0291865422,0.004441755086054604,0.0003850276323777606,7.885695508770468,0,0,1,0,0,2,0,0,2,1,1,6
2023-05-05,2696,2695,SH600136,-0.08788598,0.004913999999999974,0.17977528,0.17977528,0.26766126,-0.03573010333333334,-0.015518882400000003,0.004417439161581218,0.00037939272835872787,7.899514699525777,0,0,0,0,0,1,1,1,2,2,3,7
