date,n,n_tradable,top1_code,top1_true,top1_pred_gap,best_true_all,best_true_tradable,regret_vs_best_tradable,top3_mean,top5_mean,score_std,score_max_prob,score_entropy,hit_top1_in_true10,hit_top1_in_true20,hit_top1_in_true50,overlap_pred10_true10,overlap_pred10_true20,overlap_pred10_true50,overlap_pred20_true10,overlap_pred20_true20,overlap_pred20_true50,overlap_pred50_true10,overlap_pred50_true20,overlap_pred50_true50
2021-01-04,2394,2392,SZ000813,-0.0061946902,0.007784169999999979,0.24203102,0.24203102,0.2482257102,0.004708549933333334,0.01069847236,0.00497252644101774,0.0004285138396327447,7.780708515570867,0,0,0,0,0,1,1,1,2,1,1,3
2021-01-05,2393,2392,SH600405,-0.13159764,0.0013893899999999348,0.22306526,0.22306526,0.3546629,0.010116725333333335,-0.0014196897999999986,0.005056055389121384,0.0004274282688695727,7.780290295895915,0,0,0,1,1,1,2,2,2,3,4,4
2021-01-06,2406,2406,SH600744,-0.18982631,0.0029300499999999063,0.21259199,0.21259199,0.4024183,0.007588560000000004,-0.015363954999999999,0.004681190726535567,0.00042422546020086073,7.7857099361336,0,0,0,1,1,1,1,2,3,2,3,6
2021-01-07,2404,2403,SH600744,0.0719755,0.002312140000000018,0.2705106,0.2705106,0.1985351,0.007041360666666666,-0.0025132714000000002,0.004805241438529217,0.0004240475272876685,7.784877748864683,0,0,0,1,1,1,1,1,1,2,2,4
2021-01-08,2404,2400,SH600751,-0.10147992,0.001184549999999951,0.18923,0.18923,0.29070992,-0.082334729,-0.0784153262,0.004845331531647362,0.00042388326729434465,7.784877554328062,0,0,0,0,0,1,1,1,2,1,2,6
2021-01-11,2392,2392,SH600744,-0.08785047,0.0010656700000000185,0.23708981,0.23708981,0.32494028,-0.07679669666666666,-0.053527846600000005,0.005348206233569713,0.000427753154378087,7.779870811492603,0,0,0,0,0,1,0,0,2,0,0,5
2021-01-12,2384,2383,SH600595,-0.33039647,0.0020717000000000096,0.1755293,0.1755293,0.5059257699999999,-0.13035111633333332,-0.08616774099999999,0.005548186514900276,0.00043132275485594586,7.776519630797416,0,0,0,0,0,0,1,1,1,2,2,2
2021-01-13,2380,2378,SZ000692,0.0,0.00348779999999993,0.19987923,0.19987923,0.19987923,-0.0019728276666666667,-0.015246196600000001,0.005438411538236775,0.0004328215348751928,7.774840965905867,0,0,0,0,0,1,0,0,1,0,0,4
2021-01-14,2371,2370,SH600595,0.49342105,0.005500199999999955,0.49342105,0.49342105,0.0,0.19126581966666667,0.1674505998,0.005190030762683894,0.00043623040141918323,7.771053601335921,1,1,1,1,3,4,2,4,5,4,9,11
2021-01-15,2365,2359,SH600890,-0.024660291,6.349999999999412e-05,0.18164062,0.18164062,0.206300911,0.028319796666666664,0.015739742199999997,0.0055676280631842484,0.00044547736650927037,7.768517758583709,0,0,0,1,1,2,1,1,4,1,1,5
2021-01-18,2369,2368,SH600609,0.003829394,0.003064599999999973,0.16156223,0.16156223,0.157732836,0.06634977333333335,0.059813319200000006,0.005520028137243545,0.00043518273598241997,7.770207951815371,0,0,0,1,2,2,1,3,3,3,5,6
2021-01-19,2372,2371,SH600766,-0.036737237,0.0006289999999999907,0.24329159,0.24329159,0.280028827,-0.025611326333333333,-0.026953681,0.005213097152986358,0.00043209845121836666,7.771475160219271,0,0,0,1,1,1,2,2,2,4,5,6
2021-01-20,2359,2356,SH600609,0.0,0.002301560000000036,0.19251025,0.19251025,0.19251025,-0.0034599103333333337,-0.0289884233,0.005233597861591846,0.0004330086457034624,7.76597937559679,0,0,0,0,0,0,0,0,2,1,1,3
2021-01-21,2359,2358,SZ002943,-0.12175262,0.0026136299999999224,0.24080268,0.24080268,0.3625553,-0.08306779133333335,-0.035884168200000004,0.00500793508610824,0.00043198682668213234,7.7659805350446,0,0,0,0,0,0,0,0,0,2,2,3
2021-01-22,2359,2359,SH601015,0.10179211,0.001197140000000041,0.38239646,0.38239646,0.28060435,-0.006244026999999999,0.0179861396,0.004769491941765425,0.0004319959895636344,7.765981702091773,0,1,1,0,1,2,1,2,4,2,3,6
