date,n,n_tradable,top1_code,top1_true,top1_pred_gap,best_true_all,best_true_tradable,regret_vs_best_tradable,top3_mean,top5_mean,score_std,score_max_prob,score_entropy,hit_top1_in_true10,hit_top1_in_true20,hit_top1_in_true50,overlap_pred10_true10,overlap_pred10_true20,overlap_pred10_true50,overlap_pred20_true10,overlap_pred20_true20,overlap_pred20_true50,overlap_pred50_true10,overlap_pred50_true20,overlap_pred50_true50
2024-04-16,2826,2826,SH600076,0.28484848,0.007011370000000072,0.42105263,0.42105263,0.13620414999999997,0.28579125666666666,0.22123335000000002,0.004906208842721574,0.00036982738137336283,7.946605484691606,1,1,1,3,4,5,4,5,8,4,6,11
2024-04-17,2824,2824,SH600198,-0.018518519,0.0074817000000000355,0.19197877,0.19197877,0.210497289,-0.06486602966666667,-0.03930410900000001,0.005699296203231502,0.00036940281247040683,7.945893313957909,0,0,0,0,0,0,0,0,0,2,2,2
2024-04-18,2822,2822,SZ000889,0.6666667,0.007253960000000004,0.6666667,0.6666667,0.0,0.1658790953333333,0.02340395199999997,0.004790615024912538,0.0003682771049824423,7.945189620231389,1,1,1,1,1,1,2,2,2,3,3,6
2024-04-19,2821,2819,SH600198,0.1438849,0.0036822600000000483,0.8214286,0.8214286,0.6775437,-0.004195463333333325,-0.0250353334,0.004821518755371307,0.0003772023669743811,7.94483502911633,1,1,1,2,2,2,2,2,2,3,3,4
2024-04-22,2817,2815,SH600198,0.0,0.0011643599999999754,0.24670433,0.24670433,0.24670433,0.023121386666666664,0.030950691399999997,0.00479012608066834,0.0003673552679432043,7.94341626021166,0,0,0,1,2,3,1,2,3,3,5,6
2024-04-23,2811,2808,SH600076,0.05945946,0.0023199400000000203,0.2749411,0.2749411,0.21548164,0.064358391,0.06766763760000001,0.004314408023011552,0.00036829564432528864,7.941286227622328,0,0,0,3,4,6,4,6,10,4,6,11
2024-04-24,2810,2807,SZ000889,-0.11111111,0.02375744000000002,0.20338982,0.20338982,0.31450093,0.037562291,0.059294130599999995,0.004361443112931509,0.0003753798361243928,7.940930204252437,0,0,0,3,3,4,3,3,4,4,5,6
2024-04-25,2809,2808,SZ000889,-0.75,0.014041199999999976,0.2237158,0.2237158,0.9737158,-0.22020344283333335,-0.11970577020000002,0.0044447970054062305,0.0003729766449216567,7.94057391042415,0,0,0,1,1,1,1,1,1,3,3,4
2024-04-26,2806,2804,SZ000889,6.9,0.03456899999999996,6.9,6.9,0.0,2.3834912433333333,1.4843248226,0.0043396876329358115,0.00037967124460366576,7.939505790331351,1,1,1,2,4,6,4,6,10,5,8,17
2024-04-29,2806,2805,SH600076,-0.032258064,0.0015648000000000328,0.43037975,0.18823853,0.220496594,-0.014949019333333334,-0.006467308200000002,0.00429100257937867,0.00036990465013088495,7.939506026662373,0,0,0,1,1,1,1,1,1,1,1,1
2024-04-30,2781,2780,SH600727,0.10063272,0.003640430000000028,0.30973452,0.1816839,0.08105118000000001,0.0528929,0.044536088200000004,0.004268722377060158,0.0003785228448251921,7.930556706842704,0,0,1,1,1,3,1,1,4,3,3,9
2024-05-06,2818,2816,SH600727,0.07199562,0.0014380000000000503,0.2635135,0.20344457,0.13144895,0.07422245933333332,0.061897605999999994,0.004123496428355869,0.00036548745986070204,7.943774171037743,0,0,1,3,3,5,3,3,5,4,5,11
2024-05-07,2816,2813,SH600727,0.018130746,0.000173390000000051,0.24937965,0.24937965,0.231248904,-0.047504564666666665,-0.008744634799999994,0.004310864396899292,0.00036466147243308176,7.943063404268931,0,0,0,1,1,2,2,4,6,3,5,7
2024-05-08,2814,2812,SZ000889,0.12182741,0.010967669999999985,0.18341807,0.18341807,0.06159065999999999,0.030299858333333332,-0.012462772200000001,0.004257204863490317,0.00036749106450421833,7.942353151727413,0,1,1,0,1,1,0,2,3,1,3,7
2024-05-09,2812,2811,SH603739,-0.07796829,0.0005979999999999874,0.26054853,0.26054853,0.33851682,-0.023767100666666666,-0.038396013879999996,0.004289800130300136,0.0003641524210227303,7.941642026082832,0,0,0,1,1,1,1,1,1,2,3,4
2024-05-10,2812,2811,SZ000889,-0.06637168,0.0061934000000000156,0.16367102,0.16367102,0.2300427,-0.03718869033333333,-0.055211663999999994,0.004443527148298537,0.0003667307716607145,7.941641352792665,0,0,0,0,0,1,0,0,2,2,3,8
2024-05-13,2811,2810,SZ000889,0.27962086,0.0018055999999999628,0.27962086,0.27962086,0.0,0.1332523446666667,0.05728342920000001,0.004208525654355414,0.00036497647044551846,7.941286690322618,1,1,1,1,2,2,3,4,7,3,4,8
2024-05-14,2815,2814,SH600198,0.016304348,0.004444499999999962,0.19735038,0.19735038,0.181046032,0.014922633,0.0448385086,0.004269488193459603,0.00036451271558146355,7.942708402537715,0,0,0,2,2,3,3,3,4,4,4,10
2024-05-15,2813,2812,SZ000889,-0.14239483,0.0013134500000000493,0.20201097,0.20201097,0.3444058,-0.060808698333333334,-0.047518154,0.0044564127212031,0.0003649089897237164,7.941996855706993,0,0,0,0,0,2,2,2,5,3,3,8
2024-05-16,2806,2806,SH600889,0.12886049,0.000865100000000063,0.19923858,0.19923858,0.07037809,0.027745808666666667,0.025966217300000004,0.004394056720208267,0.0003644759299286153,7.939505589943983,0,1,1,1,2,5,2,3,7,3,4,10
2024-05-17,2802,2801,SH600198,-0.07881773,0.00797053999999997,0.16393442,0.16393442,0.24275215,-0.07179703366666666,-0.057000512999999996,0.004262002294667488,0.0003672182678925047,7.938079620624159,0,0,0,0,2,2,1,3,4,2,4,8
2024-05-20,2796,2796,SH600198,-0.06417112,0.004644450000000022,0.16176471,0.16176471,0.22593583,-0.009713968666666664,-0.005886497999999999,0.004118089516336281,0.0003683539159958106,7.935936601228888,0,0,0,1,3,4,3,6,8,3,7,10
2024-05-21,2796,2795,SH600727,-0.04727587,0.0007017000000000273,0.1925974,0.1925974,0.23987327,-0.017086943666666663,0.019002360399999998,0.003931607349919101,0.00036602559373145297,7.935937355226255,0,0,0,1,1,2,1,2,4,1,2,4
2024-05-22,2795,2795,SZ000692,-0.012415933,0.0038914100000000396,0.18442415,0.18442415,0.196840083,0.03312268666666667,-0.010525059399999998,0.004023356079405356,0.0003673637588624051,7.935579273263452,0,0,0,1,1,1,2,2,2,2,2,2
2024-05-23,2789,2788,SH600165,-0.107238606,0.0012175399999999614,0.16975537,0.16975537,0.276993976,0.02283776066666666,-0.027955149600000007,0.0037855003967246967,0.00036830552108038943,7.933431207427611,0,0,0,1,1,1,2,2,2,2,2,2
2024-05-24,2791,2791,SZ000889,0.032407407,0.006550699999999909,0.2581888,0.2581888,0.225781393,0.06219477366666667,0.0320438234,0.003833056313520538,0.0003705930885855044,7.934147864474957,0,0,0,2,2,3,2,2,3,2,4,6
2024-05-27,2789,2788,SZ000889,0.10986547,0.004008160000000038,0.19804287,0.19804287,0.0881774,-0.043898173333333325,-0.143894804,0.0036881950493182266,0.0003686882232311585,7.933431569239059,0,1,1,3,4,4,5,6,6,6,9,13
2024-05-28,2786,2786,SZ000889,0.030303031,0.0006054000000000892,0.25535882,0.25535882,0.22505578899999998,-0.11868265266666667,-0.0864989632,0.003738718752495455,0.00037021713383511893,7.932355142643266,0,0,0,0,0,0,0,0,1,4,4,6
2024-05-29,2776,2775,SZ000889,-0.07647059,0.011839510000000053,0.23340471,0.23340471,0.30987529999999996,-0.09038522333333333,-0.040625692000000005,0.0037919944838589697,0.0003787824753279404,7.9287590964767745,0,0,0,0,0,1,1,1,2,1,3,5
2024-05-30,2767,2767,SZ000793,-0.4460094,0.007083539999999999,0.35436863,0.35436863,0.8003780300000001,-0.1879272,-0.1468776676,0.0037795017239410666,0.00037393761595723484,7.925511812280384,0,0,0,3,3,3,3,4,4,3,6,8
2024-05-31,2749,2748,SZ000692,-0.039173014,0.0015750700000000117,0.34745762,0.34745762,0.38663063400000003,0.03684816533333334,-0.005425243399999996,0.00366448802265804,0.0003737253715101465,7.918985754471401,0,0,0,2,2,2,3,3,3,5,5,5
2024-06-03,2746,2744,SZ000692,0.3714609,0.005057219999999973,1.2767296,0.3714609,0.0,0.07405421599999999,0.019588043399999994,0.0039067714178017,0.00037854817251093716,7.917892934007886,1,1,1,3,3,3,3,3,3,4,5,5
2024-06-04,2742,2740,SH600198,0.10084034,0.00700163999999992,0.13423914,0.13423914,0.033398800000000006,0.0321447,0.013968568799999997,0.00388665561053467,0.0003774150697101332,7.916435287853111,1,1,1,1,3,4,1,3,4,1,3,5
2024-06-05,2740,2739,SZ000622,-0.13333334,0.0036225999999999203,0.12826087,0.12826087,0.26159421,-0.14064229,-0.139740314,0.0040440390094711315,0.00037834605705698056,7.915704989212664,0,0,0,1,1,1,1,2,2,1,2,2
2024-06-06,2746,2745,SH600198,0.03846154,0.0018821399999999766,0.33830845,0.27086008,0.23239854,0.08149248333333332,0.077795258,0.004656852787831494,0.00037617122997054365,7.91788971131199,0,0,0,2,4,6,3,5,9,5,8,15
2024-06-07,2735,2732,SH600198,0.16666667,0.005517400000000006,0.27509293,0.16666667,0.0,0.022665034666666663,0.019671895199999997,0.004976325197913768,0.00037665120934785213,7.913874292642286,1,1,1,3,3,3,4,4,4,4,5,5
2024-06-11,2732,2728,SH600198,0.007936508,0.009922399999999998,0.23760933,0.1884307,0.180494192,0.07637902266666667,0.07157592519999999,0.004516306763309727,0.0003779484480806606,7.912778991425096,0,0,0,4,4,6,4,4,6,5,7,10
2024-06-12,2722,2717,SH600653,-0.1840935,0.0009668000000000454,0.3244552,0.3244552,0.5085487,-0.057618803999999996,-0.05933975539999999,0.004331031600339661,0.00037799403893500126,7.9091127725337405,0,0,0,2,2,3,3,3,4,4,7,10
2024-06-13,2719,2716,SH600198,0.0,0.0010898000000000296,0.16750842,0.16750842,0.16750842,-0.07621876,-0.0671848306,0.004274768631626175,0.00037876324925940533,7.9080102767670715,0,0,0,3,3,3,3,5,5,4,6,8
2024-06-14,2709,2706,SH600868,-0.018437652,0.006107399999999985,0.19575472,0.19575472,0.214192372,-0.030096579999999998,-0.026031973799999997,0.004077655438618875,0.00038101656096977554,7.904326490507124,0,0,0,2,2,2,2,2,2,3,4,8
