model,fold_year,seq_len,gpu,status,return_code,des,log_path,metrics_path,num_days,mean_return,cumulative_return,sharpe,ic,rank_ic
TimesNet,2019,20,1,done,0,market_loss_timesnet20_hbce_a01_probe_B,logs/market_loss_timesnet20_hbce_a01_probe_B/TimesNet_fold2019_sl20.log,test_results/long_term_forecast_market_2019_20_fsA_TimesNet_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebfixed_dtTrue_market_loss_timesnet20_hbce_a01_probe_B_0/market_metrics.txt,243,0.0045246253721416,-0.8867141604423523,0.5195074729023851,0.011433751210819137,0.01715972984260574
TimesNet,2024,20,1,done,0,market_loss_timesnet20_hbce_a01_probe_B,logs/market_loss_timesnet20_hbce_a01_probe_B/TimesNet_fold2024_sl20.log,test_results/long_term_forecast_market_2024_20_fsA_TimesNet_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebfixed_dtTrue_market_loss_timesnet20_hbce_a01_probe_B_0/market_metrics.txt,160,0.09468919783830643,239.504150390625,2.3615906317594093,0.018428592590180214,0.014137362069101194
