date,code,pred,true
2024-08-07,SH600076,0.9124461,-0.12765957
2024-08-08,SH600076,0.805372,-0.19512194
2024-08-09,SH600076,0.8599427,0.121212125
2024-08-12,SH600076,0.84964067,-0.10810811
2024-08-13,SH600076,0.805765,0.060606062
2024-08-14,SH600076,0.41953948,-0.17142858
2024-08-15,SH600076,0.8994621,-0.068965524
2024-08-16,SZ000040,0.86658585,0.54545456
2024-08-19,SH600076,0.82089806,1.5227075e-12
2024-08-20,SH600076,0.6942634,-0.1904762
2024-08-21,SH600076,0.7867711,1.5227075e-12
2024-08-22,SH600076,0.81588984,0.47058824
2024-08-23,SH600076,0.89782447,-0.32
2024-08-26,SH600198,0.40060768,0.27027026
2024-08-27,SH600198,0.57269835,0.20212767
2024-08-28,SH600198,0.59109837,0.14159292
