date,code,pred,true
2024-01-02,SZ000889,0.13260542,0.021231422
2024-01-03,SZ000889,0.13630667,-0.072765075
2024-01-04,SZ000889,0.168132165,-0.05381166
2024-01-05,SZ000889,0.134253382,0.023696683
2024-01-08,SZ000889,0.137287625,0.19212963
2024-01-09,SZ000889,0.094823067,0.019417476
2024-01-10,SH600198,0.076634898,-0.06535948
2024-01-11,SZ000889,0.125464415,0.064150944
2024-01-12,SZ000889,0.097520545,-0.060283687
2024-01-15,SZ000889,0.116989325,-0.0754717
2024-01-16,SZ000889,0.08697795999999999,0.1
2024-01-17,SZ000889,0.11046088500000001,0.009276438
2024-01-18,SZ000889,0.128543175,-0.11580882
2024-01-19,SZ000889,0.10017449,0.08108108
2024-01-22,SH600198,0.160627955,0.08585858
2024-01-23,SZ000889,0.055302325,-0.059183672
2024-01-24,SH600198,0.2266975,0.07279693
2024-01-25,SZ000889,0.110918977,-0.06527415
2024-01-26,SH600198,0.1347972,-0.20833333
2024-01-29,SH600198,0.150050495,-0.23157895
2024-01-30,SH600198,0.15301757500000002,-0.10273973
2024-01-31,SZ000889,0.142324677,-0.16525424
2024-02-01,SH600198,0.195550685,-0.48818898
2024-02-02,SH600198,0.19627857999999998,-0.26153848
2024-02-05,SH600076,0.1849275575,-0.1865285
2024-02-06,SH600076,0.18732817000000002,0.24840765
2024-02-07,SH600198,0.414351265,0.13953489
2024-02-08,SH600198,0.8249888999999999,-0.07482993
2024-02-19,SH600198,0.417763215,0.11029412
2024-02-20,SH600198,0.41918684500000003,0.205298
2024-02-21,SH600198,0.177703945,0.2747253
2024-02-22,SH600198,0.404662745,-0.06465517
2024-02-23,SH600198,0.353393735,0.22119816
2024-02-26,SH600198,0.324436535,-0.3207547
2024-02-27,SH600198,0.27996039,0.33333334
2024-02-28,SH600198,0.27631342000000003,0.054166667
2024-02-29,SH600198,0.35948547000000003,-0.03952569
2024-03-01,SH600198,0.297299605,-0.053497944
2024-03-04,SH600198,0.303558525,0.030434782
2024-03-05,SH600198,0.260222715,-0.10548523
2024-03-06,SZ000889,0.19449918,0.07106599
2024-03-07,SH600198,0.25951822,0.10638298
2024-03-08,SZ000889,0.307393575,-0.022123894
2024-03-11,SH600198,0.3375162,0.011538462
2024-03-12,SZ000889,0.32183696,-0.044247787
2024-03-13,SZ000889,0.232425305,0.023148147
2024-03-14,SH600198,0.402329935,0.04511278
2024-03-15,SH600198,0.255564505,-0.025179856
2024-03-18,SH600198,0.27257683,0.025830258
2024-03-19,SZ000889,0.36531882499999996,-0.08888889
2024-03-20,SZ000889,0.29446437000000003,-0.08130081
2024-03-21,SZ000889,0.32470188,-0.044247787
2024-03-22,SZ000889,0.15013126,1.5227075e-12
2024-03-25,SH600198,0.297083265,0.23243243
2024-03-26,SZ000889,0.20075556,0.023148147
2024-03-27,SH600198,0.30998195500000003,-0.15113351
2024-03-28,SZ000889,0.25208108,0.059322033
2024-03-29,SZ000889,0.20329783999999998,-0.036
2024-04-01,SH600076,0.20720677,-0.05135135
2024-04-02,SH600076,0.23073217,-0.06837607
2024-04-03,SH600076,0.17640182,0.08562691
2024-04-08,SZ000889,0.247230365,-0.12592593
2024-04-09,SZ000889,0.222227305,-0.021186441
2024-04-10,SH600076,0.226998285,-0.12232416
2024-04-11,SZ000889,0.18264067,-0.23353294
2024-04-12,SH600076,0.226377945,-0.22169812
2024-04-15,SH600076,0.276163145,0.28484848
2024-04-16,SH600198,0.30563556999999997,-0.018518519
2024-04-17,SH600198,0.271295325,-0.12578617
2024-04-18,SH600198,0.274572045,0.1438849
2024-04-19,SH600198,0.27745985500000003,1.5227075e-12
2024-04-22,SH600198,0.29175636,0.11320755
2024-04-23,SH600198,0.265209625,0.20338982
2024-04-24,SZ000889,0.34561691000000005,-0.75
2024-04-25,SZ000889,0.482667925,6.9
2024-04-26,SZ000889,0.561243935,0.43037975
2024-04-29,SH600198,0.319544365,-0.00862069
2024-04-30,SH600198,0.292783495,0.008695652
2024-05-06,SH600198,0.32914754999999996,-0.08189655
2024-05-07,SH600198,0.323164815,1.5227075e-12
2024-05-08,SZ000889,0.407986715,0.022624435
2024-05-09,SZ000889,0.32994316999999995,-0.06637168
2024-05-10,SZ000889,0.290861685,0.27962086
2024-05-13,SZ000889,0.404850575,0.14444445
2024-05-14,SZ000889,0.49512467,-0.14239483
2024-05-15,SH600198,0.36191233,0.097297296
2024-05-16,SZ000889,0.294839915,0.049342107
2024-05-17,SZ000889,0.33093327,0.106583074
2024-05-20,SH600198,0.22380966000000002,-0.017142856
2024-05-21,SZ000889,0.2925808,-0.035714287
2024-05-22,SZ000889,0.31889371499999997,0.14285715
2024-05-23,SH600198,0.28316045,0.06369427
2024-05-24,SH600198,0.257978365,-0.10778443
2024-05-27,SZ000889,0.31415101999999995,0.030303031
2024-05-28,SH600198,0.25084349,0.06802721
2024-05-29,SH600198,0.26533023,0.12738854
2024-05-30,SZ000889,0.247830065,-0.12526539
2024-05-31,SH600198,0.22671421000000003,-0.16197184
2024-06-03,SH600198,0.25827079,0.10084034
2024-06-04,SZ000889,0.248511105,-0.092391305
2024-06-05,SZ000889,0.359662105,0.1017964
2024-06-06,SH600198,0.286368455,0.16666667
2024-06-07,SH600198,0.33623965,0.007936508
2024-06-11,SH600198,0.33698436499999995,0.03937008
2024-06-12,SZ000889,0.44748272499999997,0.054347824
2024-06-13,SH600198,0.298523295,-0.022727273
2024-06-14,SZ000889,0.58376403,-0.03916449
2024-06-17,SZ000889,0.6636044299999999,-0.2527174
2024-06-18,SZ000889,0.467806895,-0.036363635
2024-06-19,SZ000889,0.492132005,-0.109433964
2024-06-20,SH600198,0.26342347,-0.2016129
2024-06-21,SZ000889,0.32356718,-0.028248588
2024-06-24,SH600198,0.332772395,0.5
2024-06-25,SH600198,0.37762020500000004,-0.15503876
2024-06-26,SH600198,0.399908735,0.13761468
2024-06-27,SH600198,0.32750901499999996,-0.10483871
2024-06-28,SH600076,0.39794278,0.36
