date,code,pred,true
2017-02-20,SZ000807,0.018211905,0.01248
2017-02-21,SZ300198,0.010189579,-0.017974084
2017-02-22,SH600262,0.013004015,0.0013183915
2017-02-23,SZ300376,0.023160856,-0.06408026
2017-02-24,SZ000615,0.011872162,-0.013946241
2017-02-27,SZ000514,0.01623432,-0.0010467549
2017-02-28,SZ002606,0.035140473,-0.09859709
2017-03-01,SZ002606,0.042378426,-0.09832727
2017-03-02,SH603300,0.045084085,0.0063211126
2017-03-03,SH600675,0.025851155,0.0024966956
2017-03-06,SZ000059,0.013088522,-0.022278802
2017-03-07,SZ300304,0.028000886,0.039052147
2017-03-08,SZ000635,0.020095652,0.014912471
2017-03-09,SH600098,0.026473904,-0.02323739
2017-03-10,SZ000635,0.022105645,-0.012254636
2017-03-13,SZ002584,0.044932578,-0.022840641
2017-03-14,SZ300304,0.017502552,-0.014204734
2017-03-15,SZ300304,0.047297932,-0.043160602
2017-03-16,SZ000710,0.022934452,0.0640649
2017-03-17,SZ300304,0.02916585,-0.00677638
2017-03-20,SH603558,0.026867399,0.030853175
2017-03-21,SH600212,0.013784332,-0.0056666667
2017-03-22,SZ300304,0.02876864,-0.024184566
2017-03-23,SZ000710,0.021451075,-0.038567822
2017-03-24,SH600742,0.023944033,-0.02840412
2017-03-27,SZ002335,0.028342426,-0.018500313
2017-03-28,SZ002335,0.025132101,-0.031141868
2017-03-29,SZ000962,0.024183767,-0.0070579494
2017-03-30,SZ002762,0.038264975,0.049445678
2017-03-31,SZ000584,0.026843604,-0.03139867
2017-04-05,SH600649,0.02463138,-0.0006752194
2017-04-06,SH600230,0.026161958,0.013249421
2017-04-07,SH603029,0.038156092,6.582157e-11
2017-04-10,SZ300515,0.054942444,-0.038574994
2017-04-11,SH603322,0.100892685,0.100102805
2017-04-12,SH603322,0.05951257,-0.09998832
2017-04-13,SZ300160,0.036109325,-0.07734451
2017-04-14,SZ002278,0.042086653,0.025378633
2017-04-17,SZ002351,0.07083114,0.03354839
2017-04-18,SH603322,0.06497004,-0.055838298
2017-04-19,SH603088,0.05231066,0.0071061016
2017-04-20,SZ300160,0.02960397,-0.02608233
2017-04-21,SZ300275,0.0340864,0.017227236
2017-04-24,SH600760,0.06828044,0.0061092684
2017-04-25,SH600262,0.04825774,-0.0029027576
2017-04-26,SZ300479,0.048677944,0.024228027
2017-04-27,SZ300479,0.053983163,-0.00046382198
2017-04-28,SH600702,0.029128555,0.015516764
2017-05-02,SH600592,0.05488387,-0.08972692
2017-05-03,SZ300128,0.042176586,0.008422417
2017-05-04,SZ000856,0.03833595,-0.037602685
2017-05-05,SH600456,0.042845927,0.009204807
2017-05-08,SZ000923,0.054473054,-0.059887003
2017-05-09,SH601801,0.04057024,0.009829868
2017-05-10,SZ002302,0.04822019,-0.013798201
2017-05-11,SH600800,0.049331784,-0.047927976
2017-05-12,SZ000635,0.057251494,-0.11570392
2017-05-15,SZ002379,0.045481123,0.05330028
2017-05-16,SZ000507,0.04032005,-0.016565088
2017-05-17,SZ300103,0.037798528,-0.030758018
2017-05-18,SZ000635,0.05225383,-0.045612678
2017-05-19,SZ000505,0.045206077,-0.0038071063
2017-05-22,SZ000582,0.042080164,0.055435948
2017-05-23,SZ000635,0.037643995,0.024193548
2017-05-24,SZ002761,0.028729651,-0.01829634
2017-05-25,SH600638,0.046146054,0.05479452
2017-05-26,SH600155,0.06039868,-0.05777522
2017-05-31,SZ300407,0.03635959,0.15330096
2017-06-01,SZ300553,0.047342356,0.007677902
2017-06-02,SZ000505,0.040842563,0.014295926
2017-06-05,SH600198,0.05417313,0.037066247
2017-06-06,SZ000605,0.06488899,-0.0027495187
2017-06-07,SH600638,0.031933654,-0.019597962
2017-06-08,SH603007,0.042193957,-0.023929961
2017-06-09,SZ300344,0.06274619,0.025164362
2017-06-12,SZ300515,0.067605756,-0.017955111
2017-06-13,SH601519,0.028301302,0.00886382
2017-06-14,SZ300445,0.032173634,-0.004851425
2017-06-15,SH603007,0.054330107,6.582157e-11
2017-06-16,SZ300502,0.061140876,-0.021997472
2017-06-19,SZ300539,0.03335609,-0.010422382
2017-06-20,SZ300502,0.03458329,-0.016124804
2017-06-21,SH603909,0.027594127,0.025409235
2017-06-22,SH603958,0.08375954,-0.011371974
2017-06-23,SZ300522,0.048735864,-0.04996379
2017-06-26,SZ300546,0.026949694,0.01160444
2017-06-27,SZ300522,0.03777492,0.00031303806
2017-06-28,SZ300490,0.0489154,0.024774775
2017-06-29,SZ002819,0.032062974,-0.004935225
2017-06-30,SZ300490,0.050115902,-0.028738214
2017-07-03,SZ300490,0.040289115,0.011558021
2017-07-04,SZ002379,0.03314871,-0.031186832
2017-07-05,SH600161,0.029415864,-0.007483576
2017-07-06,SH600158,0.03634188,-0.019412704
2017-07-07,SZ000011,0.031595003,0.008914983
2017-07-10,SZ002291,0.033453792,-0.09834421
2017-07-11,SZ002291,0.07517,0.001669449
2017-07-12,SZ000702,0.037227694,-0.10936301
2017-07-13,SZ300490,0.059457373,-0.092643045
2017-07-14,SZ000409,0.033723615,0.024885396
2017-07-17,SZ000409,0.045439072,0.037060704
2017-07-18,SZ002642,0.06933639,-0.010526316
2017-07-19,SZ002291,0.04041741,-0.021289539
2017-07-20,SZ300571,0.037665416,0.028607488
2017-07-21,SZ002642,0.032136567,-0.010983647
2017-07-24,SZ002642,0.028547978,0.007280355
2017-07-25,SZ000504,0.03070398,0.11435106
2017-07-26,SZ002223,0.047292758,0.01012767
2017-07-27,SH600191,0.035721533,0.002090176
2017-07-28,SH600191,0.02764302,-0.029201431
2017-07-31,SH600710,0.05251182,-0.017252002
2017-08-01,SH600710,0.037572153,0.026332287
2017-08-02,SH600133,0.030010963,-0.017759886
2017-08-03,SH600212,0.04773085,0.0013192613
2017-08-04,SZ002485,0.044644304,0.019405551
2017-08-07,SH600710,0.04521382,0.010256411
2017-08-08,SH600710,0.04150582,-0.011738579
2017-08-09,SH603009,0.030676456,-0.007961784
2017-08-10,SZ300278,0.043141663,0.054061215
2017-08-11,SZ000426,0.039155148,-0.0022596905
2017-08-14,SH601011,0.019461926,-0.04186603
2017-08-15,SZ000595,0.026734097,0.044556234
2017-08-16,SZ002842,0.029594867,-0.007055961
2017-08-17,SH600793,0.057885308,0.0028312572
2017-08-18,SH600846,0.030313043,0.009322338
2017-08-21,SZ300087,0.025629725,0.0010089545
2017-08-22,SZ300310,0.019625634,-0.037452802
2017-08-23,SH600516,0.015954208,-0.020633537
2017-08-24,SZ002174,0.031056138,0.011933787
2017-08-25,SZ002396,0.02660785,-0.012172444
2017-08-28,SZ002600,0.034250468,0.010061487
2017-08-29,SH600636,0.024386074,-0.007712402
2017-08-30,SH600636,0.03037159,-0.014103047
2017-08-31,SH600712,0.039157577,-0.017602284
2017-09-01,SH600050,0.021345388,-0.024015369
2017-09-04,SZ002547,0.0228258,0.040449437
2017-09-05,SZ002570,0.0580478,0.01939488
2017-09-06,SZ002570,0.034094866,0.00456621
2017-09-07,SH600409,0.032352265,0.022147518
2017-09-08,SZ300313,0.031923003,-0.013622291
2017-09-11,SH600720,0.029683169,0.053536978
2017-09-12,SZ000935,0.024746092,-0.09040683
2017-09-13,SZ000932,0.023069654,-0.07621247
