date,code,pred,true
2019-06-28,SZ002708,0.02536222,0.015307939
2019-07-01,SZ002708,0.022597319,-0.01507714
2019-07-02,SZ300604,0.022814173,-0.039931055
2019-07-03,SZ000670,0.030386029,-0.08039329
2019-07-04,SH600198,0.031470306,-0.074906364
2019-07-05,SH600218,0.023988804,-0.002442599
2019-07-08,SZ300029,0.022452747,-0.013953488
2019-07-09,SZ000670,0.018160824,5.227087e-11
2019-07-10,SZ300238,0.015513386,0.0009468576
2019-07-11,SH600800,0.018711997,0.013839536
2019-07-12,SH603738,0.023410525,0.010488777
2019-07-15,SZ300184,0.024711655,0.024288481
2019-07-16,SZ000816,0.017727114,-0.06375
2019-07-17,SZ000816,0.01535978,-0.02670227
2019-07-18,SZ000670,0.02492851,-0.087248325
2019-07-19,SZ002356,0.016904872,0.007591442
2019-07-22,SZ300717,0.02333824,-0.0057720058
2019-07-23,SH603701,0.011826849,0.00860289
2019-07-24,SZ300554,0.022091324,-0.010410642
2019-07-25,SH600359,0.019976987,-0.031446543
2019-07-26,SH600359,0.02219975,-0.0097402595
2019-07-29,SH600844,0.011537709,-0.009068426
2019-07-30,SH600163,0.019127637,-0.024691356
2019-07-31,SZ002726,0.016633803,-0.01641301
2019-08-01,SH600359,0.021802183,0.051805336
2019-08-02,SZ000859,0.019579418,-0.009844135
2019-08-05,SZ000622,0.024494799,0.063013695
2019-08-06,SZ000816,0.019904701,0.018018018
2019-08-07,SZ300167,0.017808435,-0.037321333
2019-08-08,SZ000670,0.02480201,5.227087e-11
2019-08-09,SZ002567,0.019118601,0.004721105
2019-08-12,SZ300210,0.01637177,-0.04106597
2019-08-13,SZ002157,0.015197138,-0.0050026933
2019-08-14,SH600218,0.021422686,0.008854781
2019-08-15,SZ000670,0.026048928,0.0389755
2019-08-16,SH600448,0.016977157,0.0056550424
2019-08-19,SZ002645,0.013796616,-0.0060546873
2019-08-20,SH600595,0.36594176,5.227087e-11
2019-08-21,SH600198,0.015685063,-0.10541872
2019-08-22,SZ300573,0.01515196,0.052513834
2019-08-23,SZ300538,0.017320512,-0.014171173
2019-08-26,SZ002201,0.062764436,0.00669933
2019-08-27,SZ002427,0.017826507,-0.013602457
2019-08-28,SZ000890,0.03979289,-0.028816199
2019-08-29,SZ300700,0.05887218,0.017198136
2019-08-30,SH600595,0.5805686,-0.37209302
2019-09-02,SH603378,0.017058479,0.01326053
2019-09-03,SH600595,0.14573975,0.5925926
2019-09-04,SH600595,0.15400895,-0.37209302
2019-09-05,SH600595,0.80971575,-0.2962963
2019-09-06,SH600595,0.9683474,-0.42105263
2019-09-09,SH600595,0.2559114,0.7272727
2019-09-10,SH600595,0.4365217,0.21212122
2019-09-11,SZ300176,0.01788072,-0.0055406615
2019-09-12,SZ300585,0.022904528,-0.02098636
2019-09-16,SZ000410,0.015594706,0.06386861
2019-09-17,SH600052,0.018440928,-0.069041096
2019-09-18,SH600052,0.019172816,0.15479694
2019-09-19,SZ300748,0.015278459,-0.0998418
2019-09-20,SZ002370,0.013100873,-0.020011771
2019-09-23,SZ300748,0.018404786,-0.09978308
2019-09-24,SZ300748,0.017347617,-0.099759035
2019-09-25,SZ002057,0.01751026,0.029439516
2019-09-26,SZ300419,0.021097403,-0.0031341412
2019-09-27,SZ300480,0.01471825,-0.016870273
2019-09-30,SH600052,0.016362734,-0.01574344
2019-10-08,SH600198,0.017103655,-0.007714561
2019-10-09,SZ300404,0.013182193,-0.03681683
2019-10-10,SZ000670,0.059868127,-0.011076923
2019-10-11,SZ300074,0.01627238,5.227087e-11
2019-10-14,SZ002057,0.015034497,-0.004999074
2019-10-15,SZ002201,0.0214769,-0.0095282905
2019-10-16,SZ002786,0.018440928,-0.034519956
2019-10-17,SZ000670,0.034596633,-0.012396694
2019-10-18,SZ000713,0.019109566,0.0072036674
2019-10-21,SZ000677,0.017085584,-0.04759132
2019-10-22,SZ000707,0.020772122,0.02232143
2019-10-23,SZ000599,0.018206002,0.112375535
2019-10-24,SZ300731,0.014248397,-0.03959647
2019-10-25,SH603519,0.016200094,-0.026294664
2019-10-28,SH603777,0.012585842,-0.021276595
2019-10-29,SZ300748,0.021675684,-0.006444382
2019-10-30,SZ002892,0.018558392,0.05140998
2019-10-31,SH600052,0.027151274,-0.020194465
2019-11-01,SZ300598,0.05677415,-0.021082373
2019-11-04,SZ300748,0.015061604,-0.02504663
2019-11-05,SH603477,0.017121727,0.08492064
2019-11-06,SZ000670,0.021820255,-0.12064156
2019-11-07,SH603318,0.014338754,-0.098963834
2019-11-08,SZ000633,0.016091665,0.016537294
2019-11-11,SZ300736,0.024585156,-0.02736602
2019-11-12,SZ300106,0.016588626,0.036755387
2019-11-13,SH600052,0.014465253,-0.004516712
2019-11-14,SZ000670,0.018513214,5.227087e-11
2019-11-15,SZ300220,0.0141490055,0.031012287
2019-11-18,SH600595,0.115573935,0.024390243
2019-11-19,SZ300341,0.049932033,0.09731331
2019-11-20,SH600595,0.018639714,0.321875
2019-11-21,SH600595,0.10025927,0.2245863
2019-11-22,SH600595,0.045240603,0.22779922
2019-11-25,SH600052,0.021151617,-0.038029388
2019-11-26,SZ300749,0.012188274,-0.0014306153
2019-11-27,SH600595,0.16056532,0.01891253
2019-11-28,SH600595,0.031922087,0.32946634
2019-11-29,SZ300306,0.012576806,0.0025353897
2019-12-02,SZ000410,0.012070811,0.033757962
2019-12-03,SH600595,0.08398434,0.1969112
2019-12-04,SZ300661,0.01868489,0.025049392
2019-12-05,SH603477,0.0214769,0.048528243
2019-12-06,SZ002356,0.015395923,-0.018559763
2019-12-09,SH600595,0.13761406,0.08184143
2019-12-10,SH603721,0.013326763,-0.0019129603
2019-12-11,SH600595,0.10012848,0.035460994
2019-12-12,SH600595,0.18496975,-0.015981736
2019-12-13,SH600595,0.010923286,0.1276102
2019-12-16,SH600615,0.016760303,-0.021210114
2019-12-17,SZ300417,0.012504521,0.006268189
2019-12-18,SH600595,0.07180535,-0.015009381
2019-12-19,SH600595,0.13863285,-0.013333333
2019-12-20,SH600595,0.0834071,5.227087e-11
2019-12-23,SZ002888,0.014691143,0.0057487786
2019-12-24,SH603022,0.012947267,0.009003601
2019-12-25,SZ000816,0.014564645,-0.12136752
2019-12-26,SH600615,0.01349844,0.04881703
2019-12-27,SZ002761,0.014085756,0.010126582
2019-12-30,SZ002351,0.021296188,0.09620683
2021-01-04,SH603665,0.015517619,-0.015798923
2021-01-05,SZ000509,0.03427655,-0.12338793
2021-01-06,SZ000509,0.018014109,0.006361829
2021-01-07,SH600595,0.018846273,-0.086876154
2021-01-08,SZ300182,0.01178699,0.048803426
2021-01-11,SZ300717,0.012668519,-0.03197442
2021-01-12,SZ300062,0.01615232,-0.0010943912
2021-01-13,SZ300313,0.015559933,0.017160686
2021-01-14,SZ300489,0.010581059,0.32951382
2021-01-15,SH600609,0.08321179,0.0038293942
2021-01-18,SZ300542,0.014459785,-0.06368882
2021-01-19,SZ300106,0.014283479,0.06765233
2021-01-20,SZ300752,0.01055285,0.02302358
2021-01-21,SH603655,0.011229864,-0.04759329
2021-01-22,SZ300690,0.012626206,-0.03796191
2021-01-25,SZ000995,0.024347011,-0.013248848
2021-01-26,SZ300317,0.015715083,0.0081206495
2021-01-27,SZ002647,0.015320157,-0.05361641
2021-01-28,SZ300062,0.017125528,-0.02919708
2021-01-29,SZ300067,0.013669935,0.039861895
2021-02-01,SZ000995,0.036561474,-0.045666356
2021-02-02,SH600198,0.013387846,2.0
2021-02-03,SZ300337,0.019495077,0.025678294
2021-02-04,SH600198,0.28932628,0.12698413
2021-02-05,SH600198,0.022146717,0.46478876
2021-02-08,SZ000691,0.018310303,-0.030589951
2021-02-09,SH600198,0.19835691,0.63372093
2021-02-10,SH600392,0.06499219,0.067694575
2021-02-18,SH600601,0.0926977,0.008326429
2021-02-19,SH600121,0.0652601,-0.052915767
2021-02-22,SH600198,0.097953245,0.12576687
2021-02-23,SZ002647,0.014699561,0.048365578
2021-02-24,SH600198,0.12978695,0.070063695
2021-02-25,SH600198,0.030722227,0.1220238
2021-02-26,SH600198,0.3102986,-0.12732096
2021-03-01,SH600198,0.331285,0.021276595
2021-03-02,SH600198,0.10522619,-0.08928572
2021-03-03,SH600751,0.017774334,0.008928572
2021-03-04,SH600198,0.2381968,0.3502825
2021-03-05,SH600198,0.21759117,-0.19037656
2021-03-08,SZ000521,0.01017203,-0.056831922
2021-03-09,SZ000803,0.010877253,0.007537689
2021-03-10,SZ000615,0.0113427,0.02803226
2021-03-11,SZ000995,0.014812397,-0.021717
2021-03-12,SZ000995,0.022499327,0.008324662
2021-03-15,SH600191,0.06780086,-0.0034904014
2021-03-16,SH600734,0.13822274,0.675
2021-03-17,SH603399,0.012908295,-0.0070422534
2021-03-18,SZ300225,0.057125017,0.07128947
2021-03-19,SH603126,0.049044814,0.050686378
2021-03-22,SZ002812,0.028949145,-0.04740065
2021-03-23,SH600198,0.016053589,-0.053164557
2021-03-24,SH600198,0.055420972,0.0882353
2021-03-25,SH600734,0.41641665,-0.2125
2021-03-26,SH600734,0.6257994,-0.26984128
2021-03-29,SH600734,0.14679363,0.73913044
2021-03-30,SH600734,0.16226201,0.3625
2021-03-31,SH600734,0.21777944,-0.2293578
2021-04-01,SZ300669,0.07027788,-0.03356684
2021-04-02,SH600734,0.18784809,-0.28899083
2021-04-06,SH600734,0.075644985,0.16774194
2021-04-07,SH600734,0.20588621,-0.39779004
2021-04-08,SH601919,0.070418425,-0.07163657
2021-04-09,SH600734,0.4346198,-0.6666667
2021-04-12,SH600734,0.21064441,0.30952382
2021-04-13,SH600734,0.41093612,0.9818182
2021-04-14,SH600734,0.22754502,0.5045872
2021-04-15,SH600198,0.06793838,0.039473683
2021-04-16,SZ002176,0.052774154,-0.06185148
2021-04-19,SZ002053,0.011864564,-0.010268112
2021-04-20,SZ000798,0.012583892,0.0060934327
2021-04-21,SH600121,0.017520454,-0.021341464
2021-04-22,SH600734,0.84361005,0.1
2021-04-23,SH600734,0.5221192,-0.32954547
2021-04-26,SH600734,0.31435198,0.06779661
