variant,year,model,dir,num_days,top1_mean_return,top1_cumulative_return,top1_sharpe,top3_mean_return,top3_cumulative_return,top3_sharpe,top5_mean_return,top5_cumulative_return,top5_sharpe,ic,rank_ic
stage2topheavy_topk,2023,Transformer,long_term_forecast_market_2023_csattn_transformer_fp32_stage2topheavy_topk_Transformer_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_backbone_stage2topheavy_topk_0,241,0.010669202543795109,6.946925163269043,2.631328197166198,0.004789841827005148,1.654996395111084,1.966353252626382,0.0037701174151152372,1.1841940879821777,1.82119696892221,0.019109323262833176,0.009390925042844287
stage2topheavy_topk,2023,Transformer,long_term_forecast_market_2023_csattn_transformer_fp32_stage2topheavy_topk_iTransformer_iTransformer_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_backbone_stage2topheavy_topk_0,241,-0.0002990951470565051,-0.15053319931030273,-0.1698919733636067,0.00017462838150095195,0.00516510009765625,0.15806495409682902,0.00046909350203350186,0.09243893623352051,0.5201834499768863,-0.0008157767632789867,0.00206922126223707
stage2topheavy_topk,2023,WPMixer,long_term_forecast_market_2023_csattn_transformer_fp32_stage2topheavy_topk_WPMixer_WPMixer_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_backbone_stage2topheavy_topk_0,241,-0.0028412160463631153,-0.7198755145072937,-0.8795626361827029,-0.0007905116654001176,-0.2243131399154663,-0.5674585289297501,-0.000375386473024264,-0.11453145742416382,-0.37493090680953234,-0.002101499203020138,0.00927234482425287
stage2topheavy_topk,2024,PatchTST,long_term_forecast_market_2024_csattn_transformer_fp32_stage2topheavy_topk_PatchTST_PatchTST_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_backbone_stage2topheavy_topk_0,241,-0.002138574607670307,-0.5926408767700195,-0.6311770520705959,0.0009075101697817445,0.06937670707702637,0.4037190374814943,0.0007543404353782535,0.054222822189331055,0.3599757909972253,0.002064911073180564,0.004912134356578403
stage2topheavy_topk,2024,TimeMixer,long_term_forecast_market_2024_csattn_transformer_fp32_stage2topheavy_topk_TimeMixer_TimeMixer_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebfixed_dtTrue_backbone_stage2topheavy_topk_0,241,-0.0008228282677009702,-0.556050181388855,-0.178083456152662,-0.002481177682057023,-0.5606476664543152,-0.914200016951924,2.5839974114205688e-05,-0.13914471864700317,0.011309335078538655,0.007643562870702924,0.0017329772230812472
stage2topheavy_topk,2024,TimesNet,long_term_forecast_market_2024_csattn_transformer_fp32_stage2topheavy_topk_TimesNet_TimesNet_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebfixed_dtTrue_backbone_stage2topheavy_topk_0,241,9.45181236602366e-05,-0.27662354707717896,0.02803716523212016,0.0003100560570601374,-0.05472749471664429,0.14867417899666324,0.0007619831594638526,0.06589257717132568,0.38030061857936004,0.016443441107381766,0.018460650026255625
stage2topheavy_topk,2024,Transformer,long_term_forecast_market_2024_csattn_transformer_fp32_stage2topheavy_topk_Transformer_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_backbone_stage2topheavy_topk_0,241,0.0027896107640117407,-0.7489835023880005,0.34422711260675265,0.014860867522656918,1.839111566543579,1.2074862926218055,0.009852047078311443,1.784738302230835,1.2233233518844344,0.023449950470686334,0.022141769350183787
stage2topheavy_topk,2024,Transformer,long_term_forecast_market_2024_csattn_transformer_fp32_stage2topheavy_topk_iTransformer_iTransformer_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_backbone_stage2topheavy_topk_0,241,0.0031012329272925854,0.5712037086486816,0.9641718082554678,-0.0006195926107466221,-0.23731189966201782,-0.3084444981981701,-0.0012575057335197926,-0.3231092691421509,-0.7421727172278009,0.008194301520639468,0.014245927467499087
stage2topheavy_topk,2024,WPMixer,long_term_forecast_market_2024_csattn_transformer_fp32_stage2topheavy_topk_WPMixer_WPMixer_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_backbone_stage2topheavy_topk_0,241,-0.0009721178794279695,-0.3831988573074341,-0.3399264303943804,0.0008329354459419847,-0.01936030387878418,0.3007612120836354,-0.001384308678098023,-0.3836545944213867,-0.6154052807778714,-0.0009509937215107585,0.004535213497843241
stage2topheavy_topk,2025,PatchTST,long_term_forecast_market_2025_csattn_transformer_fp32_stage2topheavy_topk_PatchTST_PatchTST_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_backbone_stage2topheavy_topk_0,242,0.003956851549446583,1.2170648574829102,1.7054253237089463,0.0008431905880570412,0.16160833835601807,0.6334268196193832,0.0006091726245358586,0.11125516891479492,0.5204942651048419,-0.0014773496626541026,0.0045038244629129615
stage2topheavy_topk,2025,TimeMixer,long_term_forecast_market_2025_csattn_transformer_fp32_stage2topheavy_topk_TimeMixer_TimeMixer_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebfixed_dtTrue_backbone_stage2topheavy_topk_0,242,-0.0005020885146223009,-0.29595935344696045,-0.18374092303948117,0.00040863812319003046,0.016014575958251953,0.24677821852526674,-1.8997503502760082e-05,-0.05600321292877197,-0.014420821347941723,-0.0048153124558666886,-0.01482216896397724
