code,pick_count,mean_true,positive_rate,mean_log_amount,mean_avg_amount_20,mean_turnover_rate,mean_avg_turnover_20,mean_amplitude,mean_avg_amplitude_20,mean_ret_20,mean_ret_60,mean_vol_20,mean_vol_60,mean_market_cc_mean,mean_market_amount_top10_share
SH600198,62,0.019725144351612902,0.5161290322580645,18.12341954090311,111250133.12580645,1.5516129032258066,1.6433629032258066,15.05532258064516,11.697935483870967,-0.15466064834578058,-0.4001844405732681,0.09805819746762051,0.09616811398391088,-2.9072303985729426e-05,0.7571783425243117
SZ000816,23,0.003868574869565216,0.43478260869565216,17.465159496236154,73566053.69782609,1.9078260869565218,2.366282608695652,8.944782608695652,8.816934782608696,-0.2409692561528041,-0.5126517695924707,0.060618455871064424,0.06668213892909303,-0.009330619095494472,0.7433469405644452
SZ000707,19,0.014532031736842102,0.5263157894736842,17.085886051591928,34861130.87631579,2.3126315789473684,2.420236842105263,13.29,10.790131578947367,-0.321149624478635,0.20056209282473045,0.09282660418849145,0.09207046353931653,-0.0004753560756829193,0.7670004010646039
SH600595,11,-0.0013231656363636378,0.45454545454545453,16.813492730501398,30362630.627272725,0.6281818181818182,0.7867272727272727,14.393636363636363,12.693227272727272,0.027867586830349865,-0.40635724531736533,0.09533416084869031,0.09787739599263823,-0.002000209248369648,0.7141430084820528
SH600165,10,-0.0019748290599999998,0.4,18.783237140700653,267061894.91,5.517,7.81405,6.129,6.664750000000001,-0.4124841247402725,-0.769350111173335,0.050344068779225,0.05228871436716691,-0.0017405641522127934,0.7570660845821267
SH600870,8,-0.10336010749999999,0.125,17.65975531557186,39313618.49375,1.8287499999999999,1.077375,48.309999999999995,18.5018125,-0.5436666924065087,-0.5636492345051887,0.10958951306762868,0.08053361725950657,0.0011844620696012842,0.7467779135995701
SH603016,6,-0.020913626500000004,0.6666666666666666,18.348171648142653,93737741.78333335,6.098333333333333,5.1595,5.646666666666667,4.314916666666667,-0.29710479413962965,-0.392337267464174,0.045574627284261725,0.03910704639079323,-0.009176871127459975,0.792570980362869
SZ002243,6,0.07685742166666666,0.8333333333333334,16.94081046011885,77463802.075,4.148333333333333,2.859083333333334,1.2416666666666667,2.9013333333333335,0.4431699117178945,0.2807877397113108,0.04502281791873994,0.04059585448589475,-0.005223372184151799,0.7205025634950939
SH600604,5,0.0877014942,1.0,17.710288589302177,47447725.18,1.0959999999999999,0.8821,0.0,3.4528000000000008,1.3594545542550869,0.6330084146741886,0.0474586777882258,0.0452594616162054,0.015209825345472664,0.6914306213172179
SZ000820,5,0.02244546664,0.6,20.037452694031433,428678121.86,11.396,8.016200000000001,6.362,5.6983,-0.4697487463298179,-0.5875868976146995,0.05968001204301036,0.04479455966064605,-0.0025818357941261756,0.7566812345158598
SH600727,4,-0.0162822535,0.25,17.187529086184547,56024812.1375,1.225,1.8723750000000001,7.31,7.93575,-0.30678958935773154,-0.22744742209014168,0.058124225889608826,0.04960358226246716,0.008023004967982895,0.7691608602957731
SZ000411,4,-0.0010826948425000007,0.75,18.67031281041345,46025101.3875,4.75,1.442375,5.1975,5.029375,-0.4859190631609569,-0.4389064374681896,0.04005623113590913,0.03435719518379142,-0.007121135742203811,0.7634215989310911
SZ002769,4,0.0298473935,0.75,15.750561065114217,35325337.55,0.5925,1.7603749999999998,0.0,4.151375,0.03028795441158577,-0.21446714597442681,0.04989911594113832,0.03856727611079652,-0.0024395991619648866,0.6959627694753662
SH600634,3,-0.05480025033333333,0.0,18.068045468982863,106554020.95,3.5733333333333337,3.4563333333333333,7.023333333333333,5.1795,-0.3772958255522207,-0.7798689925043103,0.04288041652973527,0.04388013233617971,-0.008039400930809596,0.7341395291560202
SH600744,3,0.11060440266666667,0.3333333333333333,16.20418160172493,24747828.066666666,0.9366666666666666,1.0151666666666663,6.579999999999999,15.2675,0.3428036383876789,0.1429619658296489,0.11411322875454821,0.12045524179172895,0.0023142757554203497,0.7215430925782563
SH603032,3,-0.001377342333333333,0.3333333333333333,18.2748872338008,180413517.46666667,6.3999999999999995,10.228333333333333,3.3000000000000003,5.625,-0.5247819814506207,-0.5555862111775535,0.05720099381760985,0.04365806563176743,0.008709869453988358,0.7416753084937152
SZ000982,3,0.015633006,0.6666666666666666,16.29161251603325,61955726.050000004,0.6433333333333334,0.9348333333333333,1.25,4.851666666666667,0.08510532221901013,-0.12949863162770217,0.0353587087342603,0.03466712317009971,0.007138450675222805,0.7814862693774126
SZ002382,3,0.06449225901333333,1.0,16.55516540283893,29171509.349999998,0.27,0.4831666666666667,0.0,2.087666666666667,0.3169115453138942,0.2114357484006435,0.03750477676999422,0.02571362698378075,-0.0007191756085302035,0.7814908839949734
SZ002576,3,-0.04209546,0.0,17.916486315775455,145513383.41666666,3.66,6.410666666666667,6.416666666666667,5.283666666666666,-0.34559000746075136,-0.37721946732474776,0.03591705143395799,0.0448272701804882,0.005977281487024728,0.8247304214675012
SZ002607,3,0.00263139133333333,0.6666666666666666,18.181621812388926,205539007.31666663,7.213333333333334,3.8393333333333337,5.786666666666666,4.486166666666667,0.23069110882049584,0.05727635116448596,0.04782321693593101,0.03887925005076589,-0.003573173994339783,0.7150358139757231
