date,n,n_tradable,top1_code,top1_true,top1_pred_gap,best_true_all,best_true_tradable,regret_vs_best_tradable,top3_mean,top5_mean,score_std,score_max_prob,score_entropy,hit_top1_in_true10,hit_top1_in_true20,overlap_pred10_true10,overlap_pred10_true20,overlap_pred20_true10,overlap_pred20_true20
2018-04-24,2147,2147,SH600870,-0.6459391,0.022735159999999976,0.29069334,0.29069334,0.93663244,-0.21212773533333337,-0.10131360352000003,0.007708921230354168,0.0004956136133753687,7.6717969559770465,0,0,1,1,1,1
2018-04-25,2137,2137,SH600870,-0.562724,0.0212588600000001,0.17802118,0.17802118,0.74074518,-0.20926170900000005,-0.12233047060000002,0.0068143269766858545,0.000494745245853987,7.667134961254286,0,0,0,0,0,0
2018-10-17,1740,1740,SZ000707,-0.35185185,0.016917600000000088,0.15306367,0.15306367,0.5049155200000001,-0.3263389433333333,-0.22059208181999995,0.010691289852037662,0.0006295147857455875,7.461582861759924,0,0,1,1,1,1
2018-04-20,2173,2172,SH600870,-0.3101023,0.028691799999999934,0.18176198,0.18176198,0.49186428,-0.10176582666666667,-0.08985252232,0.007197931257834554,0.0004914754666008307,7.683837931960008,0,0,1,1,1,1
2018-06-20,2035,2035,SH600198,-0.27272728,0.001225939999999981,0.14746544,0.14746544,0.42019272,-0.08645078033333335,-0.0655837828,0.010508625710032244,0.0005164990359159974,7.618195812623535,0,0,1,1,1,1
2018-04-23,2163,2163,SH600870,-0.26969415,0.04526065000000001,0.19171326,0.19171326,0.46140741,-0.08360472533333334,-0.0457866104,0.008207914896219677,0.0005048288124325294,7.679217509813871,0,0,0,0,0,0
2018-10-10,1692,1692,SH600198,-0.26760563,0.0002889999999999837,0.26881722,0.26881722,0.53642285,-0.12524353566666666,-0.0986850094,0.006924385072595182,0.0006127245828143243,7.433642452961092,0,0,1,1,1,1
2018-04-18,2182,2182,SH600870,-0.19184652,0.014591820000000033,0.20087336,0.20087336,0.39271988,-0.0006791459999999973,0.002221836200000002,0.007529633106502481,0.0004804812668934352,7.687968713289755,0,0,1,1,2,2
2018-10-12,1739,1738,SZ000707,-0.17619048,0.01276946000000001,0.21805625,0.21805625,0.39424673,-0.006004822666666669,-0.02949412488,0.008873383260251508,0.000606119800714581,7.461026077131221,0,0,1,1,1,2
2018-08-07,2006,2006,SH600198,-0.15,0.004382899999999967,0.2406274,0.2406274,0.39062739999999996,-0.08717144833333335,-0.07694274820000001,0.009354622814029491,0.000526551381668443,7.603853935769355,0,0,0,0,0,0
2018-03-22,2066,2063,SH600198,-0.14211439,0.0007710600000000456,0.20950061,0.20950061,0.351615,-0.10568449666666667,-0.0911796752,0.005947977912564751,0.0004989827034699233,7.633351916522118,0,0,0,0,1,1
2018-02-01,2094,2093,SH603016,-0.14068441,0.008498780000000039,0.15892832,0.15892832,0.29961273,-0.06833463066666667,-0.008724382400000005,0.0076961322852241295,0.000496250282878359,7.646801720657919,0,0,1,1,1,1
2018-06-14,2053,2053,SZ000816,-0.12620027,0.0052051399999999415,0.110658124,0.110658124,0.236858394,-0.10601002999999999,-0.11552237299999998,0.007203140728343388,0.0005117709038964033,7.627031346647847,0,0,0,0,0,0
2018-11-28,2340,2340,SH600595,-0.12390925,0.0038380499999999262,0.22836752,0.22836752,0.35227677,-0.07648495666666667,-0.09662869599999999,0.006770651254600813,0.00044425852134157256,7.757883225314115,0,0,0,0,1,1
2018-12-26,1947,1946,SZ000816,-0.12347826,0.009246099999999924,0.13185756,0.13185756,0.25533582,-0.101987125,-0.1015915602,0.006421331225318103,0.0005356474991917278,7.574024329668941,0,0,0,0,1,1
