top_k,strict_mean_return,strict_cumulative_return,strict_sharpe,rollover_mean_return,rollover_cumulative_return,rollover_sharpe,rollover_positive_rate
1,0.0057256789630705405,0.23560316706163187,0.9117721224147081,0.008815090805394192,1.7683592099190775,1.4414925859208165,0.4730290456431535
3,0.002271842511313969,0.14671572200086236,0.6170697261941013,0.0057256789630705405,0.23560316706163187,0.9117721224147081,0.48132780082987553
5,-0.00022066709839834077,-0.2623245874563236,-0.07671200162346395,0.0057256789630705405,0.23560316706163187,0.9117721224147081,0.48132780082987553
10,-0.0036921421959336103,-0.6502298589941766,-1.6234750578885113,0.0057256789630705405,0.23560316706163187,0.9117721224147081,0.48132780082987553
