code,pick_count,mean_true,positive_rate,mean_log_amount,mean_avg_amount_20,mean_turnover_rate,mean_avg_turnover_20,mean_amplitude,mean_avg_amplitude_20,mean_ret_20,mean_ret_60,mean_vol_20,mean_vol_60,mean_market_cc_mean,mean_market_amount_top10_share
SH600136,51,0.018733361005882354,0.49019607843137253,17.234194362642832,40442176.3245098,3.713921568627451,3.99393137254902,12.5,11.67107843137255,-0.08107142072412558,-0.33502475711941565,0.0768419592382713,0.07739084170062009,-0.00015182398412816913,0.7285406630772663
SH600734,19,0.025018407389473685,0.631578947368421,15.620291090371794,60609974.78421053,2.004736842105263,3.072763157894737,6.486315789473684,8.35728947368421,0.6989817289825107,2.5607523696062056,0.1461881261760775,0.13602338550141305,-0.002616029294192819,0.7364597071223761
SZ000670,18,-0.019366586822222222,0.3333333333333333,20.49618594459973,697310216.1360278,16.324444444444445,12.764000000000001,20.63888888888889,19.853333333333335,9.30716344473492,7.957522534599589,2.070812976738102,1.4495547617477962,-0.0021014152058093593,0.7196962109816512
SH600198,12,0.066848016675,0.6666666666666666,17.85584186553861,47792644.90833333,1.1683333333333332,0.7915833333333334,15.145000000000001,9.399125,-0.33653182456015984,-0.4174678654482806,0.06672490625320933,0.05749040219519683,-0.0017238344604548223,0.7450053522911889
SZ000889,12,0.019387317,0.5833333333333334,17.73513069742396,60903623.630625,3.0925,2.971916666666667,14.121666666666668,11.201125,0.045305986116113146,-0.5061400779733706,0.07896860069524723,0.07634763652279807,-0.0006284599685044441,0.7346680110347766
SZ000611,7,0.07236784985714285,0.5714285714285714,16.50904252493421,43145652.321428575,4.7942857142857145,4.677428571428572,13.525714285714287,6.6127142857142855,-0.8358379650106128,-0.7770712952685331,0.18050358290821356,0.10963423625686312,0.0014825207765938818,0.7540391109984315
SH600856,5,-0.011622949400000002,0.4,16.813474133775042,60024107.760000005,5.512,4.5355,5.918000000000001,4.5144,-0.684561255520546,-0.7541855291976709,0.11105625963462544,0.0754091976815574,0.008072151364934475,0.717249571614624
SZ000815,5,0.0480787226,0.8,21.001392028319366,417631183.1901,19.830000000000002,5.892799999999999,10.6,5.3115,1.179311149583872,0.9851945637498606,0.058281510865748086,0.04720542823297681,-0.0025002860721476325,0.7258900462030216
SZ003005,5,0.016924269600000003,0.6,20.855208411567894,512100621.7031,43.525999999999996,28.1179,12.562000000000001,8.9209,2.2804696795346766,1.9943496603211854,0.0415673998323021,0.04384938392452676,-0.002591617171304416,0.7305470447464001
SH600052,4,0.0173553355,0.5,16.913629918809548,33118928.85,0.7375,0.866,17.28,10.309249999999999,-0.3202316338684718,-0.3054103508157333,0.08111931503512146,0.062395123004595765,0.02227679326632522,0.760733881831
SH600090,4,-0.077734573,0.25,17.4625118063323,43975552.0125,2.8825,2.945875,8.8225,7.7215,-0.20273718927306156,-0.30454332806683826,0.05323139073704275,0.04864305831372959,0.005284581118491016,0.7461597167447745
SZ000755,4,-0.0032178010000000028,0.25,19.762503044763683,119787296.68037501,17.115000000000002,3.7062500000000003,11.0075,6.8465,1.2243420200540482,0.9488601110076049,0.07336213217871654,0.06008696728510786,0.002365776514654209,0.7526529751439506
SH600291,3,0.011863893666666668,0.3333333333333333,17.538094290961645,24056687.016666666,4.673333333333333,1.6955000000000002,8.266666666666667,2.198,-0.7391802988766821,-0.7831687448394701,0.11741010825437433,0.07616887408296681,0.008562991415211363,0.7347254942827305
SZ000692,3,-0.09666898766666666,0.3333333333333333,17.363497210222402,39249330.733333334,1.7666666666666666,1.7633333333333334,12.38,7.572500000000001,-0.36213711530950715,-0.16934009837166838,0.04481094872106963,0.055444188042523206,-0.037628881088907246,0.7203311951940118
SZ000797,3,-0.10088624666666668,0.0,20.37189126711138,190563075.70700002,16.203333333333333,3.4178333333333337,5.02,6.105333333333334,1.4630302363176195,1.346126998198712,0.062011959035231934,0.05537073673941778,-0.0056796165460787475,0.7208101183976682
SZ002864,3,-0.04268015000000001,0.6666666666666666,20.817102466421865,294313870.8333333,36.54666666666667,10.755333333333333,4.496666666666667,4.235333333333333,1.330081012432587,1.0228993768931938,0.061501139291786855,0.04759429813859034,3.759983945499668e-05,0.7277149335844264
SZ002909,3,0.06143809333333333,1.0,20.236091719760275,109821615.59999998,12.85,2.8693333333333335,8.323333333333332,3.050666666666667,1.1948934404203233,1.1021088934625254,0.05103227393045915,0.04053602356577566,0.0006886143656516878,0.7513831142360793
SH600601,2,0.09833776999999999,1.0,17.1006458024016,27699931.825000003,0.525,0.5507499999999999,3.795,4.8575,-0.0926168515379065,-0.22572224511155548,0.060122424027322444,0.039064551525335056,0.014314459871530896,0.7533527538202096
SH600652,2,-0.022953039,0.0,17.32997206980573,23082554.425,2.575,1.6629999999999998,9.69,6.51925,-0.15486718026344037,-0.4545520696921092,0.051789008707968195,0.043162423672015754,-0.005823815771796258,0.7341102520243653
SH600858,2,-0.032145945499999995,0.0,19.60874192460651,63027546.025000006,10.465,2.072,14.58,6.286,0.655214280537933,0.3660524551453289,0.053750471040583114,0.04331260251110966,0.004381156686819578,0.7321279900146276
