month,top1_mean,top3_mean,top5_mean,hit20,regret,max_prob
2022-01,0.027119627547368425,-0.0007119568105263145,-0.0009225155294736845,0.10526315789473684,0.2155232450842105,0.00036435978281533797
2022-02,0.03350244525,0.0029809569958333323,0.009994821585,0.0625,0.298952691625,0.00037338063314953435
2022-03,-0.005540408217391302,0.015535284954202897,0.015055367985565216,0.17391304347826086,0.23546602039130435,0.000375165847828768
2022-04,-0.05143666452631579,-0.029622723385964916,-0.027506313531578952,0.05263157894736842,0.2923410287368421,0.00037700331496270413
2022-05,0.007608806578947368,0.014488885722807017,0.005993229491578946,0.05263157894736842,0.23368724289473683,0.0003817622766275307
2022-06,0.0535963569047619,0.018329204203809527,0.008095149368,0.23809523809523808,0.173775025,0.00038204418946097713
2022-07,0.016986782414285712,0.017862377415873015,-0.0013947792819047626,0.19047619047619047,0.21374605758571427,0.0003720869873977412
2022-08,0.012399814713043479,-0.00920483398405797,-0.011858470283478263,0.21739130434782608,0.1991117635478261,0.0003733950870157273
2022-09,-0.02575470544761905,-0.01879849918253968,-0.023803480563809525,0.047619047619047616,0.2267683702095238,0.0003723736669845735
2022-10,0.0164775340625,0.010460867422916667,0.01091163087625,0.125,0.2042112234375,0.00038872191880095743
2022-11,0.014898217318181821,0.010958961721212123,0.015119056825454546,0.22727272727272727,0.1953055235909091,0.00037843998141973996
2022-12,-0.025202804904761907,-0.0056398719920634915,-0.0003995331214285732,0.047619047619047616,0.23027271585714287,0.0003711952080452017
