top_k,strict_mean_return,strict_cumulative_return,strict_sharpe,rollover_mean_return,rollover_cumulative_return,rollover_sharpe,rollover_positive_rate
1,0.04985762513719008,51.17176893321648,2.4054915917839,0.04537517931157026,20.403655442398428,2.201928556397752,0.5041322314049587
3,0.02357745307176308,67.0795058314472,3.0194655642782267,0.04985762513719008,51.17176893321648,2.4054915917839,0.6198347107438017
5,0.01744857461850413,31.280133040567854,3.316900744841103,0.04985762513719008,51.17176893321648,2.4054915917839,0.6198347107438017
10,0.008128918967466942,4.3908402184261615,2.6113686881535396,0.04985762513719008,51.17176893321648,2.4054915917839,0.6198347107438017
