code,pick_count,mean_true,positive_rate,mean_log_amount,mean_avg_amount_20,mean_turnover_rate,mean_avg_turnover_20,mean_amplitude,mean_avg_amplitude_20,mean_ret_20,mean_ret_60,mean_vol_20,mean_vol_60,mean_market_cc_mean,mean_market_amount_top10_share
SH600734,41,0.1793834358536585,0.6585365853658537,17.11580182756309,35062177.650000006,2.7158536585365853,2.8066219512195123,35.56341463414634,33.996585365853655,0.4837575766581621,0.13444485761006758,0.343860155705246,0.30402057540673455,0.00016747413497363847,0.7862527782775492
SH600198,24,0.017351577791666663,0.625,18.72268688533374,143040823.40208334,2.8745833333333333,2.5043333333333333,25.262916666666666,21.533479166666666,-0.3492201782367898,-0.3660089944039908,0.22428991778894272,0.20105797430479724,0.0010178752742108594,0.8087032893641896
SH600191,15,0.016817401,0.7333333333333333,17.14946315614349,38000212.99666667,2.408,2.4515333333333333,11.713333333333333,9.046899999999999,-0.17230528488429395,-0.24836903891162437,0.06997481121582319,0.07968470082454639,0.0011283456433630761,0.7893122142405011
SH600766,12,0.03285136678333333,0.5,17.354930961947442,62760724.59166667,5.306666666666667,6.165041666666667,9.494166666666667,8.635125,0.21960227418584433,-0.3780959596904841,0.0677219683332219,0.05905697920392012,0.0004417812939247403,0.8237764709110076
SZ000792,12,0.004784022133333333,0.6666666666666666,22.979307794407205,7408383438.704167,4.779166666666667,3.7095000000000002,8.509166666666667,10.145958333333333,2.2640579343818996,2.362589440440907,0.4829634120960394,0.2792971324304574,0.0015193575379236562,0.7937845412752152
SZ002265,8,0.068067978625,0.875,16.854639223575845,30182183.46875,1.9987499999999998,0.860625,0.0,1.8980625,1.3245306277694981,1.3733372005881042,0.046475126429581626,0.04003713018389436,0.005524008115862386,0.7448493978268974
SH600995,7,0.05051979861428572,0.8571428571428571,18.089561079389686,97782890.78571428,4.041428571428571,2.259,0.24857142857142858,2.322071428571429,0.9354497340273557,1.0196345674870846,0.04304949556329574,0.03027595836802199,-0.0019729211386662615,0.7928130169830372
SZ002256,6,0.037704012333333335,0.6666666666666666,16.754373500325972,151995390.28333333,2.1483333333333334,3.9015833333333334,0.6316666666666667,3.7061666666666664,0.2366005978750438,0.8431450178975561,0.05152300444073609,0.04424215797301473,0.0032096245962649414,0.8078042080817652
SH600078,5,-0.001471482800000002,0.6,16.531564174359538,77118490.67,1.3880000000000001,3.5906999999999996,3.4939999999999998,6.6063,0.3895795706988992,0.21133036885669432,0.05020828072318839,0.049308191769250595,0.0007544500919545987,0.8003862406956411
SH600744,5,0.017337443799999998,0.6,17.83534924827211,105772804.17999999,3.9259999999999997,4.2774,26.964,19.6345,-0.23478836365057623,0.06904219229131177,0.12603792833003785,0.13442232572308033,0.009432330033155209,0.8409490513209661
SH600870,5,0.3243490908,0.6,17.917744960446136,47867457.95,2.148,1.5370000000000001,84.414,30.245800000000003,-0.8075253447458897,-0.8127279490516374,0.5837264236757402,0.33565200652624905,-3.828652997806686e-06,0.8193426326085124
SZ000007,5,0.0028923821999999994,0.6,18.672149652006787,124493055.14000002,14.928,11.067400000000001,11.760000000000002,7.3957999999999995,-0.45871917607657203,-0.7046963991563586,0.060574084742171394,0.05286267314542427,-0.002941313339921894,0.8221478201556073
SZ000537,5,0.042626368000000005,0.8,20.485663928448126,178820266.67000002,4.63,0.9109,5.854,1.9003999999999999,1.9759644107464844,1.782744464548839,0.051112882157599085,0.04194936110934774,-0.004022691040673874,0.768654314009422
SH600609,4,-0.038989438,0.25,18.059856291047936,105882077.95,1.71,1.8715,14.0,9.58575,-0.2888778996891906,-0.3257958896298846,0.06745562297267119,0.06083932301826235,-0.0007158611629675422,0.8355076707735295
SH600683,4,0.060748549,0.75,16.91858480364365,25414465.3375,0.7949999999999999,0.8617499999999999,0.0,2.1767499999999997,0.4984165507889107,0.3770452007498998,0.03457073325542952,0.02362836708367113,0.008999899763610389,0.7748611805359967
SH603518,4,0.076839675,1.0,18.592419117862242,50483886.425,4.9075,2.33575,2.7925000000000004,3.35975,1.2431817358765187,1.8123462603449965,0.04879372022133647,0.0365350331593013,0.0001351926327799928,0.8033104645261229
SZ002096,4,-0.067660385,0.25,17.75664904805954,63647759.25,3.4075,2.0508750000000004,3.155,4.614625,0.689527730998408,0.8193439138202043,0.05265202367110276,0.040524903105513474,0.00783410819672815,0.7941624301072838
SZ002432,4,0.055311329,0.75,17.639416606047362,121136475.4875,0.7525,3.033125,0.0,4.15925,1.2734404039296572,0.9025989693431307,0.04914340431248989,0.03703596169450846,0.0028034405554031765,0.7605216123483916
SH600052,3,0.024433693766666664,0.3333333333333333,18.010319559626662,41873766.050000004,2.893333333333333,1.4865000000000002,23.873333333333335,14.072666666666668,0.2280048814480705,0.31786903053916005,0.1209279261422163,0.09887326128747538,-0.0012857599155465637,0.795348184318298
SH600112,3,0.04742812266666666,1.0,16.640804809716936,55333244.21666667,2.2600000000000002,3.6213333333333337,2.2733333333333334,4.901666666666667,0.16124854657471807,2.2888691965526826,0.05542132954827119,0.052823640171593265,0.002645810982378869,0.7950574113621657
