month,top1_mean,top3_mean,top5_mean,hit20,regret,max_prob
2021-01,-0.036372735924999997,-0.017178876366666665,-0.013793163077,0.05,0.268084932925,0.00043530548981202843
2021-02,-0.0005905000666666715,0.020998084133333327,0.02769082073333333,0.2,0.3656001174,0.0004636029945840588
2021-03,0.2524500802782609,0.10270105826811593,0.06706433980260869,0.30434782608695654,0.2462190966782609,0.0004460696848451745
2021-04,0.04581313423809524,0.024367998717460322,0.014243227640000002,0.3333333333333333,0.23308857195238092,0.0004263006347763816
2021-05,0.048593394222222225,0.013823434124074073,0.015458911734888888,0.2222222222222222,0.1740899668888889,0.0004190026916471963
2021-06,0.027218220919047617,0.0366759559015873,0.031940476208571426,0.14285714285714285,0.2141016567,0.00041288496801031744
2021-07,0.08625544101363637,0.028126452368181818,0.01668943292090909,0.22727272727272727,0.21659782716818182,0.00042573640623697615
2021-08,0.03171241267272727,0.019962196772727273,0.015692190715000002,0.0,0.16883372096363636,0.00042119583131263133
2021-09,0.03301616756,0.0047478015849999975,-0.0017043179930000007,0.15,0.16748537444,0.0003897077052958385
2021-10,0.04307908060625,0.012384007852083332,0.011271903739999999,0.25,0.14051834939375,0.00040191412631358173
2021-11,-0.02980375145454545,-0.0019717034045454536,0.0029593849872727273,0.13636363636363635,0.23296161736363635,0.00042409021366099386
2021-12,0.05899850963636363,0.0242639883530303,0.016758714137272725,0.18181818181818182,0.16483030945454547,0.00038795855607478977
