date,n,n_tradable,top1_code,top1_true,top1_pred_gap,best_true_all,best_true_tradable,regret_vs_best_tradable,top3_mean,top5_mean,score_std,score_max_prob,score_entropy,hit_top1_in_true10,hit_top1_in_true20,overlap_pred10_true10,overlap_pred10_true20,overlap_pred20_true10,overlap_pred20_true20
2021-11-19,2458,2457,SH600091,-0.76666665,0.024428070000000024,0.16678347,0.16678347,0.93345012,-0.213019019,-0.12123045256000001,0.003937883046004864,0.000428544958746002,7.807095496957383,0,0,1,1,1,1
2021-03-08,2298,2297,SH600734,-0.69072163,0.01597466000000003,0.2057936,0.2057936,0.89651523,-0.3213537166666667,-0.21132031599999998,0.004841972713071797,0.0004553925362896955,7.739782675196052,0,0,1,1,2,2
2021-07-29,2441,2441,SH600870,-0.6886447,0.013822789999999974,0.21458313,0.21458313,0.9032278300000001,-0.23120002566666667,-0.1401988534,0.0051398211589801564,0.00042840036417216655,7.800149833063616,0,0,0,0,0,0
2021-04-12,2413,2413,SH600734,-0.6666667,0.007358650000000022,0.20483871,0.20483871,0.8715054099999999,-0.2625711316666667,-0.1732542674,0.004158858445156051,0.0004290159619850198,7.788617378468086,0,0,0,0,0,0
2021-02-04,2292,2291,SH600198,-0.5116279,0.03438864000000008,0.14322007,0.14322007,0.6548479700000001,-0.25240074166666665,-0.1497553054,0.005826008316699825,0.00046967532799476976,7.7371629819901635,0,0,0,0,0,0
2021-01-12,2384,2383,SH600595,-0.33039647,0.004356020000000016,0.1755293,0.1755293,0.5059257699999999,-0.13035111633333332,-0.08616774099999999,0.005443050797496135,0.00043515559843616505,7.776520152127701,0,0,0,0,0,0
2021-04-26,2487,2486,SH600734,-0.32954547,0.0131772,0.17988394,0.17988394,0.50942941,-0.08728659666666666,-0.0325308258,0.004073480165663524,0.0004186143239866955,7.81882416327916,0,0,0,1,0,1
2021-04-22,2476,2476,SH600734,-0.3220339,0.008106400000000069,0.21980676,0.21980676,0.54184066,-0.08805589333333334,-0.05406259680000001,0.003957114778227716,0.0004172515306698538,7.814391791758538,0,0,1,1,2,2
2021-11-26,2502,2501,SH600091,-0.3137255,0.11130393000000005,0.21863118,0.21863118,0.53235668,-0.03982367466666666,-0.012535846799999997,0.004545295010902947,0.00045948007940219506,7.824834960225905,0,0,0,0,0,0
2021-04-06,2394,2391,SH600734,-0.28899083,0.02477183000000005,0.20951888,0.20951888,0.49850971,-0.08367203599999999,-0.035210071399999994,0.004282242635320091,0.0004388143522576437,7.7807116642708385,0,0,0,1,1,2
2021-03-29,2391,2390,SH600734,-0.26984128,0.010526640000000032,0.20436105,0.20436105,0.47420233,-0.11912260833333334,-0.09636185300000001,0.004329159916749277,0.00043293750816889004,7.779457555138569,0,0,0,0,0,1
2021-02-22,2244,2239,SH600198,-0.23653395,0.01936379999999993,0.20539153,0.16699123,0.40352518,-0.11149771000000001,-0.0922806864,0.004670949523872478,0.0004705561138476899,7.716004266072963,0,0,1,1,2,2
2021-03-26,2380,2380,SH600734,-0.2125,0.013267759999999962,0.20483871,0.20483871,0.41733871,-0.08711556300000001,-0.0665643698,0.0043896874105431305,0.0004364115828898377,7.774846083993368,0,0,0,0,1,1
2021-01-06,2406,2406,SH600744,-0.18982631,0.0020059999999999523,0.21259199,0.21259199,0.4024183,-0.058451510000000005,-0.015363955000000002,0.004011549193593538,0.00042674495295296156,7.785712828435427,0,0,1,1,1,2
2021-01-21,2359,2358,SZ002096,-0.17869416,0.001426070000000057,0.24080268,0.24080268,0.41949684,-0.12112679133333333,-0.062442868860000014,0.004282334458430882,0.0004329812460784975,7.7659838800703245,0,0,0,0,1,1
