year,job_tag,topk_weight,head_concentration_weight,static_bias_weight,prediction_path,completed,top1_mean,top1_cum,top1_sharpe,top3_mean,top5_mean,ic,rank_ic,unique,max_rep,debias015_top1_mean,debias015_top1_sharpe,num_days,top1_mean_mainline,top1_cum_mainline,top1_sharpe_mainline,top3_mean_mainline,top5_mean_mainline,ic_mainline,rank_ic_mainline,unique_mainline,max_rep_mainline,debias015_top1_mean_mainline,debias015_top1_sharpe_mainline,num_days_mainline,delta_top1_mean_vs_mainline,delta_top1_sharpe_vs_mainline,delta_unique_vs_mainline,delta_max_rep_vs_mainline,delta_debias015_top1_mean_vs_mainline
2021,s2hg_tw050_hc010_sb000_fy,0.05,0.01,0.0,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_csattn_transformer_fp32_s2hg_tw050_hc010_sb000_fy_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_s2hg_tw050_hc010_sb000_fy_0/top1_predictions.csv,True,0.03452874959355372,21.459823946813117,1.8197316138025215,0.011499916535316802,0.01075138221790909,0.02155227292767876,0.0026254240706883192,56.0,48.0,0.025944087969173555,1.480505410231775,242.0,0.012554832613636362,1.5080622656923994,1.3814404810870629,0.011496116885055096,0.008340470801528926,0.01879958772356582,0.015642907902257024,113,28,0.009357398652066118,1.1269122494843975,242,0.021973916979917355,0.4382911327154586,-57.0,20.0,0.01658668931710744
2021,s2hg_tw050_hc020_sb000_fy,0.05,0.02,0.0,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_csattn_transformer_fp32_s2hg_tw050_hc020_sb000_fy_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_s2hg_tw050_hc020_sb000_fy_0/top1_predictions.csv,True,0.03375706060785123,17.360680221861756,1.7775184813295548,0.01533258596796143,0.011179884882454543,0.021784843533455035,0.002806014618927312,51.0,50.0,0.03200711602289255,1.6992952451057932,242.0,0.012554832613636362,1.5080622656923994,1.3814404810870629,0.011496116885055096,0.008340470801528926,0.01879958772356582,0.015642907902257024,113,28,0.009357398652066118,1.1269122494843975,242,0.02120222799421487,0.39607800024249196,-62.0,22.0,0.022649717370826432
2021,s2hg_tw030_hc020_sb010_fy,0.03,0.02,0.01,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_csattn_transformer_fp32_s2hg_tw030_hc020_sb010_fy_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_s2hg_tw030_hc020_sb010_fy_0/top1_predictions.csv,True,0.032773550188842974,41.80247344297211,1.8870920136976392,0.016992759026501377,0.011262836521876032,0.021263346563028616,0.012243667833153228,113.0,26.0,0.026052005985950415,1.5270429467729838,242.0,0.012554832613636362,1.5080622656923994,1.3814404810870629,0.011496116885055096,0.008340470801528926,0.01879958772356582,0.015642907902257024,113,28,0.009357398652066118,1.1269122494843975,242,0.020218717575206612,0.5056515326105764,0.0,-2.0,0.016694607333884295
2021,s2hg_tw050_hc000_sb000_fy,0.05,0.0,0.0,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_csattn_transformer_fp32_s2hg_tw050_hc000_sb000_fy_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_s2hg_tw050_hc000_sb000_fy_0/top1_predictions.csv,True,0.03186176261033058,20.386754503812213,1.7843061217672875,0.01273027634936639,0.010605416795429751,0.02150674945417439,0.00265121634180654,54.0,43.0,0.03252324562619834,1.8475618461811143,242.0,0.012554832613636362,1.5080622656923994,1.3814404810870629,0.011496116885055096,0.008340470801528926,0.01879958772356582,0.015642907902257024,113,28,0.009357398652066118,1.1269122494843975,242,0.019306929996694217,0.4028656406802247,-59.0,15.0,0.023165846974132223
2021,s2hg_tw050_hc000_sb010_fy,0.05,0.0,0.01,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_csattn_transformer_fp32_s2hg_tw050_hc000_sb010_fy_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_s2hg_tw050_hc000_sb010_fy_0/top1_predictions.csv,True,0.031832825231157026,29.192070724198327,1.8193212442844158,0.014861938473512398,0.008892722693446282,0.020792225257957465,0.00283723700575565,88.0,29.0,0.033641101552644624,1.9229513881155045,242.0,0.012554832613636362,1.5080622656923994,1.3814404810870629,0.011496116885055096,0.008340470801528926,0.01879958772356582,0.015642907902257024,113,28,0.009357398652066118,1.1269122494843975,242,0.019277992617520664,0.4378807631973529,-25.0,1.0,0.024283702900578505
2021,s2hg_tw030_hc020_sb000_fy,0.03,0.02,0.0,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_csattn_transformer_fp32_s2hg_tw030_hc020_sb000_fy_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_s2hg_tw030_hc020_sb000_fy_0/top1_predictions.csv,True,0.029902666202644625,19.439907720419708,1.718183706604946,0.012470724290730028,0.0076013070703057845,0.022173597905940215,0.011854981984297302,76.0,33.0,0.02934047855318182,1.6945934753890475,242.0,0.012554832613636362,1.5080622656923994,1.3814404810870629,0.011496116885055096,0.008340470801528926,0.01879958772356582,0.015642907902257024,113,28,0.009357398652066118,1.1269122494843975,242,0.017347833589008262,0.33674322551788305,-37.0,5.0,0.019983079901115704
2021,s2hg_tw050_hc010_sb020_fy,0.05,0.01,0.02,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_csattn_transformer_fp32_s2hg_tw050_hc010_sb020_fy_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_s2hg_tw050_hc010_sb020_fy_0/top1_predictions.csv,True,0.029616815054132235,20.473776593628173,1.7014422363866921,0.016527362109008265,0.010602605450578511,0.02010221443969265,0.002710594675461534,117.0,23.0,0.023944656551239667,1.3882048969226501,242.0,0.012554832613636362,1.5080622656923994,1.3814404810870629,0.011496116885055096,0.008340470801528926,0.01879958772356582,0.015642907902257024,113,28,0.009357398652066118,1.1269122494843975,242,0.017061982440495872,0.32000175529962926,4.0,-5.0,0.01458725789917355
2021,s2hg_tw030_hc000_sb000_fy,0.03,0.0,0.0,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_csattn_transformer_fp32_s2hg_tw030_hc000_sb000_fy_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_s2hg_tw030_hc000_sb000_fy_0/top1_predictions.csv,True,0.029368218717520655,17.000434831499685,1.6873498363422554,0.012499207046928373,0.007940835576090906,0.021934139516178647,0.011904535407946804,81.0,33.0,0.029308290353884298,1.6879205892733433,242.0,0.012554832613636362,1.5080622656923994,1.3814404810870629,0.011496116885055096,0.008340470801528926,0.01879958772356582,0.015642907902257024,113,28,0.009357398652066118,1.1269122494843975,242,0.016813386103884293,0.3059093552551926,-32.0,5.0,0.01995089170181818
2021,s2hg_tw050_hc020_sb010_fy,0.05,0.02,0.01,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_csattn_transformer_fp32_s2hg_tw050_hc020_sb010_fy_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_s2hg_tw050_hc020_sb010_fy_0/top1_predictions.csv,True,0.029134546182644626,15.105244994849176,1.669429428823877,0.012544353036597795,0.007607074198123966,0.020630681259229056,0.002753622121425654,86.0,29.0,0.029329031146404956,1.7009124593199336,242.0,0.012554832613636362,1.5080622656923994,1.3814404810870629,0.011496116885055096,0.008340470801528926,0.01879958772356582,0.015642907902257024,113,28,0.009357398652066118,1.1269122494843975,242,0.016579713569008264,0.28798894773681405,-27.0,1.0,0.019971632494338837
2021,s2hg_tw050_hc020_sb020_fy,0.05,0.02,0.02,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_csattn_transformer_fp32_s2hg_tw050_hc020_sb020_fy_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_s2hg_tw050_hc020_sb020_fy_0/top1_predictions.csv,True,0.027746528526859507,13.312258184818571,1.6082903677225087,0.013158335976170797,0.010578672997355373,0.020483765181346026,0.002887138186930121,114.0,23.0,0.02268286265702479,1.3247095444220052,242.0,0.012554832613636362,1.5080622656923994,1.3814404810870629,0.011496116885055096,0.008340470801528926,0.01879958772356582,0.015642907902257024,113,28,0.009357398652066118,1.1269122494843975,242,0.015191695913223145,0.2268498866354458,1.0,-5.0,0.013325464004958673
2021,s2hg_tw030_hc010_sb000_fy,0.03,0.01,0.0,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_csattn_transformer_fp32_s2hg_tw030_hc010_sb000_fy_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_s2hg_tw030_hc010_sb000_fy_0/top1_predictions.csv,True,0.027191475782396692,8.769439904741487,1.5554234789497574,0.012073209256432505,0.007098597449396693,0.022073397260911228,0.01182659375458424,77.0,34.0,0.0279174225431405,1.6040277237967526,242.0,0.012554832613636362,1.5080622656923994,1.3814404810870629,0.011496116885055096,0.008340470801528926,0.01879958772356582,0.015642907902257024,113,28,0.009357398652066118,1.1269122494843975,242,0.01463664316876033,0.17398299786269456,-36.0,6.0,0.018560023891074383
2021,s2hg_tw030_hc000_sb010_fy,0.03,0.0,0.01,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_csattn_transformer_fp32_s2hg_tw030_hc000_sb010_fy_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_s2hg_tw030_hc000_sb010_fy_0/top1_predictions.csv,True,0.025395565513223143,14.583412725944838,1.5811034385853622,0.014163404447438015,0.011587682181380165,0.021194200419526667,0.012304314637194039,117.0,27.0,0.011244607028512396,1.345711937752079,242.0,0.012554832613636362,1.5080622656923994,1.3814404810870629,0.011496116885055096,0.008340470801528926,0.01879958772356582,0.015642907902257024,113,28,0.009357398652066118,1.1269122494843975,242,0.01284073289958678,0.19966295749829932,4.0,-1.0,0.0018872083764462783
2021,s2hg_tw050_hc000_sb020_fy,0.05,0.0,0.02,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_csattn_transformer_fp32_s2hg_tw050_hc000_sb020_fy_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_s2hg_tw050_hc000_sb020_fy_0/top1_predictions.csv,True,0.024323387324793392,9.847754679287593,1.5048381342661992,0.016141869299366392,0.00968657347801653,0.02041024513869595,0.002806797231632532,108.0,25.0,0.024245700392975206,1.4034987675239248,242.0,0.012554832613636362,1.5080622656923994,1.3814404810870629,0.011496116885055096,0.008340470801528926,0.01879958772356582,0.015642907902257024,113,28,0.009357398652066118,1.1269122494843975,242,0.01176855471115703,0.12339765317913631,-5.0,-3.0,0.014888301740909089
2021,s2hg_tw030_hc020_sb020_fy,0.03,0.02,0.02,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_csattn_transformer_fp32_s2hg_tw030_hc020_sb020_fy_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_s2hg_tw030_hc020_sb020_fy_0/top1_predictions.csv,True,0.02006745182768595,3.160581207550197,1.2536133780470298,0.009697879211983472,0.009936713170371902,0.021061971697892763,0.012652298957881149,133.0,19.0,0.015297256147107436,0.9597410917511789,242.0,0.012554832613636362,1.5080622656923994,1.3814404810870629,0.011496116885055096,0.008340470801528926,0.01879958772356582,0.015642907902257024,113,28,0.009357398652066118,1.1269122494843975,242,0.007512619214049589,-0.12782710304003309,20.0,-9.0,0.0059398574950413185
2021,s2hg_tw030_hc010_sb020_fy,0.03,0.01,0.02,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_csattn_transformer_fp32_s2hg_tw030_hc010_sb020_fy_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_s2hg_tw030_hc010_sb020_fy_0/top1_predictions.csv,True,0.017510943808677685,1.1811441053699303,1.0917670468142244,0.009513418805550965,0.009372814899140497,0.02085920257238607,0.01257160931022429,130.0,19.0,0.016149052726446282,1.0278946302772587,242.0,0.012554832613636362,1.5080622656923994,1.3814404810870629,0.011496116885055096,0.008340470801528926,0.01879958772356582,0.015642907902257024,113,28,0.009357398652066118,1.1269122494843975,242,0.0049561111950413225,-0.2896734342728384,17.0,-9.0,0.006791654074380165
2021,s2hg_tw030_hc010_sb010_fy,0.03,0.01,0.01,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_csattn_transformer_fp32_s2hg_tw030_hc010_sb010_fy_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_s2hg_tw030_hc010_sb010_fy_0/top1_predictions.csv,True,0.009281853272727271,1.7596061806332233,1.5765100793938214,0.01466472399100551,0.011243059452867767,0.021203814861804463,0.012340615884398703,112.0,27.0,0.0036026026553719007,0.6308284210433226,242.0,0.012554832613636362,1.5080622656923994,1.3814404810870629,0.011496116885055096,0.008340470801528926,0.01879958772356582,0.015642907902257024,113,28,0.009357398652066118,1.1269122494843975,242,-0.0032729793409090914,0.19506959830675852,-1.0,-1.0,-0.005754795996694217
2021,s2hg_tw030_hc000_sb020_fy,0.03,0.0,0.02,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_csattn_transformer_fp32_s2hg_tw030_hc000_sb020_fy_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_s2hg_tw030_hc000_sb020_fy_0/top1_predictions.csv,True,0.004734484204958677,-0.0846048827774285,0.8489267654132946,0.006324507392603305,0.00904453982294215,0.020888823806523155,0.012576802320568087,130.0,18.0,0.0012031865615702473,0.22707321777089046,242.0,0.012554832613636362,1.5080622656923994,1.3814404810870629,0.011496116885055096,0.008340470801528926,0.01879958772356582,0.015642907902257024,113,28,0.009357398652066118,1.1269122494843975,242,-0.007820348408677685,-0.5325137156737683,17.0,-10.0,-0.00815421209049587
2022,s2hg_tw030_hc000_sb000_fy,0.03,0.0,0.0,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2022_csattn_transformer_fp32_s2hg_tw030_hc000_sb000_fy_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_s2hg_tw030_hc000_sb000_fy_0/top1_predictions.csv,False,,,,,,,,,,,,,0.0005680313037344396,-0.38343143350350917,0.1269953480946315,0.0026471015958644544,0.0010250376834771784,0.03473768283549531,0.03493657052610826,94,35,-0.0013306810487551867,-0.2911397627654661,241,,,,,
2022,s2hg_tw030_hc000_sb010_fy,0.03,0.0,0.01,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2022_csattn_transformer_fp32_s2hg_tw030_hc000_sb010_fy_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_s2hg_tw030_hc000_sb010_fy_0/top1_predictions.csv,False,,,,,,,,,,,,,0.0005680313037344396,-0.38343143350350917,0.1269953480946315,0.0026471015958644544,0.0010250376834771784,0.03473768283549531,0.03493657052610826,94,35,-0.0013306810487551867,-0.2911397627654661,241,,,,,
2022,s2hg_tw030_hc000_sb020_fy,0.03,0.0,0.02,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2022_csattn_transformer_fp32_s2hg_tw030_hc000_sb020_fy_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_s2hg_tw030_hc000_sb020_fy_0/top1_predictions.csv,False,,,,,,,,,,,,,0.0005680313037344396,-0.38343143350350917,0.1269953480946315,0.0026471015958644544,0.0010250376834771784,0.03473768283549531,0.03493657052610826,94,35,-0.0013306810487551867,-0.2911397627654661,241,,,,,
