date,code,pred,true,selected_source,gated_active_selector,confidence_edge
2016-06-27,SH603318,0.12137619,-0.05835772,right,False,0.000110966000000004
2016-06-28,SH603318,0.121355176,-0.031809874,right,False,0.008854213999999985
2016-06-29,SH603318,0.11857382,-0.015294563,right,False,0.0012896359999999968
2016-06-30,SZ300465,0.119081765,0.16382979,right,False,0.0011740549999999933
2016-07-01,SZ300465,0.11541512,-0.048750762,right,False,0.004309250000000001
2016-07-04,SZ300465,0.11659992,0.0084561175,right,False,-0.0010675399999999918
2016-07-05,SZ300465,0.1143737,0.0017786812,right,False,0.003949274000000003
2016-07-06,SZ002112,0.11346969,-1.21819395e-11,right,False,0.0013606150000000095
2016-07-07,SZ002112,0.1106776,-0.07538532,right,False,0.00854261499999999
2016-07-08,SZ300465,0.10691369,-0.050104674,right,False,0.004146114999999992
2016-07-11,SZ300465,0.10455353,0.124889806,right,False,0.010840409999999981
2016-07-12,SZ300465,0.107633285,-0.039576802,right,False,0.005609741000000001
2016-07-13,SZ002112,0.109226294,-0.02026099,right,False,0.014024486000000003
2016-07-14,SZ002112,0.11052754,-0.037153874,right,False,0.0019748000000000127
2016-07-15,SZ002112,0.11321468,0.04368402,right,False,-0.005008196000000006
2016-07-18,SZ002112,0.1095726,-0.015347052,right,False,0.012944183999999997
2016-07-19,SH600556,0.10887072,-0.008204998,right,False,0.01036919
2016-07-20,SH600556,0.108560644,-0.026600484,right,False,-0.007444597999999997
2016-07-21,SH600556,0.107638925,0.050209206,right,False,-0.004724245000000002
2016-07-22,SH600556,0.10662144,-0.0186753,right,False,0.002865279999999998
2016-07-25,SZ002112,0.106520325,-0.12101911,right,False,0.010155065000000005
2016-07-26,SZ300061,0.10210667,-1.21819395e-11,right,False,0.0040667959999999975
2016-07-27,SH600556,0.10585685,0.06782488,right,False,0.00042022999999999366
2016-07-28,SH600556,0.103949495,0.06807237,right,False,0.0049954709999999874
2016-07-29,SZ300465,0.09957855,0.034953576,right,False,0.005490014000000015
2016-08-01,SZ300061,0.098780535,-0.0015178572,right,False,0.00247044099999999
2016-08-02,SZ300465,0.09835333,0.010969876,right,False,-0.0009094850000000015
2016-08-03,SZ300061,0.096060686,-0.02615451,right,False,0.005265394000000007
2016-08-04,SZ300061,0.09105789,0.0007090941,right,False,0.012242568999999995
2016-08-05,SZ300061,0.09141691,0.005048715,right,False,0.0014416299999999993
2016-08-08,SZ002647,0.12122873,0.12086409,left,True,0.024597056000000006
2016-08-09,SH600556,0.10466761,-0.042074364,right,False,-0.007760025999999989
2016-08-10,SZ002647,0.123051055,0.17965686,left,True,0.023463549000000014
2016-08-11,SZ002647,0.123190254,0.11240391,left,True,0.03383911399999999
2016-08-12,SZ002647,0.1319349,-0.039409786,left,True,0.04526689499999999
2016-08-15,SZ002647,0.12500429,0.0068053664,left,True,0.024202149999999978
2016-08-16,SZ002647,0.11955919,0.059096176,left,True,0.017786994
2016-08-17,SZ002647,0.12642848,-0.027534647,left,True,0.033198605000000006
2016-08-18,SZ002647,0.12888405,-0.06750422,left,True,0.029822075000000003
2016-08-19,SZ002647,0.12836157,0.029559622,left,True,0.03281954000000002
2016-08-22,SZ002647,0.12751672,-0.04511719,left,True,0.037444766000000004
2016-08-23,SZ002647,0.102622114,0.007363469,right,False,0.01510723600000001
2016-08-24,SZ002647,0.121879645,-0.011979695,left,True,0.018244075
2016-08-25,SZ002647,0.10571703,-0.011919441,right,False,0.015406159999999988
2016-08-26,SZ002647,0.10562705,-0.0027038269,right,False,0.0051494789999999985
2016-08-29,SZ002647,0.10561663,0.048800834,right,False,-0.0018874400000000041
2016-08-30,SZ002647,0.104915515,-0.03360509,right,False,0.006295195000000003
2016-08-31,SZ002647,0.101258695,-0.008641975,right,False,0.0023225750000000073
2016-09-01,SZ002647,0.10230277,0.13823164,right,False,-0.005632304000000005
2016-09-02,SH600734,0.1081736,-0.04047357,right,False,-0.0028530339999999904
2016-09-05,SH600734,0.114629336,-0.037876613,right,False,-0.013613976
2016-09-06,SH600734,0.1173737,-0.029376678,right,False,-0.0020833450000000003
2016-09-07,SH600734,0.11123694,-0.009678906,right,False,0.006968806000000008
2016-09-08,SH600734,0.11112198,-0.005895129,right,False,-0.0010154149999999779
2016-09-09,SH600734,0.10506534,0.019038701,right,False,-0.001165339999999987
2016-09-12,SZ002647,0.11346076,-0.0057371347,right,False,0.013225591000000009
2016-09-13,SZ002647,0.11550103,-0.014687883,right,False,0.011505601000000004
2016-09-14,SZ002647,0.114838734,-0.018811002,right,False,0.0020720359999999993
2016-09-19,SZ002647,0.11196287,0.014469163,right,False,0.0023759449999999904
2016-09-20,SZ002647,0.11470602,-0.0023177038,right,False,0.007193720000000001
2016-09-21,SZ002647,0.11611428,-0.028234454,right,False,0.007445520000000011
2016-09-22,SZ300299,0.12543738,-0.08950226,left,True,0.04053802999999999
2016-09-23,SZ300299,0.1247171,0.03140841,left,True,0.03940956500000001
2016-09-26,SZ300299,0.13090043,-0.030066494,left,True,0.03374422000000002
2016-09-27,SZ300299,0.11964581,-0.0027819176,left,True,0.021155795000000005
2016-09-28,SZ300299,0.12242171,0.01614028,left,True,0.0427955
2016-09-29,SZ300299,0.10808884,0.035297576,left,True,0.021852675000000016
2016-09-30,SZ002647,0.10150514,-0.0030195382,right,False,-0.002343743999999995
2016-10-10,SZ002647,0.097554065,0.074291825,right,False,0.007627935000000002
2016-10-11,SZ002647,0.09456078,0.0009950249,right,False,0.007978070000000004
2016-10-12,SZ002647,0.09237552,0.007123923,right,False,-0.0012580000000000091
2016-10-13,SZ002647,0.08712197,-0.026320118,right,False,-0.0011339000000000071
2016-10-14,SZ002647,0.089357376,0.005575266,right,False,0.013318638999999993
2016-10-17,SZ002647,0.08720362,-0.013104838,right,False,0.004521673999999989
2016-10-18,SZ000755,0.087499015,-0.035037097,right,False,0.014094688000000008
2016-10-19,SZ000553,0.09362925,-1.21819395e-11,left,True,0.018406705999999995
2016-10-20,SZ000755,0.08543875,-0.004025045,right,False,0.01637852999999999
2016-10-21,SZ000553,0.10590632,-0.005772209,left,True,0.030544624999999992
2016-10-24,SH600734,0.085830785,-0.017324625,right,False,0.014663418999999997
2016-10-25,SZ000755,0.08616915,-0.0076028616,right,False,0.005413886000000007
2016-10-26,SZ000755,0.086806096,-0.07706174,right,False,0.007864704
2016-10-27,SZ000755,0.08505882,0.01953125,right,False,-0.0024283199999999977
2016-10-28,SZ000755,0.07931893,0.039750956,right,False,0.017451018999999998
2016-10-31,SZ000409,0.07872031,-0.030028475,right,False,-0.002492430000000004
2016-11-01,SZ000553,0.12142815,0.08413773,left,True,0.045697950000000015
2016-11-02,SZ000553,0.12621059,-0.03614618,left,True,0.02311778000000002
2016-11-03,SZ000409,0.08291811,-0.0039040712,right,False,0.005000649999999995
2016-11-04,SZ000409,0.0867366,-0.008678611,right,False,-0.00013583999999999818
2016-11-07,SZ000409,0.08824968,0.009601807,right,False,-0.009206615999999987
2016-11-08,SZ000409,0.08460214,-0.013426573,right,False,0.005353569999999988
2016-11-09,SZ000409,0.08664602,-0.06436065,right,False,0.009995430999999985
2016-11-10,SZ000409,0.08391322,0.0042424244,right,False,-0.00510447
2016-11-11,SZ000409,0.08195632,-0.014484007,right,False,-0.00570343999999999
2016-11-14,SZ000409,0.078180544,0.003980404,right,False,-0.0029812180000000077
2016-11-15,SZ000409,0.07956274,-0.004574565,right,False,0.005920745999999991
2016-11-16,SZ000409,0.078259334,-0.0064338236,right,False,-0.004228653999999998
2016-11-17,SZ000935,0.10082461,-0.01773215,left,True,0.01791248999999999
2016-11-18,SZ000935,0.10240544,0.017418845,left,True,0.021674860000000004
2016-11-21,SZ000755,0.073116,-0.046736844,right,False,0.0023427599999999993
2016-11-22,SZ002207,0.07547459,-0.102613375,right,False,0.0019893999999999884
2016-11-23,SZ002207,0.07641984,-0.047537472,right,False,0.014783729999999995
2016-11-24,SZ002695,0.076884925,0.021589974,right,False,0.01580549499999999
2016-11-25,SZ002207,0.0793629,-0.060745515,right,False,0.0034194710000000073
2016-11-28,SZ002695,0.083384804,-0.01257978,right,False,0.0033423059999999893
2016-11-29,SZ002695,0.083080605,0.0078688525,right,False,-0.001599215000000001
2016-11-30,SZ002695,0.086775176,0.001487127,right,False,-0.009922585999999997
2016-12-01,SZ002695,0.08438295,0.15591647,right,False,-0.012361306000000002
2016-12-02,SZ002695,0.08047506,0.035327177,right,False,-0.007103559999999995
2016-12-05,SZ002695,0.08614526,-0.012718108,right,False,-0.01581629999999999
2016-12-06,SZ002695,0.08247565,0.011310973,right,False,-0.015039868999999997
2016-12-07,SZ002695,0.08221915,-0.066485435,right,False,-0.016132740000000007
2016-12-08,SZ002695,0.08742145,-0.010316998,right,False,-0.007087386000000001
2016-12-09,SZ002695,0.09184647,-0.016477512,right,False,-0.013774870000000008
2016-12-12,SZ002695,0.09099008,-0.031113772,right,False,-0.01638945500000001
2016-12-13,SZ002695,0.08535588,0.030701367,right,False,-0.007167176000000011
2016-12-14,SZ002695,0.07955739,0.09312677,right,False,-0.008860014
2016-12-15,SZ002695,0.08176755,-0.08394018,right,False,0.0020149799999999995
2016-12-16,SZ002695,0.08520954,0.017095478,right,False,-0.011839870000000002
2016-12-19,SZ002695,0.084743604,0.00033616272,right,False,-0.010093269000000002
2016-12-20,SZ002695,0.08670628,-0.021507183,right,True,-0.020104139999999993
2016-12-21,SZ002695,0.086968936,-0.030222375,right,False,-0.0011687509999999957
2016-12-22,SZ002695,0.0812285,0.02124834,right,False,-0.007128738999999995
2016-12-23,SZ002695,0.08090723,-0.006935414,right,False,-0.0014630119999999996
2016-12-26,SZ002695,0.084445514,0.00558708,right,False,0.001629792000000005
2016-12-27,SZ002695,0.08344759,0.008681309,right,False,0.011478535999999984
2016-12-28,SZ002695,0.08274603,-0.017213184,right,False,-0.005211115000000002
2016-12-29,SZ002695,0.08287831,0.006655574,right,False,0.001963759999999995
2017-01-03,SH600609,0.057419814,0.012577923,right,False,0.0008925040000000023
2017-01-04,SZ000678,0.06301212,0.01957626,right,False,0.007347506000000004
2017-01-05,SZ000678,0.06579057,0.0013367359,right,False,0.015440954999999992
2017-01-06,SZ000595,0.08454879,0.12934819,left,True,0.025225099999999993
2017-01-09,SZ000678,0.06087712,0.004907512,right,False,0.010855313999999998
2017-01-10,SH600609,0.06276987,-0.050950114,right,False,0.015471786000000001
2017-01-11,SZ300323,0.072396055,-0.094333336,right,False,0.004731748999999993
2017-01-12,SZ300323,0.0758141,0.022451233,right,False,-0.006192429999999999
2017-01-13,SZ300323,0.077885136,0.1637869,right,False,-0.0009074759999999904
2017-01-16,SZ300323,0.07490773,-0.01237241,right,False,-0.011808304000000013
2017-01-17,SZ300323,0.07684402,-0.025367992,right,False,-0.003267998000000001
2017-01-18,SZ300323,0.079493865,0.0009640103,right,False,0.003855924999999996
2017-01-19,SZ300323,0.077262156,-0.002247191,right,False,0.003118973000000011
2017-01-20,SZ002265,0.08384663,0.012982055,right,False,-0.007778315000000008
2017-01-23,SZ002265,0.085818335,-0.03354693,right,False,-0.005148444999999988
2017-01-24,SZ002265,0.08271727,0.0023400935,right,False,-0.000249459999999993
2017-01-25,SZ300323,0.077032976,0.024334101,right,False,0.013658328999999997
2017-01-26,SZ300323,0.072993755,4.9582664e-11,right,False,0.0011989910000000173
2017-02-03,SZ300323,0.07577057,0.118138045,right,False,-0.008338479999999995
2017-02-06,SZ300323,0.07358807,-0.02411714,right,False,0.009714954999999997
2017-02-07,SZ300466,0.0734899,0.021718953,right,False,0.005513494999999993
2017-02-08,SZ300466,0.07472874,-0.032430958,right,False,0.0007022249999999869
2017-02-09,SZ300466,0.08607525,0.049009483,right,False,-0.01499755500000001
2017-02-10,SZ300466,0.08249818,0.01691578,right,False,-0.006939336000000004
2017-02-13,SZ300466,0.075780466,-0.06284105,right,False,0.007619078000000001
2017-02-14,SZ000885,0.1043348,-0.011713583,left,True,0.019863540000000013
2017-02-15,SZ300323,0.0751095,-0.028463,right,False,-0.004692129999999989
2017-02-16,SZ300466,0.07313597,0.024886431,right,False,0.006317095000000009
2017-02-17,SZ300466,0.07722486,0.08354211,right,False,-0.0030028100000000085
2017-02-20,SZ000672,0.07263754,0.048738606,right,False,0.012414770000000006
2017-02-21,SZ300466,0.07207294,-0.009732775,right,False,-0.0057038760000000105
2017-02-22,SZ300466,0.069555536,-0.0072420035,right,False,-6.271200000000643e-05
2017-02-23,SZ000672,0.108644925,0.014010265,left,True,0.027361049
2017-02-24,SZ002346,0.09442182,-0.027514102,left,True,0.017571210000000004
2017-02-27,SZ002346,0.11556068,0.0014146273,left,True,0.031550576
2017-02-28,SZ000672,0.08148602,-0.0499673,right,False,-0.00039529400000000436
2017-03-01,SZ000635,0.07414238,0.02168112,right,False,-0.0010640199999999989
2017-03-02,SZ300402,0.07633122,0.026731927,right,False,0.008039464999999982
2017-03-03,SZ000635,0.08062216,-0.0066528516,right,False,0.011752940000000003
2017-03-06,SZ000635,0.08760474,4.9582664e-11,right,False,-0.0024803499999999923
2017-03-07,SZ000635,0.08433847,0.016029865,right,False,0.007221389999999994
2017-03-08,SZ002346,0.12754034,-0.018661255,left,True,0.030206973999999998
2017-03-09,SZ000635,0.074691705,-0.018206984,right,False,-0.0041340099999999935
2017-03-10,SZ000635,0.07483124,-0.012254636,right,False,-0.00031023499999999204
2017-03-13,SZ000635,0.07444739,-0.008454106,right,False,-0.013436103999999997
2017-03-14,SZ000635,0.064843275,0.017052375,right,False,0.012284389999999992
2017-03-15,SZ002346,0.07779903,-0.01692286,left,True,0.018353615999999996
2017-03-16,SZ000635,0.0821091,-0.0044975867,right,False,0.003472600999999992
2017-03-17,SZ002346,0.08225949,0.011006517,right,False,0.006441249999999996
2017-03-20,SZ002346,0.08809733,-0.016043548,right,False,-0.0050570800000000055
2017-03-21,SZ002346,0.081822425,-0.038724706,right,True,-0.020884911000000006
2017-03-22,SZ002346,0.08585057,-0.014235953,right,True,-0.029924820000000005
2017-03-23,SZ002346,0.09814531,0.09525272,right,True,-0.038059571
2017-03-24,SZ002346,0.10804926,-0.014027213,right,True,-0.04420847999999999
2017-03-27,SZ002346,0.10924194,0.030160762,right,True,-0.05591497999999999
2017-03-28,SZ002346,0.10404828,0.05910786,right,True,-0.042412272
2017-03-29,SZ002346,0.09609368,0.104316086,right,True,-0.04867431800000001
2017-03-30,SZ002346,0.08579396,-0.080056675,right,True,-0.023082298
2017-03-31,SZ002346,0.075260356,-0.022846874,right,False,-0.008864692999999993
2017-04-05,SZ002346,0.08098282,-0.02679627,right,False,-0.006364902999999998
2017-04-06,SZ002346,0.09621244,-0.09178027,right,False,-0.017362741999999994
2017-04-07,SZ002346,0.099991046,0.031505425,right,True,-0.032297306000000005
2017-04-10,SZ002346,0.09498481,-0.018441146,right,False,-0.011215212999999995
2017-04-11,SZ002346,0.07464593,0.0038162337,right,True,-0.02015016
2017-04-12,SZ002346,0.06864085,-0.016084222,right,False,-0.007653771000000011
2017-04-13,SZ002346,0.052103046,-0.083221875,right,False,0.012409925000000002
2017-04-14,SZ002346,0.053157825,0.0042146216,right,False,0.015175693999999997
2017-04-17,SZ002346,0.07747819,-0.055851493,right,False,-0.006365097000000014
2017-04-18,SZ002346,0.08451878,-0.0153872445,right,True,-0.022814264000000008
2017-04-19,SZ002346,0.09019754,0.08751519,right,True,-0.02308675000000001
2017-04-20,SZ002346,0.096579745,0.04247166,right,True,-0.022927044999999993
2017-04-21,SZ002346,0.10449574,-0.024506051,right,True,-0.037497594
2017-04-24,SZ002346,0.102288,-0.04553305,right,True,-0.03589283500000001
2017-04-25,SZ002346,0.10359765,0.030597135,right,True,-0.03646911599999999
2017-04-26,SZ002346,0.09679481,-0.05586592,right,True,-0.035545375
2017-04-27,SZ002346,0.0970771,0.019273035,right,True,-0.028407380000000003
2017-04-28,SZ002346,0.08960986,0.0066345995,right,True,-0.030919739999999994
2017-05-02,SZ002346,0.0891465,0.0332839,right,True,-0.03520330900000001
2017-05-03,SZ002346,0.080491066,-0.030298196,right,True,-0.021657636
2017-05-04,SZ002346,0.084464446,-0.088801175,right,True,-0.025797116000000002
2017-05-05,SZ002346,0.08168169,0.033928894,right,True,-0.021300687
2017-05-08,SZ002346,0.10040263,-0.006982021,right,True,-0.02206879000000002
2017-05-09,SZ002302,0.11946732,0.05210629,left,True,0.023252720000000004
2017-05-10,SZ002346,0.08389679,-0.020324478,right,False,0.004300853999999993
2017-05-11,SZ002346,0.08499665,0.0076433118,right,False,0.00572346
2017-05-12,SZ002346,0.08513766,-0.0057793027,right,False,-0.0013685900000000029
2017-05-15,SZ002346,0.08369509,0.017075386,right,False,-0.004306850000000001
2017-05-16,SZ002346,0.07950948,-0.022146814,right,False,-0.010400605999999993
2017-05-17,SZ002346,0.07894117,0.0032876711,right,False,-0.017220865000000002
2017-05-18,SZ002346,0.07902915,-0.057163663,right,False,-0.01673231
2017-05-19,SZ002346,0.07113536,-0.0938405,right,False,0.0028365890000000074
2017-05-22,SZ002346,0.06649704,-0.004687833,right,False,0.009634506000000015
2017-05-23,SZ002346,0.07406994,0.0064226077,right,False,-0.0005498449999999933
2017-05-24,SZ002346,0.07293884,0.014465006,right,False,-0.007740604000000005
2017-05-25,SZ002346,0.076036125,-0.028936885,right,False,-0.0056993469999999935
2017-05-26,SZ002346,0.074007824,-0.11660548,right,False,-0.006988625999999998
2017-05-31,SZ000877,0.06901275,0.005706922,right,False,0.0021662780000000076
2017-06-01,SZ000877,0.07148408,0.030386237,right,False,0.008045545999999987
2017-06-02,SZ000877,0.06768238,-0.0044412864,right,False,-0.0023187850000000038
2017-06-05,SZ000877,0.06281966,0.028907923,right,False,0.005627791
2017-06-06,SZ000877,0.063617565,0.024453694,right,False,0.0031331999999999957
2017-06-07,SZ000615,0.06134097,0.017805533,right,False,0.003229253999999994
2017-06-08,SZ002346,0.07006917,-0.025968757,right,False,0.0002676459999999964
2017-06-09,SZ002346,0.07259733,0.11372631,right,False,0.009901283999999996
2017-06-12,SZ002346,0.06369589,0.025808863,right,False,-0.0007112449999999992
2017-06-13,SZ002346,0.0625826,0.024794895,right,False,0.00737156499999999
2017-06-14,SZ002346,0.06520643,-0.027041452,right,False,0.015351718000000007
2017-06-15,SZ000877,0.06663424,0.03893651,right,False,0.0020909039999999907
2017-06-16,SZ000877,0.06904928,-0.032582857,right,False,0.00063634999999998
2017-06-19,SZ000877,0.06302644,0.0021682568,right,False,0.0058113469999999945
2017-06-20,SZ000877,0.06171477,-0.033463147,right,False,0.0014870349999999977
2017-06-21,SZ000877,0.06625014,-0.0076108044,right,False,-0.0032629689999999975
2017-06-22,SZ000877,0.06605869,0.003157895,right,False,-0.010609123000000005
2017-06-23,SZ000877,0.065837644,-0.0076450305,right,False,-0.0022102259999999888
2017-06-26,SZ000877,0.06106207,0.04879154,right,False,0.0008351860000000016
2017-06-27,SZ300416,0.092547774,0.007569721,left,True,0.019764381999999997
2017-06-28,SZ002302,0.06843128,-0.022496937,right,False,-0.003507619999999996
2017-06-29,SZ002302,0.058482762,0.047168735,right,False,0.0021029779999999984
2017-06-30,SZ002302,0.06149398,-0.02437167,right,False,0.0021577410000000116
2017-07-03,SZ002302,0.07541538,0.044496488,right,False,-1.1736999999997777e-05
2017-07-04,SZ002302,0.07389164,-0.009929532,right,False,0.0015716990000000028
2017-07-05,SZ002302,0.07238279,-0.025126712,right,False,-0.010513754
2017-07-06,SZ002302,0.07636738,-0.033738937,right,False,-0.005635469999999997
2017-07-07,SZ002302,0.07470759,0.01682885,right,False,-0.017475143000000005
2017-07-10,SZ002302,0.07724844,0.008669219,right,True,-0.020651760999999998
2017-07-11,SZ002302,0.07972001,-0.015515124,right,False,-0.017164669999999993
2017-07-12,SZ002302,0.08097553,-0.017573696,right,True,-0.017807940000000008
2017-07-13,SZ002302,0.076384954,-0.100057706,right,False,-0.011433102
2017-07-14,SZ002302,0.061359,0.0347525,right,False,-0.004793802999999999
2017-07-17,SZ002302,0.069081984,0.098773085,right,False,-0.0009335419999999955
2017-07-18,SZ002457,0.062598586,0.011074918,right,False,-0.000554578
2017-07-19,SZ002302,0.07235205,0.0089779,right,False,-0.00618988999999999
2017-07-20,SZ002302,0.07528569,0.008783938,right,False,-0.011745135000000004
2017-07-21,SZ002302,0.07868988,0.052583966,right,False,-0.0065074169999999945
2017-07-24,SZ002302,0.07147294,-0.0099914055,right,False,0.0037852749999999907
2017-07-25,SZ002302,0.076961294,-0.065545306,right,False,-0.003466458999999991
2017-07-26,SZ000856,0.079530224,-0.04440673,right,False,-0.0030770939999999955
2017-07-27,SZ000856,0.06509509,0.010063638,right,False,0.008941353999999999
2017-07-28,SZ000856,0.06519344,0.027106227,right,False,0.0036054609999999973
2017-07-31,SZ000856,0.061540306,-0.00028530677,right,False,-0.0033517259999999924
2017-08-01,SZ000856,0.059417807,-0.0009988586,right,False,0.0018420239999999977
2017-08-02,SZ000856,0.062291503,-0.03285245,right,False,0.00019923200000000058
2017-08-03,SZ002302,0.063523315,-0.011486409,right,False,-1.8179999999992646e-05
2017-08-04,SZ000856,0.066972025,-0.017920638,right,False,0.014547760999999992
2017-08-07,SZ000856,0.06861293,0.0010137581,right,False,0.007670489999999988
2017-08-08,SZ000856,0.068772696,-0.055555556,right,False,0.003254256000000004
2017-08-09,SZ002302,0.061687607,-0.02055336,right,False,0.0032654870000000044
2017-08-10,SZ000856,0.06623092,0.023996377,right,False,-0.006654459000000008
2017-08-11,SZ000856,0.06299386,0.0035372144,right,False,-0.0017071840000000005
2017-08-14,SZ300344,0.060578875,0.015461847,right,False,0.00040524900000000336
2017-08-15,SZ300344,0.06352081,0.002570694,right,False,-0.006989190999999999
2017-08-16,SZ300344,0.06252561,-0.014595659,right,False,3.4280000000067035e-06
2017-08-17,SH600198,0.069456816,-0.03232534,right,False,-0.0028598940000000017
2017-08-18,SH600198,0.063883856,-0.039331898,right,False,0.009430806
2017-08-21,SH600198,0.067851074,-0.03365115,right,False,0.002193539000000015
2017-08-22,SH600198,0.06746202,-0.031340685,right,False,-0.0014438110000000032
2017-08-23,SH600198,0.07149892,0.0029958058,right,False,-0.006572710999999995
2017-08-24,SH600198,0.07266094,0.0047789724,right,False,-0.008586886999999988
2017-08-25,SH600198,0.067766115,-0.0077288942,right,False,0.009885572000000002
2017-08-28,SH600516,0.08034349,0.006142079,left,True,0.018747394999999993
2017-08-29,SH600198,0.06254737,0.0005714286,right,False,-0.00010166800000001308
2017-08-30,SH600198,0.06041364,-0.009137637,right,False,0.0021049950000000053
2017-08-31,SH600516,0.093620434,-0.0061666667,left,True,0.021343991000000007
2017-09-01,SZ300344,0.059183147,0.009532888,right,False,0.010072443
2017-09-04,SZ000635,0.091281496,-0.0013888893,left,True,0.022210958000000003
2017-09-05,SZ000635,0.05529436,-0.043733582,right,False,0.011753449000000006
2017-09-06,SZ000635,0.06301746,-0.006625727,right,False,-0.005473552999999999
2017-09-07,SZ000635,0.06115556,0.053522043,right,False,0.009379370000000005
2017-09-08,SZ000635,0.05771282,-0.030111179,right,False,-0.0036297599999999958
2017-09-11,SZ000635,0.059434302,-0.0019105237,right,False,-0.004455644000000009
2017-09-12,SZ000635,0.055726685,-0.007178178,right,False,0.00011816999999999384
2017-09-13,SZ000635,0.053868778,0.006587404,right,False,0.005612357999999998
2017-09-14,SZ000670,0.05135565,0.042202733,right,False,0.001009129999999997
2017-09-15,SZ000670,0.05091006,-0.03235762,right,False,0.009531195999999992
2017-09-18,SZ000635,0.05735726,0.0073468024,right,False,0.00013573199999999258
2017-09-19,SZ000670,0.0578963,-0.078358546,right,False,0.003911218000000001
2017-09-20,SZ000670,0.06168694,-0.008551208,right,False,0.0014869729999999956
2017-09-21,SZ000670,0.05980325,-0.04798255,right,False,0.0063636499999999985
2017-09-22,SZ000670,0.05187696,0.012600229,right,False,0.006401232999999992
2017-09-25,SZ000670,0.04428938,0.02488688,right,False,-0.004467613000000009
2017-09-26,SZ000670,0.049169686,0.010435481,right,False,-0.005830857000000002
2017-09-27,SZ000670,0.05382141,0.072194636,right,False,-7.290000000000074e-06
2017-09-28,SZ000670,0.05012891,0.043252755,right,False,-0.0005554019999999896
2017-09-29,SZ000670,0.04484913,-0.023082387,right,False,-0.0019915050000000045
2017-10-09,SZ000670,0.046701834,-0.06761178,right,False,-0.003903074999999999
2017-10-10,SZ000670,0.07220306,-0.026998049,left,True,0.019070777999999997
2017-10-11,SH600516,0.045502625,-0.0017267717,right,False,0.0022895819999999983
2017-10-12,SH600516,0.047571577,-0.031800944,right,False,0.0029626680000000086
2017-10-13,SZ000670,0.049355034,-0.0111313285,right,False,-0.001568673999999999
2017-10-16,SZ000670,0.05700289,-0.0018400261,right,False,-0.003322116
2017-10-17,SZ000670,0.058646288,-0.043157667,right,False,-0.005622816999999995
2017-10-18,SZ000935,0.055198673,-0.01856203,right,False,-0.0027561409999999897
2017-10-19,SH601011,0.05464427,-0.013988659,right,False,-0.00361823
2017-10-20,SZ000670,0.05022257,0.0019116158,right,False,0.008855856000000002
2017-10-23,SH600191,0.047389064,-0.017435102,right,False,0.005529453000000004
2017-10-24,SH600595,0.049687333,0.036167342,right,False,-0.0014753970000000033
2017-10-25,SH600191,0.04772029,-0.030655801,right,False,-0.0024210359999999945
2017-10-26,SH600191,0.05212166,-0.038430743,right,False,-0.005508448999999999
2017-10-27,SZ000670,0.05536549,0.021138808,right,False,0.00023385699999999704
2017-10-30,SH600191,0.05587264,-0.00081566063,right,False,0.0027547360000000007
2017-10-31,SH600191,0.0551961,-0.0322449,right,False,-0.001983846999999997
2017-11-01,SH600191,0.055300716,-0.010122311,right,False,0.0016769129999999952
2017-11-02,SZ000670,0.07256736,0.058022767,left,True,0.020974566999999993
2017-11-03,SZ300466,0.056331106,-0.018261414,right,False,0.005155614000000003
2017-11-06,SZ300466,0.052966706,0.013759714,right,False,0.01213489999999999
2017-11-07,SZ000670,0.053547632,0.053730067,right,False,-0.007491723999999991
2017-11-08,SZ000670,0.05209151,-0.005281869,right,False,0.01495324499999999
2017-11-09,SZ000670,0.04616539,0.019401614,right,False,-0.003134046999999994
2017-11-10,SZ000670,0.043827996,-0.045076627,right,False,-0.0005885130000000058
2017-11-13,SZ000670,0.046399172,-0.021714048,right,False,-0.0032744780000000043
2017-11-14,SZ000670,0.050276887,0.016727429,right,False,-0.002735232000000004
2017-11-15,SZ000670,0.05169442,-0.116852984,right,False,0.0029461900000000013
2017-11-16,SZ300466,0.05026438,0.012983536,right,False,0.00246325
2017-11-17,SZ002192,0.050426625,-0.012003201,right,False,0.011337920999999994
2017-11-20,SZ000670,0.05598715,0.032607414,right,False,0.0037147750000000035
2017-11-21,SZ000670,0.04826538,-0.0375057,right,False,0.007613091000000002
2017-11-22,SZ000670,0.055249818,-0.040980697,right,False,-0.0008700149999999948
2017-11-23,SZ000670,0.0608302,-0.11325182,right,False,-0.011111879999999998
2017-11-24,SZ000670,0.059348997,0.050557103,right,False,-0.008305839999999995
2017-11-27,SZ000670,0.05453313,-0.027442664,right,False,-0.002688823
2017-11-28,SZ300466,0.05215316,4.9582664e-11,right,False,-0.0008892209999999956
2017-11-29,SZ300466,0.052796014,0.0015859285,right,False,0.009894467999999997
2017-11-30,SH600740,0.0533395,-0.039644785,right,False,0.0014348520000000073
2017-12-01,SZ000670,0.05076764,-0.060591936,right,False,-0.0013016230000000018
2017-12-04,SZ002846,0.05483832,0.026315788,right,False,0.008524087999999999
2017-12-05,SZ000670,0.05474679,-0.005190657,right,False,0.0050003690000000045
2017-12-06,SZ300618,0.055087402,0.042916615,right,False,0.004814210999999999
2017-12-07,SZ300618,0.056212235,-0.0011110655,right,False,0.0016418149999999979
2017-12-08,SZ002846,0.055474266,-0.02122302,right,False,0.0001827780000000015
