date,left_gap,right_gap,selected_source,confidence_edge,left_code,left_pred,left_true,right_code,right_pred,right_true,selected_code,selected_pred,selected_true,fold_year,disagreement,selected_is_left,selected_matches_left_pick,selected_matches_right_pick,top1_change_vs_left,top1_change_vs_right,selected_return,left_return,right_return,selector_alpha_vs_left,selector_alpha_vs_right,switch_from_prev,is_top_decile_day,is_bottom_decile_day
2015-04-24,0.003398270000000009,0.0006077999999999917,left,0.002790470000000017,SZ300377,0.14243995,-0.037141573,SZ300380,0.13069282,-0.10685161,SZ300377,0.14243995,-0.037141573,2015,True,True,True,False,False,True,-0.037141573,-0.037141573,-0.10685161,0.0,0.069710037,False,False,False
2015-04-27,0.0014313800000000099,0.0028976299999999844,right,-0.0014662499999999745,SZ300380,0.13973737,0.0775362,SZ300380,0.13013385,0.0775362,SZ300380,0.13013385,0.0775362,2015,False,False,True,True,False,False,0.0775362,0.0775362,0.0775362,0.0,0.0,True,False,False
2015-04-28,0.009916000000000008,0.0005076400000000036,left,0.009408360000000004,SZ300377,0.1419803,0.013355276,SZ300380,0.12911315,0.028477166,SZ300377,0.1419803,0.013355276,2015,True,True,True,False,False,True,0.013355276,0.013355276,0.028477166,0.0,-0.015121890000000002,True,False,False
2015-04-29,0.025613159999999996,0.0021326299999999965,left,0.02348053,SZ300377,0.15363725,-0.056214865,SZ300377,0.12968825,-0.056214865,SZ300377,0.15363725,-0.056214865,2015,False,True,True,True,False,False,-0.056214865,-0.056214865,-0.056214865,0.0,0.0,False,False,False
2015-04-30,0.02924583,0.003266970000000008,left,0.025978859999999993,SZ300377,0.164345,-0.016545335,SZ300377,0.12985715,-0.016545335,SZ300377,0.164345,-0.016545335,2015,False,True,True,True,False,False,-0.016545335,-0.016545335,-0.016545335,0.0,0.0,False,False,False
2015-05-04,0.014950039999999998,0.0005346900000000043,left,0.014415349999999993,SZ300377,0.16192429,0.090780616,SZ300377,0.13109241,0.090780616,SZ300377,0.16192429,0.090780616,2015,False,True,True,True,False,False,0.090780616,0.090780616,0.090780616,0.0,0.0,False,False,False
2015-05-05,0.007817710000000005,0.0003857999999999917,left,0.007431910000000014,SZ300377,0.16786535,0.11098772,SZ300380,0.13071615,0.11949877,SZ300377,0.16786535,0.11098772,2015,True,True,True,False,False,True,0.11098772,0.11098772,0.11949877,0.0,-0.008511050000000006,False,False,False
2015-05-06,0.02280130999999999,0.0007834800000000031,left,0.022017829999999988,SZ300377,0.1728452,0.09451355,SZ300380,0.12941232,0.13349713,SZ300377,0.1728452,0.09451355,2015,True,True,True,False,False,True,0.09451355,0.09451355,0.13349713,0.0,-0.03898357999999999,False,False,False
2015-05-07,0.0007350600000000096,0.007223949999999979,right,-0.006488889999999969,SZ300377,0.17167349,0.005073567,SZ300380,0.13398169,0.004455684,SZ300380,0.13398169,0.004455684,2015,True,False,False,True,True,False,0.004455684,0.005073567,0.004455684,-0.0006178830000000005,0.0,True,False,False
2015-05-08,0.003887279999999993,0.003695250000000011,left,0.00019202999999998194,SZ300380,0.17125978,0.047164608,SZ300380,0.12979418,0.047164608,SZ300380,0.17125978,0.047164608,2015,False,True,True,True,False,False,0.047164608,0.047164608,0.047164608,0.0,0.0,True,False,False
2015-05-11,0.0043249999999999955,8.992999999998808e-05,left,0.0042350700000000074,SZ300377,0.16672924,0.010320247,SZ300380,0.12631193,-0.021798864,SZ300377,0.16672924,0.010320247,2015,True,True,True,False,False,True,0.010320247,0.010320247,-0.021798864,0.0,0.032119111,False,False,False
2015-05-12,0.0029842300000000044,0.0008139900000000144,left,0.00217023999999999,SZ300377,0.17098373,-0.08329823,SZ300380,0.1278764,-0.121465355,SZ300377,0.17098373,-0.08329823,2015,True,True,True,False,False,True,-0.08329823,-0.08329823,-0.121465355,0.0,0.038167124999999996,False,False,False
2015-05-13,0.0005302999999999836,0.0022925699999999938,right,-0.0017622700000000102,SZ300377,0.170614,0.03452039,SZ002657,0.13079868,0.11686595,SZ002657,0.13079868,0.11686595,2015,True,False,False,True,True,False,0.11686595,0.03452039,0.11686595,0.08234556,0.0,True,True,False
