num_days,mean_return,cumulative_return,sharpe,switch_count,same_code_streak_days,avg_entry_cost_bps,avg_exit_cost_bps,year,score_name,state_column,threshold,bad_side,fallback,fallback_top_k,gated_off_rate
243,0.0022541930662551453,-0.623454669784021,0.3087024637592602,102,140,0.0,0.0,2019,baseline,market_amount_top10_share,0.7508349180308138,high,cash,3,0.48148148148148145
242,0.006232280112809917,-0.09235516389181397,0.7638448198639387,67,174,0.0,0.0,2020,baseline,market_amount_top10_share,0.7508349180308138,high,cash,3,0.6818181818181818
242,0.0012201257438016519,0.14862203848971123,0.5503435218252151,20,221,0.0,0.0,2021,baseline,market_amount_top10_share,0.7508349180308138,high,cash,3,0.9173553719008265
241,0.0009783900410788346,-0.5064155686592889,0.17533114534006655,129,111,0.0,0.0,2022,baseline,market_amount_top10_share,0.7508349180308138,high,cash,3,0.1950207468879668
241,0.0034169618149377605,0.29906895748037643,0.7897918760841411,114,126,0.0,0.0,2023,baseline,market_amount_top10_share,0.7508349180308138,high,cash,3,0.3983402489626556
241,0.034929500294605814,-0.7005135761046031,1.1353865598064383,96,144,0.0,0.0,2024,baseline,market_amount_top10_share,0.7508349180308138,high,cash,3,0.3983402489626556
242,-0.011890666305537187,-0.9721680476188903,-2.528703943897624,127,114,0.0,0.0,2025,baseline,market_amount_top10_share,0.7508349180308138,high,cash,3,0.3760330578512397
242,0.004539162246570245,-0.04299050705571128,0.7909144231467521,116,125,0.0,0.0,2018,baseline,market_amount_top10_share,0.7508349180308138,low,cash,3,0.45041322314049587
243,0.014742574882716051,22.052517813521387,3.8152626863725168,87,155,0.0,0.0,2019,baseline,market_amount_top10_share,0.7508349180308138,low,cash,3,0.5185185185185185
242,0.008913767527685955,0.0048398409127410336,1.031782992658138,109,132,0.0,0.0,2020,baseline,market_amount_top10_share,0.7508349180308138,low,cash,3,0.3181818181818182
242,0.04770823207438016,34.7026775231719,2.310917533297231,132,109,0.0,0.0,2021,baseline,market_amount_top10_share,0.7508349180308138,low,cash,3,0.08264462809917356
241,0.0016719666419087148,0.21927351668144013,0.6401652967513594,51,189,0.0,0.0,2022,baseline,market_amount_top10_share,0.7508349180308138,low,cash,3,0.8049792531120332
241,0.0073632189305394185,1.9439444266530064,1.4317088834652012,76,164,0.0,0.0,2023,baseline,market_amount_top10_share,0.7508349180308138,low,cash,3,0.6016597510373444
241,0.02042421816887967,4.788482132688381,1.8010851275052908,67,173,0.0,0.0,2024,baseline,market_amount_top10_share,0.7508349180308138,low,cash,3,0.6016597510373444
242,-0.0032816000293388425,-0.7061699385904414,-0.8792007950802107,78,163,0.0,0.0,2025,baseline,market_amount_top10_share,0.7508349180308138,low,cash,3,0.6239669421487604
242,0.0037223585359504163,-0.2476169707836584,0.5453986147755088,112,129,0.0,0.0,2018,baseline,market_amount_top10_share,0.7593413726342011,high,cash,3,0.4628099173553719
243,0.0048126759086419765,-0.38081712384923905,0.6346205585267757,115,127,0.0,0.0,2019,baseline,market_amount_top10_share,0.7593413726342011,high,cash,3,0.32510288065843623
242,0.006230170819421491,-0.37677585995384677,0.7040823678971189,78,163,0.0,0.0,2020,baseline,market_amount_top10_share,0.7593413726342011,high,cash,3,0.5082644628099173
242,-0.0015695260413223157,-0.7092185314827202,-0.4068400926343493,24,217,0.0,0.0,2021,baseline,market_amount_top10_share,0.7593413726342011,high,cash,3,0.8925619834710744
241,0.0009918358585062203,-0.5559963255602789,0.1685418968017819,139,101,0.0,0.0,2022,baseline,market_amount_top10_share,0.7593413726342011,high,cash,3,0.1037344398340249
241,0.007934329359585063,2.039460092445151,1.4596691578655214,123,117,0.0,0.0,2023,baseline,market_amount_top10_share,0.7593413726342011,high,cash,3,0.3029045643153527
241,0.03795069745228216,-0.6908293036176384,1.216990758562257,115,125,0.0,0.0,2024,baseline,market_amount_top10_share,0.7593413726342011,high,cash,3,0.2946058091286307
242,-0.010476817384049585,-0.9635010047300776,-2.105184308279,144,97,0.0,0.0,2025,baseline,market_amount_top10_share,0.7593413726342011,high,cash,3,0.30991735537190085
242,0.0030327534246694186,-0.2444130914901046,0.5644796480030136,109,132,0.0,0.0,2018,baseline,market_amount_top10_share,0.7593413726342011,low,cash,3,0.5371900826446281
243,0.012184092040329218,13.018989004289953,3.6829977288264355,69,173,0.0,0.0,2019,baseline,market_amount_top10_share,0.7593413726342011,low,cash,3,0.6748971193415638
242,0.008915876821074383,0.463418430249956,1.1241169143321172,89,152,0.0,0.0,2020,baseline,market_amount_top10_share,0.7593413726342011,low,cash,3,0.49173553719008267
242,0.050497883859504135,140.02990278340081,2.478409357418563,126,115,0.0,0.0,2021,baseline,market_amount_top10_share,0.7593413726342011,low,cash,3,0.10743801652892562
241,0.001658520824481329,0.35542667780714776,0.9089162866532191,31,209,0.0,0.0,2022,baseline,market_amount_top10_share,0.7593413726342011,low,cash,3,0.8962655601659751
241,0.0028458513858921155,0.2582454452085563,0.7205155394643145,57,183,0.0,0.0,2023,baseline,market_amount_top10_share,0.7593413726342011,low,cash,3,0.6970954356846473
241,0.017403021011203317,4.60716728327086,1.7216499492902444,62,178,0.0,0.0,2024,baseline,market_amount_top10_share,0.7593413726342011,low,cash,3,0.7053941908713693
242,-0.004695448950826446,-0.7759427563194196,-1.3933470516655848,68,173,0.0,0.0,2025,baseline,market_amount_top10_share,0.7593413726342011,low,cash,3,0.6900826446280992
242,0.009024736325000001,4.254463004224654,2.159510721349192,174,67,0.0,0.0,2018,style_neutral,none,,none,plain_top1,1,0.0
243,0.008857116489300418,2.8625810618643004,1.7127367779112157,129,113,0.0,0.0,2019,style_neutral,none,,none,plain_top1,1,0.0
242,-0.0008647613995867722,-0.8606649530986523,-0.1190508157492991,136,105,0.0,0.0,2020,style_neutral,none,,none,plain_top1,1,0.0
242,0.020598275823264466,70.21912423196883,4.306255828053362,141,100,0.0,0.0,2021,style_neutral,none,,none,plain_top1,1,0.0
241,0.0053982523884506224,0.4086172302162503,0.9717762279802733,152,88,0.0,0.0,2022,style_neutral,none,,none,plain_top1,1,0.0
241,0.01121825404107884,4.793246983388696,1.9863348509659635,156,84,0.0,0.0,2023,style_neutral,none,,none,plain_top1,1,0.0
241,-0.002631996599999996,-0.9355543457910122,-0.3201979278901118,187,53,0.0,0.0,2024,style_neutral,none,,none,plain_top1,1,0.0
242,-0.010750182715289259,-0.9759877482329677,-1.8035019030770985,150,91,0.0,0.0,2025,style_neutral,none,,none,plain_top1,1,0.0
242,0.003515679807975206,0.8271914475917452,1.2300596852161767,155,86,0.0,0.0,2018,style_neutral,market_cc_mean,-0.0013616080299575506,high,cash,3,0.5578512396694215
243,0.0042324724905349834,1.0097182596624372,1.246765132028625,135,107,0.0,0.0,2019,style_neutral,market_cc_mean,-0.0013616080299575506,high,cash,3,0.6255144032921811
242,-0.008754717453305786,-0.956200980962054,-1.7705634507691907,133,108,0.0,0.0,2020,style_neutral,market_cc_mean,-0.0013616080299575506,high,cash,3,0.5826446280991735
242,0.005087912265702477,1.6133906823177115,1.6917256124161024,135,106,0.0,0.0,2021,style_neutral,market_cc_mean,-0.0013616080299575506,high,cash,3,0.6115702479338843
241,0.0018917072253800814,0.09761328268355984,0.5503287407206027,133,107,0.0,0.0,2022,style_neutral,market_cc_mean,-0.0013616080299575506,high,cash,3,0.5933609958506224
241,0.0004262647543568424,-0.2419274024700423,0.12194737677505221,150,90,0.0,0.0,2023,style_neutral,market_cc_mean,-0.0013616080299575506,high,cash,3,0.5684647302904564
241,0.0010168394369294642,-0.5577215941675032,0.17257009423957037,155,85,0.0,0.0,2024,style_neutral,market_cc_mean,-0.0013616080299575506,high,cash,3,0.5892116182572614
242,-0.0072499146694214875,-0.8917648993666618,-1.9090026306078423,111,130,0.0,0.0,2025,style_neutral,market_cc_mean,-0.0013616080299575506,high,cash,3,0.6694214876033058
242,0.0055090565170247945,1.8757046839016724,1.7921577316070378,180,61,0.0,0.0,2018,style_neutral,market_cc_mean,-0.0013616080299575506,low,cash,3,0.44214876033057854
243,0.0046246439987654335,0.9219515189721552,1.1794829391803232,163,79,0.0,0.0,2019,style_neutral,market_cc_mean,-0.0013616080299575506,low,cash,3,0.37448559670781895
242,0.007889956053719014,2.1812367025990347,1.497342654124436,162,79,0.0,0.0,2020,style_neutral,market_cc_mean,-0.0013616080299575506,low,cash,3,0.41735537190082644
242,0.015510363557561989,26.251617874755517,4.078652501201834,161,80,0.0,0.0,2021,style_neutral,market_cc_mean,-0.0013616080299575506,low,cash,3,0.3884297520661157
241,0.003506545163070541,0.2833456486352972,0.8024473899703747,162,78,0.0,0.0,2022,style_neutral,market_cc_mean,-0.0013616080299575506,low,cash,3,0.4066390041493776
241,0.010791989286721997,6.642074126231369,2.4305535380107597,174,66,0.0,0.0,2023,style_neutral,market_cc_mean,-0.0013616080299575506,low,cash,3,0.4315352697095436
241,-0.00364883603692946,-0.854287133716867,-0.6369408659336284,189,51,0.0,0.0,2024,style_neutral,market_cc_mean,-0.0013616080299575506,low,cash,3,0.4107883817427386
242,-0.003500268045867772,-0.7781472773016852,-0.7582670127218307,171,70,0.0,0.0,2025,style_neutral,market_cc_mean,-0.0013616080299575506,low,cash,3,0.3305785123966942
242,0.004064663052190083,1.027256447384362,1.3463100417049685,173,68,0.0,0.0,2018,style_neutral,market_cc_mean,0.001191053737985551,high,cash,3,0.4669421487603306
243,0.0030860954246913616,0.37658413649934186,0.8021493912526048,148,94,0.0,0.0,2019,style_neutral,market_cc_mean,0.001191053737985551,high,cash,3,0.522633744855967
242,-0.007945445529752066,-0.9603100141576821,-1.3076377465068922,154,87,0.0,0.0,2020,style_neutral,market_cc_mean,0.001191053737985551,high,cash,3,0.45454545454545453
242,0.006246898317355371,2.2665535754372867,1.8835544861747884,147,94,0.0,0.0,2021,style_neutral,market_cc_mean,0.001191053737985551,high,cash,3,0.5537190082644629
241,0.0016353005179112002,-0.10681076816530888,0.40365372337785627,150,90,0.0,0.0,2022,style_neutral,market_cc_mean,0.001191053737985551,high,cash,3,0.5062240663900415
241,-0.0003603674410788389,-0.4176800886910673,-0.09426431119914079,168,72,0.0,0.0,2023,style_neutral,market_cc_mean,0.001191053737985551,high,cash,3,0.45643153526970953
241,-0.0026133357414937736,-0.8575118088972706,-0.40317817212044404,169,71,0.0,0.0,2024,style_neutral,market_cc_mean,0.001191053737985551,high,cash,3,0.49377593360995853
242,-0.009076959321487603,-0.940112861890194,-2.075783565657074,151,90,0.0,0.0,2025,style_neutral,market_cc_mean,0.001191053737985551,high,cash,3,0.5454545454545454
242,0.004960073272809919,1.5919083947194532,1.7003364172174689,163,78,0.0,0.0,2018,style_neutral,market_cc_mean,0.001191053737985551,low,cash,3,0.5330578512396694
243,0.005771021064609055,1.8059171680467427,1.6602629073819095,151,91,0.0,0.0,2019,style_neutral,market_cc_mean,0.001191053737985551,low,cash,3,0.4773662551440329
242,0.007080684130165296,2.510584444522207,1.804541830907168,152,89,0.0,0.0,2020,style_neutral,market_cc_mean,0.001191053737985551,low,cash,3,0.5454545454545454
242,0.014351377505909094,20.80252752243159,4.044270275134117,156,85,0.0,0.0,2021,style_neutral,market_cc_mean,0.001191053737985551,low,cash,3,0.4462809917355372
241,0.0037629518705394227,0.5770647249327276,0.9883811092562176,145,95,0.0,0.0,2022,style_neutral,market_cc_mean,0.001191053737985551,low,cash,3,0.49377593360995853
241,0.011578621482157679,8.94856413267185,2.787913335469702,154,86,0.0,0.0,2023,style_neutral,market_cc_mean,0.001191053737985551,low,cash,3,0.5435684647302904
241,-1.8660858506223452e-05,-0.5477123141908327,-0.003691566342028104,164,76,0.0,0.0,2024,style_neutral,market_cc_mean,0.001191053737985551,low,cash,3,0.5062240663900415
242,-0.0016732233938016562,-0.599041588479239,-0.4115508894584327,176,65,0.0,0.0,2025,style_neutral,market_cc_mean,0.001191053737985551,low,cash,3,0.45454545454545453
242,0.0028831209592148762,0.43339257915700924,0.862409691317508,190,51,0.0,0.0,2018,style_neutral,market_cc_mean,0.003527426213847233,high,cash,3,0.371900826446281
243,0.0039609646962963,0.6136956665267965,0.9731809979998404,164,78,0.0,0.0,2019,style_neutral,market_cc_mean,0.003527426213847233,high,cash,3,0.4074074074074074
242,-0.008810031915289257,-0.9691676347297793,-1.4252195821536398,155,86,0.0,0.0,2020,style_neutral,market_cc_mean,0.003527426213847233,high,cash,3,0.3925619834710744
242,0.010254590160330576,6.9560192095952535,2.792785649616398,164,77,0.0,0.0,2021,style_neutral,market_cc_mean,0.003527426213847233,high,cash,3,0.4214876033057851
241,0.005448411019985887,1.1318336718871462,1.2825644530977949,166,74,0.0,0.0,2022,style_neutral,market_cc_mean,0.003527426213847233,high,cash,3,0.4149377593360996
241,0.0018816823697095446,-0.05893209423951529,0.4609047151704712,176,64,0.0,0.0,2023,style_neutral,market_cc_mean,0.003527426213847233,high,cash,3,0.34024896265560167
241,-0.0024275128356846445,-0.8777713653856775,-0.3473991303481764,175,65,0.0,0.0,2024,style_neutral,market_cc_mean,0.003527426213847233,high,cash,3,0.4149377593360996
242,-0.010097344480578516,-0.9574159994303921,-2.1441652203969097,166,75,0.0,0.0,2025,style_neutral,market_cc_mean,0.003527426213847233,high,cash,3,0.4380165289256198
242,0.006141615365785125,2.665752900238159,2.422241213980846,139,102,0.0,0.0,2018,style_neutral,market_cc_mean,0.003527426213847233,low,cash,3,0.628099173553719
243,0.004896151793004117,1.3936242390598,1.523321935317725,142,100,0.0,0.0,2019,style_neutral,market_cc_mean,0.003527426213847233,low,cash,3,0.5925925925925926
242,0.007945270515702487,3.5191163791745765,2.123766544750622,137,104,0.0,0.0,2020,style_neutral,market_cc_mean,0.003527426213847233,low,cash,3,0.6074380165289256
242,0.010343685662933888,7.951602850088131,3.2324132899652964,135,106,0.0,0.0,2021,style_neutral,market_cc_mean,0.003527426213847233,low,cash,3,0.5785123966942148
241,-5.015863153526485e-05,-0.3392461856701461,-0.014014156047917043,141,99,0.0,0.0,2022,style_neutral,market_cc_mean,0.003527426213847233,low,cash,3,0.5850622406639004
241,0.009336571671369294,5.15603501928708,2.3816058930706077,124,116,0.0,0.0,2023,style_neutral,market_cc_mean,0.003527426213847233,low,cash,3,0.6597510373443983
241,-0.00020448376431535156,-0.4727450370992178,-0.0472321264278248,141,99,0.0,0.0,2024,style_neutral,market_cc_mean,0.003527426213847233,low,cash,3,0.5850622406639004
242,-0.0006528382347107453,-0.43612033989662913,-0.17830298317935267,156,85,0.0,0.0,2025,style_neutral,market_cc_mean,0.003527426213847233,low,cash,3,0.5619834710743802
242,0.004629727392107439,1.3704791972215769,1.5569412437537336,148,93,0.0,0.0,2018,style_neutral,market_cc_std,0.022052693419258328,high,cash,3,0.4380165289256198
243,0.004523042858847739,0.9655152615692992,1.182388268613659,111,131,0.0,0.0,2019,style_neutral,market_cc_std,0.022052693419258328,high,cash,3,0.43209876543209874
242,-0.0032456964421487627,-0.6048801729895948,-1.5249342539446678,59,182,0.0,0.0,2020,style_neutral,market_cc_std,0.022052693419258328,high,cash,3,0.7396694214876033
242,0.00229921438429752,0.6939628311644475,2.2837088906560705,12,229,0.0,0.0,2021,style_neutral,market_cc_std,0.022052693419258328,high,cash,3,0.9710743801652892
241,0.00210409492966805,0.5190252191070621,1.2249829094217044,39,201,0.0,0.0,2022,style_neutral,market_cc_std,0.022052693419258328,high,cash,3,0.8713692946058091
241,0.009136807414937763,2.930109599330634,1.7180167290844064,154,86,0.0,0.0,2023,style_neutral,market_cc_std,0.022052693419258328,high,cash,3,0.14522821576763487
241,0.006270615170124482,1.8246643380510656,1.5549805296241295,93,147,0.0,0.0,2024,style_neutral,market_cc_std,0.022052693419258328,high,cash,3,0.7095435684647303
242,-0.0019855257946281026,-0.6353626772360428,-0.48097191129538247,141,100,0.0,0.0,2025,style_neutral,market_cc_std,0.022052693419258328,high,cash,3,0.49173553719008267
242,0.004395008932892562,1.21662481171882,1.4829267619838573,112,129,0.0,0.0,2018,style_neutral,market_cc_std,0.022052693419258328,low,cash,3,0.5619834710743802
243,0.004334073630452678,0.9651748004135807,1.2375539496393273,96,146,0.0,0.0,2019,style_neutral,market_cc_std,0.022052693419258328,low,cash,3,0.5679012345679012
242,0.002380935042561991,-0.647360022513681,0.3430467615153966,133,108,0.0,0.0,2020,style_neutral,market_cc_std,0.022052693419258328,low,cash,3,0.2603305785123967
242,0.018299061438966945,41.042908452136516,3.8837060887388755,147,94,0.0,0.0,2021,style_neutral,market_cc_std,0.022052693419258328,low,cash,3,0.028925619834710745
241,0.0032941574587825716,-0.07268344692506923,0.6229477477518525,160,80,0.0,0.0,2022,style_neutral,market_cc_std,0.022052693419258328,low,cash,3,0.12863070539419086
241,0.0020814466261410785,0.47406753856823336,1.0728452717620123,47,193,0.0,0.0,2023,style_neutral,market_cc_std,0.022052693419258328,low,cash,3,0.8547717842323651
241,-0.008902611770124476,-0.9771846681600924,-1.2483060029118611,170,70,0.0,0.0,2024,style_neutral,market_cc_std,0.022052693419258328,low,cash,3,0.29045643153526973
242,-0.008764656920661158,-0.9341475755004482,-2.0307973115109714,126,115,0.0,0.0,2025,style_neutral,market_cc_std,0.022052693419258328,low,cash,3,0.5082644628099173
242,0.007269085544586777,3.2843508560120886,2.2585504743040627,157,84,0.0,0.0,2018,style_neutral,market_cc_std,0.023118005490047062,high,cash,3,0.34710743801652894
243,0.006000717790946505,1.5856130220345181,1.4331668741313648,119,123,0.0,0.0,2019,style_neutral,market_cc_std,0.023118005490047062,high,cash,3,0.3662551440329218
242,-0.0005615002921487619,-0.3079277849737784,-0.20461770674825588,77,164,0.0,0.0,2020,style_neutral,market_cc_std,0.023118005490047062,high,cash,3,0.6322314049586777
242,0.005261145968099172,2.3139509664981355,3.33767398027286,33,208,0.0,0.0,2021,style_neutral,market_cc_std,0.023118005490047062,high,cash,3,0.9049586776859504
241,-0.0001296438982572601,-0.206590815643115,-0.05144743271383955,61,179,0.0,0.0,2022,style_neutral,market_cc_std,0.023118005490047062,high,cash,3,0.7344398340248963
241,0.009478513894190873,3.1823085976941883,1.7620798723478548,155,85,0.0,0.0,2023,style_neutral,market_cc_std,0.023118005490047062,high,cash,3,0.0912863070539419
241,0.0008380754493775957,-0.44880519181495404,0.16784039778248772,111,129,0.0,0.0,2024,style_neutral,market_cc_std,0.023118005490047062,high,cash,3,0.6141078838174274
242,-0.0055699862814049626,-0.8790695425267375,-1.1275726449795032,156,85,0.0,0.0,2025,style_neutral,market_cc_std,0.023118005490047062,high,cash,3,0.30991735537190085
242,0.0017556507804132237,0.22643153672889382,0.6539610373848913,92,149,0.0,0.0,2018,style_neutral,market_cc_std,0.023118005490047062,low,cash,3,0.6528925619834711
243,0.0028563986983539116,0.49387438450668997,0.9342734062079087,85,157,0.0,0.0,2019,style_neutral,market_cc_std,0.023118005490047062,low,cash,3,0.6337448559670782
242,-0.0003032611074380103,-0.7986697863660536,-0.04509049833572753,124,117,0.0,0.0,2020,style_neutral,market_cc_std,0.023118005490047062,low,cash,3,0.3677685950413223
242,0.015337129855165292,20.490699455709308,3.3439687411756114,153,88,0.0,0.0,2021,style_neutral,market_cc_std,0.023118005490047062,low,cash,3,0.09504132231404959
241,0.005527896286707884,0.7753981904785174,1.1167422067052604,148,92,0.0,0.0,2022,style_neutral,market_cc_std,0.023118005490047062,low,cash,3,0.26556016597510373
241,0.0017397401468879678,0.3851792253165296,0.9893553968466697,31,209,0.0,0.0,2023,style_neutral,market_cc_std,0.023118005490047062,low,cash,3,0.9087136929460581
241,-0.0034700720493775913,-0.8830800775841992,-0.5315920426895556,151,89,0.0,0.0,2024,style_neutral,market_cc_std,0.023118005490047062,low,cash,3,0.38589211618257263
242,-0.005180196433884296,-0.8014375181509481,-1.5371018805926464,86,155,0.0,0.0,2025,style_neutral,market_cc_std,0.023118005490047062,low,cash,3,0.6900826446280992
242,0.009005533900909092,5.234175945992916,2.6262212045490543,167,74,0.0,0.0,2018,style_neutral,market_cc_std,0.0241618756901682,high,cash,3,0.256198347107438
243,0.005539748981069962,1.1386715329804944,1.2394750660339526,129,113,0.0,0.0,2019,style_neutral,market_cc_std,0.0241618756901682,high,cash,3,0.3004115226337449
242,-0.002482799943801654,-0.6394217363305139,-0.6826992705109963,104,137,0.0,0.0,2020,style_neutral,market_cc_std,0.0241618756901682,high,cash,3,0.49173553719008267
242,0.008848063149504133,6.4068983298844655,4.2025770738691435,70,171,0.0,0.0,2021,style_neutral,market_cc_std,0.0241618756901682,high,cash,3,0.7933884297520661
241,-0.001767578519004148,-0.5276385132049182,-0.5525430686148811,88,152,0.0,0.0,2022,style_neutral,market_cc_std,0.0241618756901682,high,cash,3,0.5975103734439834
241,0.008960860923236514,2.5662377641158742,1.6353018024296173,153,87,0.0,0.0,2023,style_neutral,market_cc_std,0.0241618756901682,high,cash,3,0.058091286307053944
241,0.00037247032323651597,-0.5732290003898031,0.06879025369616606,131,109,0.0,0.0,2024,style_neutral,market_cc_std,0.0241618756901682,high,cash,3,0.5062240663900415
242,-0.006308760459090913,-0.9122595207500059,-1.1701097622060643,166,75,0.0,0.0,2025,style_neutral,market_cc_std,0.0241618756901682,high,cash,3,0.19834710743801653
242,1.9202424090909387e-05,-0.15715195564827988,0.008037836729848126,73,168,0.0,0.0,2018,style_neutral,market_cc_std,0.0241618756901682,low,cash,3,0.743801652892562
243,0.0033173675082304546,0.806065588988006,1.2617465524431022,78,164,0.0,0.0,2019,style_neutral,market_cc_std,0.0241618756901682,low,cash,3,0.6995884773662552
242,0.001618038544214882,-0.6135789066057926,0.25743205449174184,105,136,0.0,0.0,2020,style_neutral,market_cc_std,0.0241618756901682,low,cash,3,0.5082644628099173
242,0.011750212673760333,8.615242583339159,2.6765384655974374,158,83,0.0,0.0,2021,style_neutral,market_cc_std,0.0241618756901682,low,cash,3,0.2066115702479339
241,0.007165830907454772,1.9820746813495664,1.581726927540103,130,110,0.0,0.0,2022,style_neutral,market_cc_std,0.0241618756901682,low,cash,3,0.4024896265560166
241,0.002257393117842325,0.6244702026548521,1.5840653286262225,20,220,0.0,0.0,2023,style_neutral,market_cc_std,0.0241618756901682,low,cash,3,0.941908713692946
241,-0.0030044669232365128,-0.848992423881072,-0.48585521888376787,135,105,0.0,0.0,2024,style_neutral,market_cc_std,0.0241618756901682,low,cash,3,0.49377593360995853
242,-0.004441422256198347,-0.7263264120245405,-1.7180099633467003,63,178,0.0,0.0,2025,style_neutral,market_cc_std,0.0241618756901682,low,cash,3,0.8016528925619835
242,0.005165199065454546,1.8393863106007706,1.9335547197983278,120,121,0.0,0.0,2018,style_neutral,market_amplitude_mean,3.095808213553826,high,cash,3,0.5826446280991735
243,0.0022243913427983566,0.2047082395749369,0.6343582951376051,102,140,0.0,0.0,2019,style_neutral,market_amplitude_mean,3.095808213553826,high,cash,3,0.5020576131687243
242,-0.008287116486363637,-0.8878674648604236,-3.6308642133780755,75,166,0.0,0.0,2020,style_neutral,market_amplitude_mean,3.095808213553826,high,cash,3,0.7231404958677686
242,0.002880584894628099,0.8941676986161036,2.0248330378632375,17,224,0.0,0.0,2021,style_neutral,market_amplitude_mean,3.095808213553826,high,cash,3,0.9545454545454546
241,0.0006110674315352694,0.06470482593630544,0.37159257081817004,32,208,0.0,0.0,2022,style_neutral,market_amplitude_mean,3.095808213553826,high,cash,3,0.9045643153526971
241,0.006439383575103737,1.0830533505305548,1.2213831637518389,158,82,0.0,0.0,2023,style_neutral,market_amplitude_mean,3.095808213553826,high,cash,3,0.13692946058091288
241,0.0032882251659751044,0.06779140703005249,0.6880426563581458,91,149,0.0,0.0,2024,style_neutral,market_amplitude_mean,3.095808213553826,high,cash,3,0.6721991701244814
242,-0.0037655152710743857,-0.8076659777729692,-0.7752486423288302,157,84,0.0,0.0,2025,style_neutral,market_amplitude_mean,3.095808213553826,high,cash,3,0.32231404958677684
242,0.0038595372595454547,0.8505629137561375,1.1918341855604608,135,106,0.0,0.0,2018,style_neutral,market_amplitude_mean,3.095808213553826,low,cash,3,0.41735537190082644
243,0.00663272514650206,2.20623777191659,1.7380083746525623,115,127,0.0,0.0,2019,style_neutral,market_amplitude_mean,3.095808213553826,low,cash,3,0.49794238683127573
242,0.007422355086776865,0.24259249760036972,1.0819111672194581,135,106,0.0,0.0,2020,style_neutral,market_amplitude_mean,3.095808213553826,low,cash,3,0.2768595041322314
242,0.017717690928636367,36.599165208023614,3.8424666678314945,149,92,0.0,0.0,2021,style_neutral,market_amplitude_mean,3.095808213553826,low,cash,3,0.045454545454545456
241,0.004787184956915352,0.32301197092584655,0.9018403197391374,158,82,0.0,0.0,2022,style_neutral,market_amplitude_mean,3.095808213553826,low,cash,3,0.0954356846473029
241,0.004778870465975102,1.7811323132521553,2.292673147519302,47,193,0.0,0.0,2023,style_neutral,market_amplitude_mean,3.095808213553826,low,cash,3,0.8630705394190872
241,-0.0059202217659751,-0.9396458392672061,-0.8867563335633352,152,88,0.0,0.0,2024,style_neutral,market_amplitude_mean,3.095808213553826,low,cash,3,0.3278008298755187
242,-0.006984667444214874,-0.8751533842583077,-2.0040710218506845,91,150,0.0,0.0,2025,style_neutral,market_amplitude_mean,3.095808213553826,low,cash,3,0.6776859504132231
242,0.006102233063388431,2.420507010420769,2.0963977834469563,136,105,0.0,0.0,2018,style_neutral,market_amplitude_mean,3.2558820921857476,high,cash,3,0.5165289256198347
243,0.003127939598765434,0.3793392597867289,0.8071387713873683,110,132,0.0,0.0,2019,style_neutral,market_amplitude_mean,3.2558820921857476,high,cash,3,0.4444444444444444
242,-0.00481271231446281,-0.7702001715407643,-1.5306690353310841,87,154,0.0,0.0,2020,style_neutral,market_amplitude_mean,3.2558820921857476,high,cash,3,0.6157024793388429
242,0.010191557353512397,8.973285570060016,4.4165682455225665,65,176,0.0,0.0,2021,style_neutral,market_amplitude_mean,3.2558820921857476,high,cash,3,0.7768595041322314
241,-0.0006232222703319505,-0.27215090972793454,-0.26894224859069155,59,181,0.0,0.0,2022,style_neutral,market_amplitude_mean,3.2558820921857476,high,cash,3,0.7634854771784232
241,0.006736349981742742,1.1301490549028244,1.2421532205241521,156,84,0.0,0.0,2023,style_neutral,market_amplitude_mean,3.2558820921857476,high,cash,3,0.1037344398340249
241,0.0005189178477178434,-0.5471022625724389,0.09649478945862923,113,127,0.0,0.0,2024,style_neutral,market_amplitude_mean,3.2558820921857476,high,cash,3,0.5643153526970954
242,-0.008116588702892568,-0.9407804960746596,-1.562107076407082,161,80,0.0,0.0,2025,style_neutral,market_amplitude_mean,3.2558820921857476,high,cash,3,0.21487603305785125
242,0.0029225032616115713,0.5361649568957578,0.967034695207735,129,112,0.0,0.0,2018,style_neutral,market_amplitude_mean,3.2558820921857476,low,cash,3,0.4834710743801653
243,0.005729176890534983,1.800312565932129,1.6631457414348625,109,133,0.0,0.0,2019,style_neutral,market_amplitude_mean,3.2558820921857476,low,cash,3,0.5555555555555556
242,0.003947950914876037,-0.3936677506003263,0.6039836910587136,124,117,0.0,0.0,2020,style_neutral,market_amplitude_mean,3.2558820921857476,low,cash,3,0.384297520661157
242,0.01040671846975207,6.140989168681782,2.4262650946743105,150,91,0.0,0.0,2021,style_neutral,market_amplitude_mean,3.2558820921857476,low,cash,3,0.2231404958677686
241,0.006021474658782573,0.9353149561397642,1.1933958642497582,149,91,0.0,0.0,2022,style_neutral,market_amplitude_mean,3.2558820921857476,low,cash,3,0.23651452282157676
241,0.004481904059336098,1.7196439470067904,2.7145408330524443,34,206,0.0,0.0,2023,style_neutral,market_amplitude_mean,3.2558820921857476,low,cash,3,0.8962655601659751
241,-0.0031509144477178384,-0.8577037399766305,-0.5069314603008461,135,105,0.0,0.0,2024,style_neutral,market_amplitude_mean,3.2558820921857476,low,cash,3,0.43568464730290457
