month,top1_mean,top3_mean,top5_mean,hit20,regret,max_prob
2022-01,-0.005825625031578946,-0.0065909629526315775,-0.0054337942557894725,0.05263157894736842,0.2484684976631579,0.0003638419879556074
2022-02,0.0454946006875,0.009453080860416668,0.0081003833775,0.0625,0.28696053618749995,0.00037338309073141926
2022-03,-0.015224448565217387,0.013443669751304345,0.015357292055130435,0.21739130434782608,0.24515006073913043,0.00037436607403436604
2022-04,-0.05375322873684211,-0.02194946414035088,-0.025010989322105263,0.05263157894736842,0.29465759294736843,0.00037665059640843644
2022-05,0.010491843631578948,0.00998369294210526,0.005212138588421054,0.05263157894736842,0.23080420584210523,0.0003803549623208762
2022-06,0.028948243761904763,0.01633867984666667,0.011207431993714287,0.19047619047619047,0.19842313814285717,0.000378836212729316
2022-07,0.020290266938095235,0.018280981447619044,0.003202157006666668,0.19047619047619047,0.21044257306190475,0.000371465310829808
2022-08,0.013389067104347827,-0.007037879701449276,-0.010811202089565219,0.21739130434782608,0.19812251115652174,0.00037315183352256846
2022-09,-0.02924465682857143,-0.017827947912698414,-0.021382089805714287,0.047619047619047616,0.23025832159047618,0.0003711510068223636
2022-10,0.0259616678125,0.004634256885416668,0.00952577155125,0.1875,0.19472708968750002,0.0003879848801674171
2022-11,0.021488205113636364,0.011222489766666666,0.01622574583090909,0.18181818181818182,0.18871553579545453,0.0003776869403220294
2022-12,-0.020109943476190478,-0.004680980853174603,-0.003491162034761905,0.047619047619047616,0.2251798544285714,0.0003703380782159989
