code,pick_count,mean_true,positive_rate,mean_log_amount,mean_avg_amount_20,mean_turnover_rate,mean_avg_turnover_20,mean_amplitude,mean_avg_amplitude_20,mean_ret_20,mean_ret_60,mean_vol_20,mean_vol_60,mean_market_cc_mean,mean_market_amount_top10_share
SH600136,51,0.02121924663333333,0.5098039215686274,17.270233761493454,41355373.733333334,3.7898039215686277,4.048470588235294,12.801372549019607,11.775764705882352,-0.06403429188470429,-0.2832850072571959,0.07710966223755301,0.07823919840513001,-7.116753493904283e-05,0.7277949397817173
SH600734,21,0.04011353197142857,0.7142857142857143,15.65032230452717,56026242.16904762,2.0614285714285714,2.850857142857143,6.585238095238095,7.779642857142857,0.8532699519410601,2.5828412044872766,0.1476065060229287,0.14157479124490513,-0.004133089330483346,0.7349358323455512
SZ000670,17,-0.007884159164705884,0.4117647058823529,20.41382306401001,671859640.6039705,15.695294117647059,12.381941176470589,21.276470588235295,19.483794117647058,9.022431141966731,8.502415276133389,2.036604505497635,1.5310417303996209,-0.00284257634493663,0.7219349895246081
SZ000889,15,0.008743411700000002,0.4666666666666667,17.683476903220217,55308166.6889,2.9853333333333336,2.7833,13.322,11.011333333333333,0.009260832059685087,-0.5114713535268653,0.07561729781809445,0.07540812550898976,-0.0018394190989937048,0.7346988688186348
SH600198,13,0.019913659853846154,0.6153846153846154,18.18082348029191,56527594.069230765,1.6553846153846155,0.906,15.891538461538461,9.616538461538461,-0.18194476941545734,-0.3719545610056872,0.07226366154233112,0.05904277936645193,-0.005696870412611882,0.7401555529333472
SZ002684,7,0.0038174577142857163,0.2857142857142857,16.216422707520273,27316787.707142856,5.2371428571428575,3.1926428571428573,10.115714285714287,7.0448571428571425,-0.7985314676942215,-0.8368354695347822,0.1611229731864229,0.09732733399312264,0.0020385996012566524,0.7501365158730237
SH600052,4,0.0173553355,0.5,16.913629918809548,33118928.85,0.7375,0.866,17.28,10.309249999999999,-0.3202316338684718,-0.3054103508157333,0.08111931503512146,0.062395123004595765,0.02227679326632522,0.760733881831
SZ000755,4,-0.0032178010000000028,0.25,19.762503044763683,119787296.68037501,17.115000000000002,3.7062500000000003,11.0075,6.8465,1.2243420200540482,0.9488601110076049,0.07336213217871654,0.06008696728510786,0.002365776514654209,0.7526529751439506
SZ000815,4,0.04400517325,0.75,20.790762703663166,321778765.175125,17.41,5.025625,8.3925,4.995875,1.0495200775783717,0.8045810233842094,0.058458174258974864,0.0452762106298006,-0.00031970482068792655,0.7247962047397584
SH600291,3,0.011863893666666668,0.3333333333333333,17.538094290961645,24056687.016666666,4.673333333333333,1.6955000000000002,8.266666666666667,2.198,-0.7391802988766821,-0.7831687448394701,0.11741010825437433,0.07616887408296681,0.008562991415211363,0.7347254942827305
SH600856,3,-0.011767019333333335,0.6666666666666666,17.177085760954878,64999670.116666675,7.296666666666667,4.648,7.076666666666667,4.597833333333334,-0.6666265848998624,-0.7637603142840041,0.112824010186359,0.07542873997319673,0.009146014916590213,0.7212172280547021
SZ000797,3,-0.10088624666666668,0.0,20.37189126711138,190563075.70700002,16.203333333333333,3.4178333333333337,5.02,6.105333333333334,1.4630302363176195,1.346126998198712,0.062011959035231934,0.05537073673941778,-0.0056796165460787475,0.7208101183976682
SZ002613,3,0.023114619333333336,0.3333333333333333,21.516514796425536,333361762.40000004,47.65,9.404166666666667,9.813333333333333,4.221,1.2000827284147952,1.2967568473445554,0.053114629554610715,0.04597852956863041,-0.0028408395592666546,0.7316689802518596
SZ002800,3,0.008386958666666666,0.6666666666666666,19.10166776629157,38532236.71666666,9.56,2.1438333333333333,3.7733333333333334,2.9644999999999997,0.6210929217230007,0.5975537541330102,0.043782388882377184,0.0366159077062146,0.00014048696407599885,0.7451360689962033
SZ003005,3,0.08626214866666666,0.6666666666666666,20.641104284619235,379921268.95900005,41.98666666666667,23.3215,15.88,7.900833333333334,1.7558175539403476,1.5882692347043,0.04605738196886036,0.04222593294225285,-0.0017378578776664287,0.7267634454077414
SH600090,2,-0.135642308,0.0,17.545343079765267,40043941.650000006,3.255,2.7737499999999997,8.135,7.4115,-0.21126330967169488,-0.373309455523886,0.056104180687212145,0.046735444765330564,0.015342095867517414,0.7505393899645594
SH600601,2,0.09833776999999999,1.0,17.1006458024016,27699931.825000003,0.525,0.5507499999999999,3.795,4.8575,-0.0926168515379065,-0.22572224511155548,0.060122424027322444,0.039064551525335056,0.014314459871530896,0.7533527538202096
SH600858,2,-0.032145945499999995,0.0,19.60874192460651,63027546.025000006,10.465,2.072,14.58,6.286,0.655214280537933,0.3660524551453289,0.053750471040583114,0.04331260251110966,0.004381156686819578,0.7321279900146276
SH603029,2,0.034130015,0.5,19.705904176029378,118474026.17500001,12.495000000000001,5.374,10.14,4.8035,1.2608428588635547,1.0306933041233146,0.05157310536360035,0.04013243383999182,-9.968781576558572e-05,0.7071355968235113
SH603778,2,0.12809605000000002,1.0,20.625469003964326,113106554.825,30.354999999999997,4.435499999999999,14.575000000000001,3.9312500000000004,0.5191245998687436,0.3606653199810892,0.046254678299235366,0.03202577022258643,-0.0017121313106309819,0.7310765444613383
