top_k,strict_mean_return,strict_cumulative_return,strict_sharpe,rollover_mean_return,rollover_cumulative_return,rollover_sharpe,rollover_positive_rate
1,0.0026503566829875515,-0.3981855746200028,0.43024212760881914,0.005776513321991701,0.3462205718631992,0.9587042647897953,0.4730290456431535
3,0.0021633725484508986,0.1304082252630756,0.5959880014875036,0.0026503566829875515,-0.3981855746200028,0.43024212760881914,0.47717842323651455
5,0.00018418166765975087,-0.1906796983019734,0.06355165104220753,0.0026503566829875515,-0.3981855746200028,0.43024212760881914,0.47717842323651455
10,-0.0029676372698755195,-0.5831162593535228,-1.3050401301307397,0.0026503566829875515,-0.3981855746200028,0.43024212760881914,0.47717842323651455
