date,n,n_tradable,top1_code,top1_true,top1_pred_gap,best_true_all,best_true_tradable,regret_vs_best_tradable,top3_mean,top5_mean,score_std,score_max_prob,score_entropy,hit_top1_in_true10,hit_top1_in_true20,overlap_pred10_true10,overlap_pred10_true20,overlap_pred20_true10,overlap_pred20_true20
2023-01-03,2696,2695,SZ000889,0.0149700595,0.0008004500000000636,0.20303816,0.20303816,0.1880681005,-0.03526284683333334,-0.0562360325,0.003041451474902789,0.00037919842906636476,7.899519839003769,0,0,1,1,1,1
2023-01-04,2692,2691,SZ000889,0.026548672,0.0013098699999999353,0.20231566,0.20231566,0.175766988,-0.021998358,-0.005845830799999999,0.00304051876191999,0.0003797673854283984,7.8980350591597706,0,0,1,1,1,1
2023-01-05,2677,2677,SZ002235,-0.021983774,0.002174960000000059,0.24375743,0.24375743,0.265741204,-0.025738824666666663,-0.06183957760000001,0.002821260487750042,0.0003803520816342583,7.892448055861096,0,0,0,1,1,2
2023-01-06,2673,2673,SZ002615,0.015670342,0.0021694700000000067,0.20724043,0.20724043,0.191570088,-0.0313349335,-0.030563065900000002,0.0026827467931536185,0.00037973207726291387,7.89095311061606,0,0,0,0,0,1
2023-01-09,2653,2653,SZ002576,0.20676866,0.0018508000000000413,0.20676866,0.20676866,0.0,0.07814571083333333,0.0521274593,0.002595320822832613,0.00038238978077399034,7.883442979726165,1,1,1,1,2,2
2023-01-10,2645,2645,SZ002576,0.061083365,0.005173800000000006,0.16135459,0.16135459,0.10027122499999999,0.057902837000000006,0.022942292200000002,0.0026625451823554572,0.00038526022912704476,7.880422792999312,0,0,1,2,1,2
2023-01-11,2641,2641,SH600136,0.097112864,0.010305449999999938,0.1587057,0.1587057,0.06159283600000001,0.08226703666666667,0.048180638,0.00283327544202748,0.0003887418088141415,7.878908890278478,0,1,0,2,0,2
2023-01-12,2635,2635,SH600136,-0.12200957,0.003717159999999997,0.1809909,0.1809909,0.30300047,-0.08500577166666667,-0.049081620000000006,0.0028347340106236203,0.00038770995461326075,7.876634434724378,0,0,0,0,0,0
2023-01-13,2626,2626,SH600136,-0.1253406,0.0005275000000000141,0.21138212,0.21138212,0.33672272000000003,-0.03421499766666667,0.031411172,0.0028225808596190954,0.0003881595767217213,7.873213063199608,0,0,1,1,1,1
2023-01-16,2621,2621,SZ002576,0.02476415,0.004380399999999951,0.19558871,0.19558871,0.17082456000000001,0.068733958,0.0460397364,0.002676469338899497,0.00038861642779094416,7.871307614327643,0,0,1,1,1,4
2023-01-17,2608,2608,SZ002576,0.046317607,0.0019693000000000627,0.20260492,0.20260492,0.15628731299999998,-0.013736481,0.0326965434,0.002752518135540309,0.0003903548809426202,7.866335126673068,0,0,1,1,1,1
2023-01-18,2604,2604,SZ002576,0.004124278,0.0026551000000000213,0.20445701,0.20445701,0.20033273199999999,-0.037099202666666664,-0.0606411856,0.0028008841437308575,0.00039219142508821936,7.864800071526897,0,0,2,2,2,3
2023-01-19,2606,2606,SH600136,-0.14150943,0.0056650599999999995,0.20660949,0.20660949,0.34811892,-0.02557352733333333,-0.0202062352,0.0028129169162387667,0.00039252630473784377,7.8655677937421125,0,0,0,0,0,0
2023-01-20,2611,2609,SZ002808,0.067567565,0.002963010000000099,0.17784257,0.17784257,0.11027500500000001,0.06765277566666666,0.06718062979999999,0.0027124835765595804,0.00039244378835152775,7.86748488345342,0,0,2,2,2,3
2023-01-30,2628,2628,SH600136,0.18780488,0.0005502499999999744,0.18780488,0.18780488,0.0,0.06316602443333334,0.003453280660000002,0.002621836052023682,0.00038568626549974973,7.8739749377389945,1,1,1,1,1,1
2023-01-31,2652,2651,SZ000889,-0.01305483,0.0004677199999999493,0.24379233,0.24379233,0.25684716,0.016088134333333334,0.0473959876,0.002778658438259125,0.00038423520104855505,7.8830654834062885,0,0,1,1,1,1
2023-02-01,2668,2666,SZ002808,-0.08089501,0.0064445999999999115,0.19005848,0.19005848,0.27095349,0.0057290599999999985,-0.01803194148,0.0029349832895690553,0.0003835766867731528,7.889080092974041,0,0,0,2,1,3
2023-02-02,2686,2686,SZ002835,0.0249501,0.0024433100000000874,0.19052523,0.19052523,0.16557513,0.05448115666666667,0.039179905,0.0029262531414481654,0.00038020450159317073,7.895804087397442,0,0,0,1,1,2
2023-02-03,2703,2701,SZ002835,-0.10564752,0.007318849999999988,0.16874266,0.16874266,0.27439018,-0.05788765366666667,-0.0659919922,0.0027530854656826385,0.00037893193807079524,7.902113749597885,0,0,1,1,2,3
2023-02-06,2708,2707,SZ002835,-0.054436583,0.003978959999999976,0.23166502,0.23166502,0.286101603,-0.057892472333333334,-0.021011135800000004,0.0028477782955154698,0.00037735216232928295,7.903961572149662,0,0,0,0,2,2
2023-02-07,2713,2713,SZ002362,-0.0058479533,0.0034106499999999595,0.18014269,0.18014269,0.18599064329999998,-0.022340343433333337,-0.04764607806,0.0028405976487472255,0.00037633694008419686,7.905806272505003,0,0,0,0,0,0
2023-02-08,2715,2715,SZ002362,0.020588236,0.0042804600000000415,0.20376176,0.20376176,0.18317352399999998,-0.020053530666666666,-0.021376778800000003,0.002972347659372093,0.00037535049422215765,7.906542809021449,0,0,1,1,1,2
2023-02-09,2720,2720,SZ002229,0.05841982,0.0007813999999999321,0.2155102,0.2155102,0.15709038000000003,-0.03103526666666666,-0.0185677108,0.0027302762304291326,0.00037287064121081494,7.908383427773257,0,0,1,1,1,2
2023-02-10,2724,2724,SZ002229,0.1363277,0.0019637000000000127,0.18916206,0.18916206,0.05283436,0.08101155266666667,0.021345949599999997,0.002682957741254121,0.0003731568276885811,7.909853063374214,1,1,1,1,1,1
2023-02-13,2736,2736,SZ002229,-0.08823939,0.0010637000000000008,0.26270896,0.26270896,0.35094835,-0.09573075666666668,-0.06186916040000001,0.0027885275245734167,0.0003710999293689033,7.91424838663533,0,0,0,0,0,0
2023-02-14,2742,2741,SZ002229,0.06579148,0.0009847499999999787,0.17387821,0.17387821,0.10808673,0.024249723333333334,0.0343773828,0.0028209159934934175,0.00037110446739831393,7.916438876001752,0,0,0,0,0,0
2023-02-15,2748,2747,SZ000635,-0.06055046,0.0013227599999999784,0.23529412,0.23529412,0.29584458,-0.031236787666666665,-0.0247053754,0.002698515711855697,0.00036925244590104626,7.918625008234924,0,0,0,1,0,2
2023-02-16,2756,2756,SZ000635,-0.048828125,0.003553660000000014,0.17884131,0.17884131,0.227669435,-0.028580737666666665,-0.0457870852,0.0026304205773800575,0.0003688030657798455,7.9215321683798825,0,0,0,0,0,0
2023-02-17,2767,2767,SH600751,-0.023738872,0.0004347000000000101,0.16420794,0.16420794,0.187946812,0.012400162666666666,-0.022590762400000002,0.002532782484269051,0.0003668285301764283,7.925515767715835,0,0,0,0,0,0
2023-02-20,2772,2771,SH600136,0.021226415,0.00025495000000008705,0.16318487,0.16318487,0.141958455,-0.024672966,-0.022739137399999998,0.0026383332688788416,0.00036612367882654016,7.92732087454098,0,0,0,0,0,0
