date,n,n_tradable,top1_code,top1_true,top1_pred_gap,best_true_all,best_true_tradable,regret_vs_best_tradable,top3_mean,top5_mean,score_std,score_max_prob,score_entropy,hit_top1_in_true10,hit_top1_in_true20,overlap_pred10_true10,overlap_pred10_true20,overlap_pred20_true10,overlap_pred20_true20
2019-01-02,1896,1896,SZ000707,-0.008902078,0.005510359999999936,0.17960939,0.17960939,0.18851146800000002,-0.015579971666666666,-0.0096630602,0.007351375704159062,0.0005545300967125061,7.547474490325664,0,0,0,0,0,0
2019-01-03,1860,1859,SZ000722,0.096201286,0.00027489999999996684,0.21088904,0.21088904,0.114687754,0.068097968,0.08667491359999999,0.007237383941774693,0.0005562908266645031,7.5283054540463565,0,0,1,2,2,3
2019-01-04,1855,1854,SH600745,-0.007106414,0.002917659999999933,0.20650043,0.20650043,0.21360684400000002,-0.006594858333333333,0.0104059884,0.008814701423227598,0.0005629402871610826,7.525600875268083,0,0,0,0,0,0
2019-01-07,1853,1851,SH600614,0.03390158,0.01523675999999996,0.19507042,0.19507042,0.16116883999999998,0.02467412353333333,-0.02185507188,0.006833649521868969,0.000566225267239013,7.524537743539138,0,0,0,0,1,1
2019-01-08,1868,1868,SH600614,-0.044251997,0.009959150000000028,0.24546485,0.24546485,0.289716847,-0.030965545666666667,-0.0136571412,0.005929985260506732,0.0005583666531521295,7.532605950633111,0,0,0,0,1,1
2019-01-09,1882,1881,SH600595,-0.029574862,0.021003760000000038,0.19678457,0.19678457,0.226359432,-0.04840846199999999,-0.020149722599999996,0.006619386942082781,0.0005605475789092706,7.540068286294234,0,0,0,1,0,1
2019-01-10,1895,1895,SH600595,0.46857142,0.01661294999999996,0.46857142,0.46857142,0.0,0.15965413400000003,0.11393391766000001,0.0060775933644538595,0.0005552101824962688,7.54695556283704,1,1,2,2,3,3
2019-01-11,1913,1911,SZ000862,0.021868788,0.006436949999999997,0.15916102,0.15916102,0.137292232,-0.029479189,-0.020223008999999997,0.005687796688301726,0.0005493681868998884,7.5564117248140015,0,0,0,1,0,2
2019-01-14,1917,1916,SH600595,-0.11390887,0.005815800000000038,0.26048872,0.26048872,0.37439759,-0.02124418933333333,-0.0303939752,0.0058371931621146265,0.000539343682728029,7.558499652370189,0,0,0,0,1,1
2019-01-15,1909,1907,SH600595,0.0744249,0.010589839999999962,0.17252196,0.17252196,0.09809706,0.05926930016666667,0.043427811899999995,0.00586016669093961,0.0005439100920036818,7.554317602987565,0,1,2,3,3,4
2019-01-16,1928,1928,SH600595,0.07052897,0.007613259999999955,0.14033046,0.14033046,0.06980149,0.003944066333333334,0.0009666274000000002,0.005609838665933934,0.000536960654651711,7.564222699737035,0,0,0,1,2,3
2019-01-17,1939,1939,SH600609,0.0076355976,0.007230400000000081,0.29764706,0.29764706,0.29001146240000003,0.0025574489666666668,-0.028645019419999994,0.0055568669083684115,0.0005332394737187274,7.569912181196644,0,0,0,0,1,1
2019-01-18,1950,1950,SZ000780,0.0,0.006748619999999983,0.17470665,0.17470665,0.17470665,-0.009209141666666667,0.0019378012599999997,0.005912974815662643,0.0005341290346564596,7.575567145156638,0,0,0,0,0,0
2019-01-21,1966,1966,SZ000816,-0.08739255,0.003427799999999981,0.1528965,0.1528965,0.24028905,-0.036537987333333334,-0.042712200400000004,0.006086658495677514,0.0005266855420494477,7.583737757768732,0,0,1,1,2,2
2019-01-22,1981,1981,SZ002459,-0.0667107,0.006185639999999992,0.2228739,0.2228739,0.2895846,-0.015460475,-0.009214113999999999,0.005729519766564557,0.0005220176152514368,7.591340659034694,0,0,1,2,1,2
2019-01-23,1997,1997,SH600191,0.0,0.0004453999999999292,0.19026445,0.19026445,0.19026445,0.0011523610000000004,0.00011421602000000032,0.0057876833518299255,0.0005157775205906044,7.599384598567146,0,0,1,1,1,1
2019-01-24,1996,1995,SH600745,0.0022615907,0.0011946000000000456,0.22439024,0.22439024,0.22212864929999998,-0.023086784099999997,0.009590748139999999,0.00610084955888719,0.0005169046952199606,7.598881818534615,0,0,1,1,1,1
2019-01-25,2004,2002,SH600595,-0.035187285,0.0002722599999999131,0.0963983,0.0963983,0.131585585,-0.06078315833333333,-0.062478565,0.006001699339909096,0.0005153786059768587,7.602882416140036,0,0,0,0,0,0
2019-01-28,2010,2010,SH600086,0.013500482,0.004203300000000021,0.10526316,0.10526316,0.091762678,-0.0032618378,-0.03465800548,0.006243232754281043,0.0005204741827291754,7.605870427385694,0,0,0,0,0,0
2019-01-29,2023,2023,SH600609,-0.0254491,0.00017169999999999686,0.16441442,0.16441442,0.18986352,-0.05782442666666667,-0.09111660034,0.0067542241124475535,0.0005144997750085987,7.612313913505291,0,0,1,1,1,1
2019-01-30,2036,2036,SZ000707,-0.03154574,0.00040729999999999933,0.34235978,0.34235978,0.37390552,-0.025736494999999998,-0.045451652999999995,0.007500985550955372,0.0005132677622743763,7.618714080581445,0,0,2,2,2,2
2019-01-31,2051,2049,SZ000707,0.08794788,0.0050263999999999864,0.23705722,0.23705722,0.14910934,0.08374359800000002,0.1174265368,0.008165130398608165,0.0005127107656522621,7.6260491847975125,0,0,1,1,2,2
2019-02-01,2037,2035,SZ000622,0.04988662,0.005702670000000021,0.18448023,0.18448023,0.13459361,0.08923940733333334,0.067626093,0.009951998489742491,0.0005219934299497399,7.619183362401545,0,0,1,1,1,1
2019-02-11,2024,2021,SH600609,0.07438495,0.0012915700000000196,0.21994494,0.21994494,0.14555999,0.097264212,0.0650386968,0.008779000939656768,0.0005266955485050277,7.612792052512249,0,0,2,3,2,3
2019-02-12,2029,2028,SH600595,-0.024509804,0.0011571600000001014,0.2238193,0.2238193,0.248329104,-0.01311495933333333,-0.009069299599999999,0.007560826385349211,0.0005156639247772506,7.615269524529165,0,0,0,0,1,1
2019-02-13,2034,2032,SH600595,0.025125628,0.001550700000000016,0.18181819,0.18181819,0.15669256199999998,0.010887832666666666,0.0090824953,0.007507369518545451,0.0005164992011397831,7.617731163814275,0,0,1,1,1,1
2019-02-14,2043,2042,SH600595,0.104575165,0.0038154999999999717,0.23765996,0.23765996,0.133084795,0.044472491999999995,0.017758149599999995,0.005942581020555304,0.0005111822878245085,7.62215684078393,0,0,1,1,1,1
2019-02-15,2064,2061,SH600595,0.08136094,0.0100347999999999,0.23723723,0.23723723,0.15587628999999997,0.052690770266666666,0.044212463560000005,0.005800982224615376,0.0005063604492702697,7.632384222626185,0,0,0,0,0,0
2019-02-18,2120,2117,SH600744,0.017883755,0.001367840000000009,0.17883725,0.17883725,0.160953495,0.011230008333333333,0.006128039,0.005488089061048781,0.0004919341414495417,7.659156221527123,0,0,0,1,0,1
2019-02-19,2174,2169,SH600744,-0.095168374,0.001386529999999997,0.1879518,0.1879518,0.283120174,0.08032678866666666,0.0515801572,0.006179711883030411,0.00048532106822485305,7.684304866934726,0,0,2,3,2,3
2019-02-20,2207,2205,SH600191,0.0,0.002978659999999911,0.24545455,0.24545455,0.24545455,-0.016842396,-0.020872906400000002,0.005634416873335375,0.0004797182457102258,7.6993734462883205,0,0,0,1,0,1
2019-02-21,2254,2252,SH600399,-0.10862944,0.014041659999999956,0.32126698,0.32126698,0.42989641999999995,-0.0022817416666666666,0.012570377999999998,0.0053604019223585,0.00046754006380789377,7.72044725705258,0,0,0,0,1,1
2019-02-22,2289,2278,SH600399,0.011389522,0.004665160000000057,0.24546953,0.24546953,0.234080008,0.03758009466666667,0.0406185008,0.0055698036931057715,0.000459143984877534,7.735854747791583,0,0,0,2,0,3
2019-02-25,2367,2358,SZ000737,0.017524645,0.00477290000000008,0.18710539,0.18710539,0.169580745,0.0004831283333333371,0.019690573000000003,0.005525614682513728,0.00043944258597577063,7.769363275831303,0,0,0,0,0,0
2019-02-26,2446,2445,SZ002668,-0.14285715,0.0022665500000000893,0.21104679,0.21104679,0.35390394000000003,-0.020276988333333332,-0.008365582999999996,0.006616952477504327,0.0004274702079231586,7.802187307760386,0,0,0,1,0,2
2019-02-27,2494,2494,SZ002668,-0.017104216,0.0011079000000000505,0.19341126,0.19341126,0.210515476,-0.034698032999999996,-0.0136153886,0.0064023471176769845,0.0004191243337130027,7.821622543488738,0,0,0,0,0,0
2019-02-28,2532,2531,SZ002343,-0.048902474,0.010107030000000017,0.2724138,0.2724138,0.32131627399999996,0.04138472146666666,0.06246826228,0.006279512711255518,0.000415979411894416,7.836744974088734,0,0,2,3,2,3
2019-03-01,2553,2546,SZ002668,0.06574142,0.00215672999999994,0.20936863,0.20936863,0.14362721,0.06659337166666666,0.03455079854,0.006557944257605007,0.0004044444989133955,7.845002838798837,0,0,1,1,2,2
2019-03-04,2592,2587,SZ000670,0.23676081,0.00472819999999996,0.3461047,0.3461047,0.10934389,0.11259953466666665,0.0677448748,0.006374861000013993,0.00040018699833597614,7.8601646855572485,1,1,1,1,2,2
2019-03-05,2612,2602,SZ002356,0.09476417,0.012777700000000003,0.23434535,0.20549582,0.11073165,0.03879695106666667,0.02920177964,0.006678150528888477,0.00040682185566841446,7.8678490800259,0,0,1,1,1,2
2019-03-06,2659,2651,SZ002356,0.09486166,0.00957869999999994,0.22293815,0.22293815,0.12807649,0.080263288,0.052437955,0.006863607332833696,0.00040154924630245625,7.885681646538847,0,0,1,1,1,1
2019-03-07,2684,2682,SZ002356,0.09566787,0.020499339999999977,0.24528302,0.24528302,0.14961514999999997,0.052540518666666675,0.03671850120000001,0.007085439390629549,0.0004037990225834959,7.895038170069152,0,0,0,0,1,1
