month,top1_mean,top3_mean,top5_mean,hit20,regret,max_prob
2019-01,0.01940058628636364,0.0008600217318181843,-0.0020790716609090914,0.09090909090909091,0.1916750482590909,0.0005367626582611814
2019-02,-0.0036693488666666657,0.025223022493333334,0.02299004206266667,0.0,0.22553049553333332,0.0004789379256695317
2019-03,0.06324842428571428,0.024048290661904764,0.02489385015619048,0.14285714285714285,0.1654027319047619,0.0003879258686241979
2019-04,-0.02976127276190476,0.006413553582539684,-0.0026164802095238106,0.047619047619047616,0.39813217799999995,0.0003772169426787914
2019-05,0.001487973300000002,-0.017785053511666666,-0.008895470627,0.15,0.2991185477,0.0004149217420179989
2019-06,0.018098998,0.00845412896491228,0.011014118915789472,0.2631578947368421,0.19501373989473683,0.00047971762099676654
2019-07,-0.018587594173913046,-0.014863384347826088,-0.008241121083478261,0.043478260869565216,0.18953650304347827,0.00047304009854226537
2019-08,0.0016861954090909086,-0.008902222131818184,-0.008032587188181818,0.09090909090909091,0.20817471731818182,0.000529550085443568
2019-09,0.01468162176,0.013505383930000003,0.007010044096000001,0.2,0.24567140724,0.0004608765350536661
2019-10,0.010011339000000001,-0.0037490304629629622,-0.0070298422644444435,0.1111111111111111,0.17605842877777778,0.00047255853762359396
2019-11,0.0469188409047619,0.017007925566666665,0.015940522523809526,0.3333333333333333,0.14346735261904764,0.0005144712172045077
2019-12,0.04979905065714285,0.014692315147619045,0.014217240666666667,0.23809523809523808,0.14941460696190476,0.0005270020386362208
