top_k,strict_mean_return,strict_cumulative_return,strict_sharpe,rollover_mean_return,rollover_cumulative_return,rollover_sharpe,rollover_positive_rate
1,0.01466311591893004,2.6840383686887512,1.6704098822574953,0.014320259258436217,2.6280204395995046,1.6552750423951796,0.48148148148148145
3,0.004825166185596708,0.7390815187567581,1.070652099487932,0.01466311591893004,2.6840383686887512,1.6704098822574953,0.5308641975308642
5,0.0044403650832921795,1.0919659946019027,1.3305623546883134,0.01466311591893004,2.6840383686887512,1.6704098822574953,0.5308641975308642
10,0.0026105538462469135,0.6042592100506365,1.137154793051499,0.01466311591893004,2.6840383686887512,1.6704098822574953,0.5308641975308642
