date,n,n_tradable,top1_code,top1_true,top1_pred_gap,best_true_all,best_true_tradable,regret_vs_best_tradable,top3_mean,top5_mean,score_std,score_max_prob,score_entropy,hit_top1_in_true10,hit_top1_in_true20,overlap_pred10_true10,overlap_pred10_true20,overlap_pred20_true10,overlap_pred20_true20
2019-05-13,2699,2698,SH600595,-0.53333336,0.03292600000000001,0.21560036,0.21560036,0.7489337199999999,-0.15933152866666667,-0.079507106,0.008165063919000478,0.0004036184669868372,7.900603167435397,0,0,0,0,0,0
2019-05-10,2718,2716,SH600595,-0.48630136,0.025512760000000023,0.21372329,0.21372329,0.70002465,-0.20279777866666668,-0.1381853636,0.010060818792630603,0.00040477500032845933,7.907600875089239,0,0,0,0,0,0
2019-09-09,2247,2244,SH600595,-0.42105263,0.003928440000000033,0.23253648,0.23253648,0.65358911,-0.15191923,-0.08993265019999999,0.005422105243534953,0.0004660169085995381,7.717336519478587,0,0,1,1,2,2
2019-09-06,2203,2200,SH600595,-0.2962963,0.003459559999999917,0.36155447,0.36155447,0.65785077,-0.09461820666666666,-0.0261053682,0.005600181085839365,0.00047455259764092134,7.6975596095079055,0,0,2,2,2,2
2019-04-26,2766,2764,SH600595,-0.25636673,0.014633400000000019,1.2364551,1.2364551,1.49282183,-0.052991454533333336,-0.06472178092,0.007250097269461685,0.00037898119915241425,7.925131271961135,0,0,1,1,1,1
2019-05-07,2749,2748,SH600595,-0.24652778,0.00047372999999995,0.27753687,0.27753687,0.52406465,-0.06147187166666666,0.013974024000000002,0.011498223620950031,0.00038792492902422397,7.9189273199056025,0,0,1,1,1,1
2019-06-13,2265,2265,SZ000670,-0.22107187,0.04666053000000003,0.16333255,0.16333255,0.38440441999999997,-0.07922738333333333,-0.07993319439999999,0.008916864781179689,0.000488623944347458,7.725289905202622,0,0,0,0,0,0
2019-04-25,2764,2762,SH600595,-0.21986754,0.012434179999999961,0.23014669,0.23014669,0.45001422999999996,-0.05605545666666667,-0.0461957852,0.006080742804571166,0.0003775713100311557,7.924415656935364,0,0,0,0,0,0
2019-11-27,1959,1958,SH600595,-0.20637898,0.005259200000000019,0.18989442,0.18989442,0.3962734,-0.04310783699999999,0.0032909152000000024,0.005594317236545253,0.0005339638272718155,7.580173700829584,0,0,2,2,2,3
2019-04-29,2754,2754,SH600595,-0.1803653,0.02334274000000003,0.17968158,0.17968158,0.36004688,-0.0006438383333333362,-0.020809509400000002,0.008173273834742627,0.0003870596431688592,7.9207764321096406,0,0,0,2,0,2
2019-12-24,2134,2133,SZ000816,-0.18020679,0.0020042099999999508,0.16329114,0.16329114,0.34349793,-0.06098465916666667,-0.026092839899999998,0.006294938350036857,0.0005001572777058633,7.6657335912114934,0,0,0,1,0,1
2019-06-06,2308,2305,SZ000670,-0.17962003,0.014074900000000001,0.22128445,0.22128445,0.40090448,-0.05256416466666666,-0.018829672,0.01014089744097933,0.0004760251265818714,7.744085509687675,0,0,0,0,0,0
2019-05-16,2657,2653,SZ000707,-0.17161018,0.0033443699999999854,0.18506569,0.18506569,0.35667587,-0.131633248,-0.11047478079999999,0.007908003768500056,0.0004071502717881739,7.884921631777643,0,0,0,0,1,2
2019-08-22,2009,2009,SZ000670,-0.1697743,0.042478399999999916,0.21967389,0.21967389,0.38944818999999997,-0.103484735,-0.095138747,0.006243454251074186,0.0005367311027048833,7.605372763916512,0,0,0,0,0,0
2019-08-08,2009,2009,SZ000670,-0.16666667,0.02624983999999997,0.13709678,0.13709678,0.30376345,-0.06542882713333333,-0.06692389588,0.006742506198463343,0.0005318508132686863,7.605369455016484,0,0,0,0,0,0
