date,n,n_tradable,top1_code,top1_true,top1_pred_gap,best_true_all,best_true_tradable,regret_vs_best_tradable,top3_mean,top5_mean,score_std,score_max_prob,score_entropy,hit_top1_in_true10,hit_top1_in_true20,overlap_pred10_true10,overlap_pred10_true20,overlap_pred20_true10,overlap_pred20_true20
2019-01-02,1896,1896,SZ000707,-0.008902078,0.005262800000000012,0.17960939,0.17960939,0.18851146800000002,-0.015579971666666666,-0.026024522799999998,0.0075945793993030825,0.0005545844460294613,7.547472665586222,0,0,0,0,0,0
2019-01-03,1860,1859,SZ000722,0.096201286,0.002489350000000057,0.21088904,0.21088904,0.114687754,0.071046976,0.11177228560000001,0.007286233139261029,0.0005567756977082564,7.528305104755178,0,0,2,3,2,3
2019-01-04,1855,1854,SH600745,-0.007106414,0.0029943999999999527,0.20650043,0.20650043,0.21360684400000002,-0.006594858333333333,0.0104059884,0.008820979994180316,0.0005632276694402654,7.525600817193266,0,0,0,0,0,0
2019-01-07,1853,1851,SH600614,0.03390158,0.012675270000000016,0.19507042,0.19507042,0.16116883999999998,0.02467412353333333,-0.005156031879999999,0.006994295559594045,0.0005657150087615939,7.524536622418249,0,0,0,0,2,2
2019-01-08,1868,1868,SH600614,-0.044251997,0.010038800000000014,0.24546485,0.24546485,0.289716847,-0.030965545666666667,-0.0136571412,0.0060748300327869735,0.00055978684134208,7.5326050745123485,0,0,0,0,1,1
2019-01-09,1882,1881,SH600595,-0.029574862,0.01947679999999996,0.19678457,0.19678457,0.226359432,-0.03467820133333333,-0.020149722600000003,0.006675935857826869,0.0005601212811853774,7.540067909981632,0,0,0,1,0,1
2019-01-10,1895,1895,SH600595,0.46857142,0.01942157,0.46857142,0.46857142,0.0,0.15965413400000003,0.09006594246000002,0.006196436521027936,0.0005572590629883563,7.546954831530469,1,1,3,3,3,3
2019-01-11,1913,1911,SZ000862,0.021868788,0.006632650000000018,0.15916102,0.15916102,0.137292232,-0.029479189,-0.033034976,0.005754988342434647,0.0005488585078903524,7.556411347059596,0,0,0,2,0,2
2019-01-14,1917,1916,SH600595,-0.11390887,0.005947110000000033,0.26048872,0.26048872,0.37439759,-0.02124418933333333,-0.015833115599999996,0.0057868285293847365,0.0005395505284518393,7.5584999470153065,0,0,0,0,0,0
2019-01-15,1909,1907,SH600595,0.0744249,0.01287830000000001,0.17252196,0.17252196,0.09809706,0.05926930016666667,0.043427811899999995,0.0059250461236049655,0.0005451861093286678,7.5543172166895065,0,1,1,2,3,4
2019-01-16,1928,1928,SH600595,0.07052897,0.01026868999999997,0.14033046,0.14033046,0.06980149,0.007354588666666666,-0.0088074818,0.005719770324055462,0.0005386828257810979,7.564222081221639,0,0,0,0,1,2
2019-01-17,1939,1939,SH600609,0.0076355976,0.004808449999999964,0.29764706,0.29764706,0.29001146240000003,0.0025574489666666668,-0.028219737619999997,0.005599377090873057,0.0005328832892637737,7.569911951938002,0,0,0,0,2,2
2019-01-18,1950,1950,SZ000780,0.0,0.010932799999999965,0.17470665,0.17470665,0.17470665,0.006318953333333333,0.00392678161,0.006052426209555267,0.0005352423307814475,7.575566316608584,0,0,0,0,0,0
2019-01-21,1966,1966,SZ000007,-0.009352373,0.0006564500000000306,0.1528965,0.1528965,0.162248873,-0.05940668433333333,-0.042683528,0.006208812871341604,0.0005260049854088307,7.583737009403331,0,0,1,1,2,2
2019-01-22,1981,1981,SZ002459,-0.0667107,0.0066675499999999666,0.2228739,0.2228739,0.2895846,-0.015460475,-0.009214113999999999,0.005830420097203356,0.0005230189619463163,7.5913400784452705,0,0,1,1,1,2
2019-01-23,1997,1997,SH600191,0.0,0.002525140000000037,0.19026445,0.19026445,0.19026445,0.0011523610000000004,0.00011421602000000032,0.0058819784813426345,0.0005165870296668601,7.599384056055233,0,0,1,1,1,1
2019-01-24,1996,1995,SH600191,-0.012698413,0.0013405399999999457,0.22439024,0.22439024,0.23708865299999998,-0.012430176433333334,-0.02262575086,0.006102130659441731,0.0005171590653750656,7.598881810591801,0,0,1,1,2,2
2019-01-25,2004,2002,SH600595,-0.035187285,0.0019173000000000107,0.0963983,0.0963983,0.131585585,-0.06078315833333333,-0.0568602042,0.006039594715515536,0.0005160470791909225,7.602882193396287,0,0,0,0,0,0
2019-01-28,2010,2010,SH600086,0.013500482,0.0015566900000000272,0.10526316,0.10526316,0.091762678,-0.0032618378,-0.03465800548,0.006367588328084311,0.0005195091273445225,7.605869640598676,0,0,0,0,0,0
2019-01-29,2023,2023,SH600595,-0.28647926,0.0004011000000000431,0.16441442,0.16441442,0.45089368,-0.14647533000000001,-0.059107624000000004,0.007021220115636018,0.0005155373053818482,7.612312059106355,0,0,1,1,1,1
2019-01-30,2036,2036,SH600609,-0.0703533,0.0038386400000000043,0.34235978,0.34235978,0.41271308,-0.025736494999999998,-0.009258869000000003,0.007759330430009135,0.0005140796814901704,7.618712106306838,0,0,2,2,2,2
2019-01-31,2051,2049,SZ000707,0.08794788,0.00210186999999995,0.23705722,0.23705722,0.14910934,0.08374359800000002,0.0783698118,0.008352604656376933,0.0005123512788055794,7.6260476225017495,0,0,0,0,2,2
