code,pick_count,mean_true,positive_rate,mean_log_amount,mean_avg_amount_20,mean_turnover_rate,mean_avg_turnover_20,mean_amplitude,mean_avg_amplitude_20,mean_ret_20,mean_ret_60,mean_vol_20,mean_vol_60,mean_market_cc_mean,mean_market_amount_top10_share
SZ000670,72,0.0064344434999999995,0.4444444444444444,17.219009346377945,49336980.05763889,2.937777777777778,3.316708333333333,10.554583333333333,9.715861111111112,-0.232713131470384,-0.49246642128314505,0.07548437613313429,0.07562185402535089,-0.0005549895571750516,0.760417200719906
SH600595,34,0.05179197382352941,0.5588235294117647,17.895234327167167,83568158.91176471,1.861764705882353,1.9063676470588238,24.801470588235293,28.017426470588237,1.3960260653641086,0.7792778516975586,0.3103530300525068,0.6617263660353473,0.0034519769156189923,0.7401656218383136
SH600744,17,0.009419627294117647,0.5882352941176471,16.696739373634628,29677850.570588235,0.8535294117647059,1.2634999999999996,7.720000000000001,7.792441176470588,-0.10735098133124577,-0.3870841698144666,0.0478765573942059,0.07294004610292248,0.004067036752943753,0.7595590856589005
SZ000707,17,-0.004827780999999998,0.5294117647058824,16.63953763391081,25297662.46176471,1.2441176470588236,1.6304411764705884,11.055294117647058,9.453441176470587,0.016507745888900457,0.14845121584472323,0.07251977829911682,0.06909335723804533,-0.0030853058304694913,0.7481054323183486
SZ002356,9,0.07726446177777778,0.8888888888888888,16.518271583063584,52773226.655555554,2.6822222222222223,1.453888888888889,0.4822222222222222,3.6581666666666672,0.6425383831899242,0.23307148905275626,0.057914035933640515,0.04347175642200838,0.005459191125317651,0.707506229453015
SZ000760,8,-0.010615677875,0.375,17.12139296776089,42120040.15,2.82625,3.316,7.952500000000001,5.532125,-0.4543678551684958,-0.5973424151041016,0.04581303875841747,0.05451700683325418,-0.005634784938673127,0.7429613644934729
SH600052,7,-0.010035683142857145,0.2857142857142857,18.10350647277273,118672348.70714286,5.018571428571429,2.8652142857142855,14.281428571428572,12.82042857142857,3.196698974492915,1.73942296065534,0.10505648727704982,0.09018984087764227,-0.009682369591775503,0.7306622735295194
SH600614,7,0.03864720585714286,0.8571428571428571,16.468508773090395,38551497.99285714,0.9957142857142858,1.6119999999999999,1.49,3.4085000000000005,0.5860060925956507,0.24819768049992527,0.040244509057424306,0.03673886480136298,0.0021511397649381587,0.7447072928851528
SH600712,6,0.07651247183333333,1.0,17.52669896333074,44482363.125,7.19,1.6313333333333333,0.5766666666666667,3.420166666666667,0.8590128981887236,0.5389047860157311,0.04159551244071232,0.03221177908587745,0.0028657812346992904,0.770823631391493
SH600198,5,0.020126193100000002,0.4,19.17880140389017,136383092.49,2.91,1.5962,14.303999999999998,7.1081,-0.12321689752557652,-0.20206148463900192,0.05776522809826394,0.05709108252479942,0.002737607647498462,0.7772429584771332
SH600517,3,0.08420856866666666,1.0,15.883312088584711,114358089.83333333,0.09666666666666668,1.974,0.0,3.6175,0.49192608137077465,0.7082130450709737,0.04533058497634562,0.0342718640763332,0.005695627721726236,0.7012892092871704
SZ002307,3,0.004293541999999997,0.6666666666666666,18.18302786312366,220973068.11666667,8.03,3.7358333333333333,1.3466666666666667,3.4918333333333336,0.6277800997856785,0.5461518502615247,0.03331568899798842,0.027750318148133946,0.007246031337533797,0.6896583621450157
SZ002552,3,0.046944560833333336,1.0,15.90045396052077,52146898.86666667,0.3233333333333333,3.0414999999999996,0.0,2.7070000000000003,0.5723878891192934,0.6257522789915279,0.04539308336126427,0.0396273989467785,-0.004114010691098985,0.7519016414435858
SZ002629,3,0.01589406466666667,0.6666666666666666,15.957052545660671,109236555.81666666,0.64,7.128166666666666,0.0,5.1228333333333325,0.5086457517036068,0.4865290478249497,0.05191072402355937,0.0370895013953904,-0.005187465401235128,0.7047056812902296
SH600191,2,-0.0063492065,0.0,16.624509282759583,22600703.075,0.815,1.1265,4.955,5.75225,0.05262966016613102,-0.13576725505620735,0.03539276840931096,0.04637957639005605,0.0027266562696512285,0.7216119320515595
SH600279,2,0.041027595,0.5,16.45447153997786,37410400.7,0.38,1.2247499999999998,0.0,2.0782499999999997,0.25736563164774107,0.24089919764216128,0.026723962607277336,0.018064061036225685,-0.009071316591300208,0.6902873285095033
SH600399,2,-0.048619959,0.5,16.681216513231963,22201621.35,0.65,0.39425,4.785,2.6265,0.3414252279018072,-0.3592238333130255,0.027117093644979294,0.035704021725391,0.008840472425358854,0.7330149013678672
SH600485,2,0.023880597,0.5,14.869667646669548,60783226.575,0.11,2.7440000000000007,0.0,3.7517500000000004,0.19694406330344894,-0.403002007733246,0.03650695650480444,0.03521121157804915,-0.002075755217211108,0.765360790026669
SH600609,2,-0.031358851199999996,0.5,16.20914309071822,21279955.174999997,0.325,0.583,5.0600000000000005,8.2355,-0.03146425073457393,-0.14164780520064174,0.07011490451085525,0.06021025731062332,-0.01086436801719751,0.7321504905511651
SZ000816,2,-0.081094386,0.5,16.992819260115056,22039704.55,1.595,1.05825,10.274999999999999,8.59625,0.027645300696727326,-0.23625459905947715,0.05206230601409968,0.05916223515619439,0.006452796632561342,0.7578154911676941
