date,n,n_tradable,top1_code,top1_true,top1_pred_gap,best_true_all,best_true_tradable,regret_vs_best_tradable,top3_mean,top5_mean,score_std,score_max_prob,score_entropy,hit_top1_in_true10,hit_top1_in_true20,overlap_pred10_true10,overlap_pred10_true20,overlap_pred20_true10,overlap_pred20_true20
2019-05-13,2699,2698,SH600595,-0.53333336,0.035896199999999934,0.21560036,0.21560036,0.7489337199999999,-0.15933152866666667,-0.079507106,0.008497814495821014,0.00040689174850795944,7.9006003160657965,0,0,0,0,0,0
2019-05-10,2718,2716,SH600595,-0.48630136,0.039644430000000064,0.21372329,0.21372329,0.70002465,-0.20279777866666668,-0.1381853636,0.010502750476380796,0.00041330463704663975,7.907596182851611,0,0,0,0,0,0
2019-01-29,2023,2023,SH600595,-0.28647926,0.0004011000000000431,0.16441442,0.16441442,0.45089368,-0.14647533000000001,-0.059107624000000004,0.007021220115636018,0.0005155373053818482,7.612312059106355,0,0,1,1,1,1
2019-04-26,2766,2764,SH600595,-0.25636673,0.011721940000000042,1.2364551,1.2364551,1.49282183,-0.052991454533333336,-0.06472178092,0.007481703587484048,0.0003791844775036603,7.925129562522466,0,0,1,1,1,1
2019-06-13,2265,2265,SZ000670,-0.22107187,0.03780704999999995,0.16333255,0.16333255,0.38440441999999997,-0.07922738333333333,-0.0803409802,0.009094521920643894,0.0004857984963075378,7.725288284966618,0,0,0,0,0,0
2019-04-25,2764,2762,SH600595,-0.21986754,0.01170670000000007,0.23014669,0.23014669,0.45001422999999996,-0.05605545666666667,-0.0461957852,0.006136534840978602,0.0003781877362895148,7.924415314172297,0,0,0,0,0,0
2019-04-29,2754,2754,SH600595,-0.1803653,0.02352109999999996,0.17968158,0.17968158,0.36004688,-0.0006438383333333362,-0.035455709,0.008456776590967678,0.00038749219746047264,7.920774012609977,0,0,0,2,0,2
2019-12-24,2134,2133,SZ000816,-0.18020679,0.008051550000000018,0.16329114,0.16329114,0.34349793,-0.028300049999999997,-0.0339273535,0.006406004809352695,0.0005002385208855825,7.665732884571796,0,0,0,1,0,1
2019-06-06,2308,2305,SZ000670,-0.17962003,0.021538039999999925,0.22128445,0.22128445,0.40090448,-0.03952295066666667,-0.018829672,0.010369476446876883,0.000478382171154365,7.744082934300469,0,0,0,0,0,0
2019-05-16,2657,2653,SZ000707,-0.17161018,0.0034725500000000187,0.18506569,0.18506569,0.35667587,-0.10770724833333334,-0.11047478079999999,0.008125480650937229,0.00040524321060108573,7.8849198335534245,0,0,0,0,0,0
2019-08-22,2009,2009,SZ000670,-0.1697743,0.04222243999999997,0.21967389,0.21967389,0.38944818999999997,-0.10356958499999998,-0.095138747,0.00636600830249714,0.0005372558009150207,7.6053719987153325,0,0,0,0,0,0
2019-08-08,2009,2009,SZ000670,-0.16666667,0.027292060000000062,0.13709678,0.13709678,0.30376345,-0.06542882713333333,-0.06692389588,0.006817091698460491,0.000531827189511284,7.605368957205984,0,0,0,0,0,0
2019-04-24,2775,2774,SH600595,-0.16574585,0.0073070000000000634,2.3921094,2.3921094,2.55785525,-0.0709343641,-0.09069441046,0.00626805187126457,0.00037554896558504873,7.928386332762887,0,0,0,0,0,0
2019-06-05,2313,2311,SZ000670,-0.15164836,0.03588089999999999,0.24401772,0.24401772,0.39566608000000003,-0.07951558466666668,-0.06173797880000002,0.010991474487193708,0.0004855152288925036,7.746240187146646,0,0,0,0,0,0
2019-04-12,2770,2770,SZ002629,-0.14631422,0.005482100000000045,0.17131475,0.17131475,0.31762897,-0.043072917999999995,-0.009489848199999994,0.006001693892155011,0.0003765262306942469,7.9265845669560795,0,0,0,2,0,2
