top_k,strict_mean_return,strict_cumulative_return,strict_sharpe,rollover_mean_return,rollover_cumulative_return,rollover_sharpe,rollover_positive_rate
1,0.016996767948971196,7.680317932402151,2.061327380432001,0.01283561248600823,3.0453658576721407,1.6908686393726846,0.4897119341563786
3,0.0048142816611797,0.8122952383215924,1.112059792990758,0.016996767948971196,7.680317932402151,2.061327380432001,0.5432098765432098
5,0.005989769014444445,2.0897166693005507,1.8348943921826326,0.016996767948971196,7.680317932402151,2.061327380432001,0.5432098765432098
10,0.0027750674405925936,0.6651682690896932,1.198720633866975,0.016996767948971196,7.680317932402151,2.061327380432001,0.5432098765432098
