model,fold_year,seq_len,gpu,status,return_code,des,log_path,metrics_path,num_days,mean_return,cumulative_return,sharpe,ic,rank_ic
TimesNet,2021,20,3,done,0,market_loss_timesnet20_hbce_a02_broadB,logs/market_loss_timesnet20_hbce_a02_broadB/TimesNet_fold2021_sl20.log,test_results/long_term_forecast_market_2021_20_fsA_TimesNet_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebfixed_dtTrue_market_loss_timesnet20_hbce_a02_broadB_0/market_metrics.txt,242,0.017584923654794693,4.549489974975586,1.8550231135333193,0.005334105061765096,0.010232203740504793
TimesNet,2022,20,3,done,0,market_loss_timesnet20_hbce_a02_broadB,logs/market_loss_timesnet20_hbce_a02_broadB/TimesNet_fold2022_sl20.log,test_results/long_term_forecast_market_2022_20_fsA_TimesNet_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebfixed_dtTrue_market_loss_timesnet20_hbce_a02_broadB_0/market_metrics.txt,241,-0.002215086715295911,-0.7036336660385132,-0.4705747007328569,0.003942332618204512,0.008194804349929245
TimesNet,2024,20,3,done,0,market_loss_timesnet20_hbce_a02_broadB,logs/market_loss_timesnet20_hbce_a02_broadB/TimesNet_fold2024_sl20.log,test_results/long_term_forecast_market_2024_20_fsA_TimesNet_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebfixed_dtTrue_market_loss_timesnet20_hbce_a02_broadB_0/market_metrics.txt,160,0.08319856226444244,50.990142822265625,2.088612015886502,0.019191015420221176,0.016140115550914567
