year,model,feature_set,seq_len,batch_size,des,speed,model_id,setting,prediction_path,metrics_path,command
2021,PatchTST,A,20,4096,stage2topheavy_topk_csrank_topq_v2,2,market_2021_stage2topheavy_topk_csrank_topq_v2_PatchTST,long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_PatchTST_PatchTST_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_stage2topheavy_topk_csrank_topq_v2_0,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_PatchTST_PatchTST_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/top1_predictions.csv,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_PatchTST_PatchTST_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/market_metrics.txt,"[""/huanghb28/aigc/cv_banc/zsw/zhuangcailin/envs2/diffsynth2/bin/python"", ""run.py"", ""--task_name"", ""long_term_forecast"", ""--is_training"", ""1"", ""--model_id"", ""market_2021_stage2topheavy_topk_csrank_topq_v2_PatchTST"", ""--model"", ""PatchTST"", ""--data"", ""market_daily"", ""--root_path"", ""."", ""--data_path"", ""market_daily.parquet"", ""--features"", ""MS"", ""--target"", ""label"", ""--freq"", ""d"", ""--seq_len"", ""20"", ""--label_len"", ""0"", ""--pred_len"", ""1"", ""--enc_in"", ""24"", ""--dec_in"", ""24"", ""--c_out"", ""24"", ""--d_model"", ""128"", ""--d_ff"", ""256"", ""--e_layers"", ""2"", ""--n_heads"", ""4"", ""--factor"", ""3"", ""--dropout"", ""0.1"", ""--learning_rate"", ""0.0001"", ""--train_epochs"", ""20"", ""--patience"", ""3"", ""--batch_size"", ""4096"", ""--num_workers"", ""8"", ""--loss"", ""Huber"", ""--huber_delta"", ""1.0"", ""--gpu"", ""0"", ""--market_fold_year"", ""2021"", ""--market_feature_set"", ""A"", ""--market_cache_path"", ""./cache/market_daily_features_full2010.parquet"", ""--market_start_year"", ""2010"", ""--market_min_history"", ""120"", ""--market_min_avg_amount"", ""20000000.0"", ""--market_train_full_window"", ""--market_cross_section_batches"", ""--market_train_horizons"", ""1,3,5"", ""--market_train_horizon_weights"", ""2.0,0.25,0.25"", ""--market_target_mode"", ""cross_section_rank"", ""--market_pred_topq_ratio"", ""0.1"", ""--market_pred_topq_weight"", ""2.0"", ""--market_rank_loss"", ""--market_rank_weight"", ""0.1"", ""--market_rank_margin"", ""0.0"", ""--market_topk_loss"", ""--market_topk_weight"", ""0.03"", ""--market_topk_k"", ""3"", ""--market_topk_temperature"", ""1.0"", ""--market_topk_target_mode"", ""soft"", ""--train_mode"", ""train_loss_plateau"", ""--train_plateau_metric"", ""loss"", ""--train_plateau_patience"", ""3"", ""--train_plateau_ema_decay"", ""0.7"", ""--des"", ""stage2topheavy_topk_csrank_topq_v2"", ""--stage2_epochs"", ""20"", ""--stage2_train_mode"", ""train_loss_plateau"", ""--stage2_train_plateau_metric"", ""loss"", ""--stage2_rank_weight"", ""0.1"", ""--stage2_topk_weight"", ""0.03"", ""--stage2_topk_k"", ""3"", ""--stage2_topk_temperature"", ""1.0"", ""--stage2_topk_target_mode"", ""soft"", ""--stage2_head_concentration_weight"", ""0.01"", ""--stage2_head_concentration_temperature"", ""0.7"", ""--stage2_static_bias_weight"", ""0.01"", ""--stage2_static_bias_topk"", ""3"", ""--market_cs_recent_k"", ""5"", ""--embed"", ""timeF""]"
2021,iTransformer,A,20,4096,stage2topheavy_topk_csrank_topq_v2,2,market_2021_stage2topheavy_topk_csrank_topq_v2_iTransformer,long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_iTransformer_iTransformer_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_stage2topheavy_topk_csrank_topq_v2_0,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_iTransformer_iTransformer_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/top1_predictions.csv,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_iTransformer_iTransformer_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/market_metrics.txt,"[""/huanghb28/aigc/cv_banc/zsw/zhuangcailin/envs2/diffsynth2/bin/python"", ""run.py"", ""--task_name"", ""long_term_forecast"", ""--is_training"", ""1"", ""--model_id"", ""market_2021_stage2topheavy_topk_csrank_topq_v2_iTransformer"", ""--model"", ""iTransformer"", ""--data"", ""market_daily"", ""--root_path"", ""."", ""--data_path"", ""market_daily.parquet"", ""--features"", ""MS"", ""--target"", ""label"", ""--freq"", ""d"", ""--seq_len"", ""20"", ""--label_len"", ""0"", ""--pred_len"", ""1"", ""--enc_in"", ""24"", ""--dec_in"", ""24"", ""--c_out"", ""24"", ""--d_model"", ""128"", ""--d_ff"", ""256"", ""--e_layers"", ""2"", ""--n_heads"", ""4"", ""--factor"", ""3"", ""--dropout"", ""0.1"", ""--learning_rate"", ""0.0001"", ""--train_epochs"", ""20"", ""--patience"", ""3"", ""--batch_size"", ""4096"", ""--num_workers"", ""8"", ""--loss"", ""Huber"", ""--huber_delta"", ""1.0"", ""--gpu"", ""0"", ""--market_fold_year"", ""2021"", ""--market_feature_set"", ""A"", ""--market_cache_path"", ""./cache/market_daily_features_full2010.parquet"", ""--market_start_year"", ""2010"", ""--market_min_history"", ""120"", ""--market_min_avg_amount"", ""20000000.0"", ""--market_train_full_window"", ""--market_cross_section_batches"", ""--market_train_horizons"", ""1,3,5"", ""--market_train_horizon_weights"", ""2.0,0.25,0.25"", ""--market_target_mode"", ""cross_section_rank"", ""--market_pred_topq_ratio"", ""0.1"", ""--market_pred_topq_weight"", ""2.0"", ""--market_rank_loss"", ""--market_rank_weight"", ""0.1"", ""--market_rank_margin"", ""0.0"", ""--market_topk_loss"", ""--market_topk_weight"", ""0.03"", ""--market_topk_k"", ""3"", ""--market_topk_temperature"", ""1.0"", ""--market_topk_target_mode"", ""soft"", ""--train_mode"", ""train_loss_plateau"", ""--train_plateau_metric"", ""loss"", ""--train_plateau_patience"", ""3"", ""--train_plateau_ema_decay"", ""0.7"", ""--des"", ""stage2topheavy_topk_csrank_topq_v2"", ""--stage2_epochs"", ""20"", ""--stage2_train_mode"", ""train_loss_plateau"", ""--stage2_train_plateau_metric"", ""loss"", ""--stage2_rank_weight"", ""0.1"", ""--stage2_topk_weight"", ""0.03"", ""--stage2_topk_k"", ""3"", ""--stage2_topk_temperature"", ""1.0"", ""--stage2_topk_target_mode"", ""soft"", ""--stage2_head_concentration_weight"", ""0.01"", ""--stage2_head_concentration_temperature"", ""0.7"", ""--stage2_static_bias_weight"", ""0.01"", ""--stage2_static_bias_topk"", ""3"", ""--market_cs_recent_k"", ""5"", ""--embed"", ""timeF""]"
2021,TimeMixer,A,20,4096,stage2topheavy_topk_csrank_topq_v2,5,market_2021_stage2topheavy_topk_csrank_topq_v2_TimeMixer,long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_TimeMixer_TimeMixer_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebfixed_dtTrue_stage2topheavy_topk_csrank_topq_v2_0,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_TimeMixer_TimeMixer_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebfixed_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/top1_predictions.csv,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_TimeMixer_TimeMixer_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebfixed_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/market_metrics.txt,"[""/huanghb28/aigc/cv_banc/zsw/zhuangcailin/envs2/diffsynth2/bin/python"", ""run.py"", ""--task_name"", ""long_term_forecast"", ""--is_training"", ""1"", ""--model_id"", ""market_2021_stage2topheavy_topk_csrank_topq_v2_TimeMixer"", ""--model"", ""TimeMixer"", ""--data"", ""market_daily"", ""--root_path"", ""."", ""--data_path"", ""market_daily.parquet"", ""--features"", ""MS"", ""--target"", ""label"", ""--freq"", ""d"", ""--seq_len"", ""20"", ""--label_len"", ""0"", ""--pred_len"", ""1"", ""--enc_in"", ""24"", ""--dec_in"", ""24"", ""--c_out"", ""24"", ""--d_model"", ""128"", ""--d_ff"", ""256"", ""--e_layers"", ""2"", ""--n_heads"", ""4"", ""--factor"", ""3"", ""--dropout"", ""0.1"", ""--learning_rate"", ""0.0001"", ""--train_epochs"", ""20"", ""--patience"", ""3"", ""--batch_size"", ""4096"", ""--num_workers"", ""8"", ""--loss"", ""Huber"", ""--huber_delta"", ""1.0"", ""--gpu"", ""0"", ""--market_fold_year"", ""2021"", ""--market_feature_set"", ""A"", ""--market_cache_path"", ""./cache/market_daily_features_full2010.parquet"", ""--market_start_year"", ""2010"", ""--market_min_history"", ""120"", ""--market_min_avg_amount"", ""20000000.0"", ""--market_train_full_window"", ""--market_cross_section_batches"", ""--market_train_horizons"", ""1,3,5"", ""--market_train_horizon_weights"", ""2.0,0.25,0.25"", ""--market_target_mode"", ""cross_section_rank"", ""--market_pred_topq_ratio"", ""0.1"", ""--market_pred_topq_weight"", ""2.0"", ""--market_rank_loss"", ""--market_rank_weight"", ""0.1"", ""--market_rank_margin"", ""0.0"", ""--market_topk_loss"", ""--market_topk_weight"", ""0.03"", ""--market_topk_k"", ""3"", ""--market_topk_temperature"", ""1.0"", ""--market_topk_target_mode"", ""soft"", ""--train_mode"", ""train_loss_plateau"", ""--train_plateau_metric"", ""loss"", ""--train_plateau_patience"", ""3"", ""--train_plateau_ema_decay"", ""0.7"", ""--des"", ""stage2topheavy_topk_csrank_topq_v2"", ""--stage2_epochs"", ""20"", ""--stage2_train_mode"", ""train_loss_plateau"", ""--stage2_train_plateau_metric"", ""loss"", ""--stage2_rank_weight"", ""0.1"", ""--stage2_topk_weight"", ""0.03"", ""--stage2_topk_k"", ""3"", ""--stage2_topk_temperature"", ""1.0"", ""--stage2_topk_target_mode"", ""soft"", ""--stage2_head_concentration_weight"", ""0.01"", ""--stage2_head_concentration_temperature"", ""0.7"", ""--stage2_static_bias_weight"", ""0.01"", ""--stage2_static_bias_topk"", ""3"", ""--market_cs_recent_k"", ""5"", ""--embed"", ""fixed"", ""--down_sampling_layers"", ""3"", ""--down_sampling_method"", ""avg"", ""--down_sampling_window"", ""2""]"
2021,TimesNet,A,20,4096,stage2topheavy_topk_csrank_topq_v2,3,market_2021_stage2topheavy_topk_csrank_topq_v2_TimesNet,long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_TimesNet_TimesNet_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebfixed_dtTrue_stage2topheavy_topk_csrank_topq_v2_0,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_TimesNet_TimesNet_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebfixed_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/top1_predictions.csv,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_TimesNet_TimesNet_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebfixed_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/market_metrics.txt,"[""/huanghb28/aigc/cv_banc/zsw/zhuangcailin/envs2/diffsynth2/bin/python"", ""run.py"", ""--task_name"", ""long_term_forecast"", ""--is_training"", ""1"", ""--model_id"", ""market_2021_stage2topheavy_topk_csrank_topq_v2_TimesNet"", ""--model"", ""TimesNet"", ""--data"", ""market_daily"", ""--root_path"", ""."", ""--data_path"", ""market_daily.parquet"", ""--features"", ""MS"", ""--target"", ""label"", ""--freq"", ""d"", ""--seq_len"", ""20"", ""--label_len"", ""0"", ""--pred_len"", ""1"", ""--enc_in"", ""24"", ""--dec_in"", ""24"", ""--c_out"", ""24"", ""--d_model"", ""128"", ""--d_ff"", ""256"", ""--e_layers"", ""2"", ""--n_heads"", ""4"", ""--factor"", ""3"", ""--dropout"", ""0.1"", ""--learning_rate"", ""0.0001"", ""--train_epochs"", ""20"", ""--patience"", ""3"", ""--batch_size"", ""4096"", ""--num_workers"", ""8"", ""--loss"", ""Huber"", ""--huber_delta"", ""1.0"", ""--gpu"", ""0"", ""--market_fold_year"", ""2021"", ""--market_feature_set"", ""A"", ""--market_cache_path"", ""./cache/market_daily_features_full2010.parquet"", ""--market_start_year"", ""2010"", ""--market_min_history"", ""120"", ""--market_min_avg_amount"", ""20000000.0"", ""--market_train_full_window"", ""--market_cross_section_batches"", ""--market_train_horizons"", ""1,3,5"", ""--market_train_horizon_weights"", ""2.0,0.25,0.25"", ""--market_target_mode"", ""cross_section_rank"", ""--market_pred_topq_ratio"", ""0.1"", ""--market_pred_topq_weight"", ""2.0"", ""--market_rank_loss"", ""--market_rank_weight"", ""0.1"", ""--market_rank_margin"", ""0.0"", ""--market_topk_loss"", ""--market_topk_weight"", ""0.03"", ""--market_topk_k"", ""3"", ""--market_topk_temperature"", ""1.0"", ""--market_topk_target_mode"", ""soft"", ""--train_mode"", ""train_loss_plateau"", ""--train_plateau_metric"", ""loss"", ""--train_plateau_patience"", ""3"", ""--train_plateau_ema_decay"", ""0.7"", ""--des"", ""stage2topheavy_topk_csrank_topq_v2"", ""--stage2_epochs"", ""20"", ""--stage2_train_mode"", ""train_loss_plateau"", ""--stage2_train_plateau_metric"", ""loss"", ""--stage2_rank_weight"", ""0.1"", ""--stage2_topk_weight"", ""0.03"", ""--stage2_topk_k"", ""3"", ""--stage2_topk_temperature"", ""1.0"", ""--stage2_topk_target_mode"", ""soft"", ""--stage2_head_concentration_weight"", ""0.01"", ""--stage2_head_concentration_temperature"", ""0.7"", ""--stage2_static_bias_weight"", ""0.01"", ""--stage2_static_bias_topk"", ""3"", ""--market_cs_recent_k"", ""5"", ""--embed"", ""fixed""]"
2021,WPMixer,A,20,4096,stage2topheavy_topk_csrank_topq_v2,6,market_2021_stage2topheavy_topk_csrank_topq_v2_WPMixer,long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_WPMixer_WPMixer_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_stage2topheavy_topk_csrank_topq_v2_0,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_WPMixer_WPMixer_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/top1_predictions.csv,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_WPMixer_WPMixer_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/market_metrics.txt,"[""/huanghb28/aigc/cv_banc/zsw/zhuangcailin/envs2/diffsynth2/bin/python"", ""run.py"", ""--task_name"", ""long_term_forecast"", ""--is_training"", ""1"", ""--model_id"", ""market_2021_stage2topheavy_topk_csrank_topq_v2_WPMixer"", ""--model"", ""WPMixer"", ""--data"", ""market_daily"", ""--root_path"", ""."", ""--data_path"", ""market_daily.parquet"", ""--features"", ""MS"", ""--target"", ""label"", ""--freq"", ""d"", ""--seq_len"", ""20"", ""--label_len"", ""0"", ""--pred_len"", ""1"", ""--enc_in"", ""24"", ""--dec_in"", ""24"", ""--c_out"", ""24"", ""--d_model"", ""128"", ""--d_ff"", ""256"", ""--e_layers"", ""2"", ""--n_heads"", ""4"", ""--factor"", ""3"", ""--dropout"", ""0.1"", ""--learning_rate"", ""0.0001"", ""--train_epochs"", ""20"", ""--patience"", ""3"", ""--batch_size"", ""4096"", ""--num_workers"", ""8"", ""--loss"", ""Huber"", ""--huber_delta"", ""1.0"", ""--gpu"", ""0"", ""--market_fold_year"", ""2021"", ""--market_feature_set"", ""A"", ""--market_cache_path"", ""./cache/market_daily_features_full2010.parquet"", ""--market_start_year"", ""2010"", ""--market_min_history"", ""120"", ""--market_min_avg_amount"", ""20000000.0"", ""--market_train_full_window"", ""--market_cross_section_batches"", ""--market_train_horizons"", ""1,3,5"", ""--market_train_horizon_weights"", ""2.0,0.25,0.25"", ""--market_target_mode"", ""cross_section_rank"", ""--market_pred_topq_ratio"", ""0.1"", ""--market_pred_topq_weight"", ""2.0"", ""--market_rank_loss"", ""--market_rank_weight"", ""0.1"", ""--market_rank_margin"", ""0.0"", ""--market_topk_loss"", ""--market_topk_weight"", ""0.03"", ""--market_topk_k"", ""3"", ""--market_topk_temperature"", ""1.0"", ""--market_topk_target_mode"", ""soft"", ""--train_mode"", ""train_loss_plateau"", ""--train_plateau_metric"", ""loss"", ""--train_plateau_patience"", ""3"", ""--train_plateau_ema_decay"", ""0.7"", ""--des"", ""stage2topheavy_topk_csrank_topq_v2"", ""--stage2_epochs"", ""20"", ""--stage2_train_mode"", ""train_loss_plateau"", ""--stage2_train_plateau_metric"", ""loss"", ""--stage2_rank_weight"", ""0.1"", ""--stage2_topk_weight"", ""0.03"", ""--stage2_topk_k"", ""3"", ""--stage2_topk_temperature"", ""1.0"", ""--stage2_topk_target_mode"", ""soft"", ""--stage2_head_concentration_weight"", ""0.01"", ""--stage2_head_concentration_temperature"", ""0.7"", ""--stage2_static_bias_weight"", ""0.01"", ""--stage2_static_bias_topk"", ""3"", ""--market_cs_recent_k"", ""5"", ""--patch_len"", ""16""]"
2021,Transformer,A,20,4096,stage2topheavy_topk_csrank_topq_v2,2,market_2021_stage2topheavy_topk_csrank_topq_v2_Transformer,long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_Transformer_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_stage2topheavy_topk_csrank_topq_v2_0,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_Transformer_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/top1_predictions.csv,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_Transformer_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/market_metrics.txt,"[""/huanghb28/aigc/cv_banc/zsw/zhuangcailin/envs2/diffsynth2/bin/python"", ""run.py"", ""--task_name"", ""long_term_forecast"", ""--is_training"", ""1"", ""--model_id"", ""market_2021_stage2topheavy_topk_csrank_topq_v2_Transformer"", ""--model"", ""Transformer"", ""--data"", ""market_daily"", ""--root_path"", ""."", ""--data_path"", ""market_daily.parquet"", ""--features"", ""MS"", ""--target"", ""label"", ""--freq"", ""d"", ""--seq_len"", ""20"", ""--label_len"", ""0"", ""--pred_len"", ""1"", ""--enc_in"", ""24"", ""--dec_in"", ""24"", ""--c_out"", ""24"", ""--d_model"", ""64"", ""--d_ff"", ""128"", ""--e_layers"", ""2"", ""--n_heads"", ""4"", ""--factor"", ""3"", ""--dropout"", ""0.1"", ""--learning_rate"", ""0.0001"", ""--train_epochs"", ""20"", ""--patience"", ""3"", ""--batch_size"", ""4096"", ""--num_workers"", ""8"", ""--loss"", ""Huber"", ""--huber_delta"", ""1.0"", ""--gpu"", ""0"", ""--market_fold_year"", ""2021"", ""--market_feature_set"", ""A"", ""--market_cache_path"", ""./cache/market_daily_features_full2010.parquet"", ""--market_start_year"", ""2010"", ""--market_min_history"", ""120"", ""--market_min_avg_amount"", ""20000000.0"", ""--market_train_full_window"", ""--market_cross_section_batches"", ""--market_train_horizons"", ""1,3,5"", ""--market_train_horizon_weights"", ""2.0,0.25,0.25"", ""--market_target_mode"", ""cross_section_rank"", ""--market_pred_topq_ratio"", ""0.1"", ""--market_pred_topq_weight"", ""2.0"", ""--market_rank_loss"", ""--market_rank_weight"", ""0.1"", ""--market_rank_margin"", ""0.0"", ""--market_topk_loss"", ""--market_topk_weight"", ""0.03"", ""--market_topk_k"", ""3"", ""--market_topk_temperature"", ""1.0"", ""--market_topk_target_mode"", ""soft"", ""--train_mode"", ""train_loss_plateau"", ""--train_plateau_metric"", ""loss"", ""--train_plateau_patience"", ""3"", ""--train_plateau_ema_decay"", ""0.7"", ""--des"", ""stage2topheavy_topk_csrank_topq_v2"", ""--stage2_epochs"", ""20"", ""--stage2_train_mode"", ""train_loss_plateau"", ""--stage2_train_plateau_metric"", ""loss"", ""--stage2_rank_weight"", ""0.1"", ""--stage2_topk_weight"", ""0.03"", ""--stage2_topk_k"", ""3"", ""--stage2_topk_temperature"", ""1.0"", ""--stage2_topk_target_mode"", ""soft"", ""--stage2_head_concentration_weight"", ""0.01"", ""--stage2_head_concentration_temperature"", ""0.7"", ""--stage2_static_bias_weight"", ""0.01"", ""--stage2_static_bias_topk"", ""3"", ""--market_cs_recent_k"", ""5"", ""--embed"", ""timeF""]"
2021,FreTS,A,20,4096,stage2topheavy_topk_csrank_topq_v2,4,market_2021_stage2topheavy_topk_csrank_topq_v2_FreTS,long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_FreTS_FreTS_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_stage2topheavy_topk_csrank_topq_v2_0,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_FreTS_FreTS_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/top1_predictions.csv,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_FreTS_FreTS_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/market_metrics.txt,"[""/huanghb28/aigc/cv_banc/zsw/zhuangcailin/envs2/diffsynth2/bin/python"", ""run.py"", ""--task_name"", ""long_term_forecast"", ""--is_training"", ""1"", ""--model_id"", ""market_2021_stage2topheavy_topk_csrank_topq_v2_FreTS"", ""--model"", ""FreTS"", ""--data"", ""market_daily"", ""--root_path"", ""."", ""--data_path"", ""market_daily.parquet"", ""--features"", ""MS"", ""--target"", ""label"", ""--freq"", ""d"", ""--seq_len"", ""20"", ""--label_len"", ""0"", ""--pred_len"", ""1"", ""--enc_in"", ""24"", ""--dec_in"", ""24"", ""--c_out"", ""24"", ""--d_model"", ""128"", ""--d_ff"", ""256"", ""--e_layers"", ""2"", ""--n_heads"", ""4"", ""--factor"", ""3"", ""--dropout"", ""0.1"", ""--learning_rate"", ""0.0001"", ""--train_epochs"", ""20"", ""--patience"", ""3"", ""--batch_size"", ""4096"", ""--num_workers"", ""8"", ""--loss"", ""Huber"", ""--huber_delta"", ""1.0"", ""--gpu"", ""0"", ""--market_fold_year"", ""2021"", ""--market_feature_set"", ""A"", ""--market_cache_path"", ""./cache/market_daily_features_full2010.parquet"", ""--market_start_year"", ""2010"", ""--market_min_history"", ""120"", ""--market_min_avg_amount"", ""20000000.0"", ""--market_train_full_window"", ""--market_cross_section_batches"", ""--market_train_horizons"", ""1,3,5"", ""--market_train_horizon_weights"", ""2.0,0.25,0.25"", ""--market_target_mode"", ""cross_section_rank"", ""--market_pred_topq_ratio"", ""0.1"", ""--market_pred_topq_weight"", ""2.0"", ""--market_rank_loss"", ""--market_rank_weight"", ""0.1"", ""--market_rank_margin"", ""0.0"", ""--market_topk_loss"", ""--market_topk_weight"", ""0.03"", ""--market_topk_k"", ""3"", ""--market_topk_temperature"", ""1.0"", ""--market_topk_target_mode"", ""soft"", ""--train_mode"", ""train_loss_plateau"", ""--train_plateau_metric"", ""loss"", ""--train_plateau_patience"", ""3"", ""--train_plateau_ema_decay"", ""0.7"", ""--des"", ""stage2topheavy_topk_csrank_topq_v2"", ""--stage2_epochs"", ""20"", ""--stage2_train_mode"", ""train_loss_plateau"", ""--stage2_train_plateau_metric"", ""loss"", ""--stage2_rank_weight"", ""0.1"", ""--stage2_topk_weight"", ""0.03"", ""--stage2_topk_k"", ""3"", ""--stage2_topk_temperature"", ""1.0"", ""--stage2_topk_target_mode"", ""soft"", ""--stage2_head_concentration_weight"", ""0.01"", ""--stage2_head_concentration_temperature"", ""0.7"", ""--stage2_static_bias_weight"", ""0.01"", ""--stage2_static_bias_topk"", ""3"", ""--market_cs_recent_k"", ""5"", ""--embed"", ""timeF"", ""--channel_independence"", ""0""]"
