year,model,variant,score_name,guard_name,num_days,mean_return,cumulative_return,sharpe,switch_count,same_code_streak_days,avg_entry_cost_bps,avg_exit_cost_bps,strategy,state_column,bad_side,threshold,fallback,fallback_top_k
2025,Transformer,stage2topheavy_topk_csrank_topq_headcand_v2,baseline,market_cc_mean:high:cash:top3,242,-0.006024463396280989,-0.8764264946549825,-1.333801546213258,172,69,0.0,0.0,baseline:market_cc_mean:high:cash:top3,market_cc_mean,high,0.0023046129245791035,cash,3.0
2025,Transformer,stage2topheavy_topk_csrank_topq_headcand_v2,baseline,market_cc_mean:high:topk_rollover:top3,242,-0.01549813051239669,-0.9921758832935496,-2.6430809488801628,171,70,0.0,0.0,baseline:market_cc_mean:high:topk_rollover:top3,market_cc_mean,high,0.0023046129245791035,topk_rollover,3.0
2025,Transformer,stage2topheavy_topk_csrank_topq_headcand_v2,baseline,market_cc_mean:high:topk_rollover:top5,242,-0.01549813051239669,-0.9921758832935496,-2.6430809488801628,171,70,0.0,0.0,baseline:market_cc_mean:high:topk_rollover:top5,market_cc_mean,high,0.0023046129245791035,topk_rollover,5.0
2025,Transformer,stage2topheavy_topk_csrank_topq_headcand_v2,style_neutral,plain_top1,242,-0.0126024692677686,-0.9845444548474125,-2.1302752050206153,160,81,0.0,0.0,style_neutral:plain_top1,,,,,
2025,Transformer,stage2topheavy_topk_csrank_topq_headcand_v2,style_neutral,market_cc_std:high:cash:top3,242,-0.004180428225206618,-0.7768374602776897,-1.0590707016370677,138,103,0.0,0.0,style_neutral:market_cc_std:high:cash:top3,market_cc_std,high,0.02201499983358611,cash,3.0
2025,Transformer,stage2topheavy_topk_csrank_topq_headcand_v2,style_neutral,market_cc_std:high:topk_rollover:top3,242,-0.0126024692677686,-0.9845444548474125,-2.1302752050206153,160,81,0.0,0.0,style_neutral:market_cc_std:high:topk_rollover:top3,market_cc_std,high,0.02201499983358611,topk_rollover,3.0
2025,Transformer,stage2topheavy_topk_csrank_topq_headcand_v2,style_neutral,market_cc_std:high:topk_rollover:top5,242,-0.0126024692677686,-0.9845444548474125,-2.1302752050206153,160,81,0.0,0.0,style_neutral:market_cc_std:high:topk_rollover:top5,market_cc_std,high,0.02201499983358611,topk_rollover,5.0
2025,Transformer,stage2topheavy_topk_csrank_topq_headcand_v2,style_neutral,market_amplitude_mean:high:cash:top3,242,-0.0018568769702479399,-0.590262100848955,-0.49078710557449134,138,103,0.0,0.0,style_neutral:market_amplitude_mean:high:cash:top3,market_amplitude_mean,high,2.9380720164256378,cash,3.0
2025,Transformer,stage2topheavy_topk_csrank_topq_headcand_v2,style_neutral,market_amplitude_mean:high:topk_rollover:top3,242,-0.0126024692677686,-0.9845444548474125,-2.1302752050206153,160,81,0.0,0.0,style_neutral:market_amplitude_mean:high:topk_rollover:top3,market_amplitude_mean,high,2.9380720164256378,topk_rollover,3.0
2025,Transformer,stage2topheavy_topk_csrank_topq_headcand_v2,style_neutral,market_amplitude_mean:high:topk_rollover:top5,242,-0.0126024692677686,-0.9845444548474125,-2.1302752050206153,160,81,0.0,0.0,style_neutral:market_amplitude_mean:high:topk_rollover:top5,market_amplitude_mean,high,2.9380720164256378,topk_rollover,5.0
2025,Transformer,stage2topheavy_topk_csrank_topq_headcand_v2,style_neutral,market_amount_top10_share:high:cash:top3,242,-0.004989548623140499,-0.8284935739959415,-1.1896410051805204,100,141,0.0,0.0,style_neutral:market_amount_top10_share:high:cash:top3,market_amount_top10_share,high,0.7413304460022555,cash,3.0
2025,Transformer,stage2topheavy_topk_csrank_topq_headcand_v2,style_neutral,market_amount_top10_share:high:topk_rollover:top3,242,-0.0126024692677686,-0.9845444548474125,-2.1302752050206153,160,81,0.0,0.0,style_neutral:market_amount_top10_share:high:topk_rollover:top3,market_amount_top10_share,high,0.7413304460022555,topk_rollover,3.0
2025,Transformer,stage2topheavy_topk_csrank_topq_headcand_v2,style_neutral,market_amount_top10_share:high:topk_rollover:top5,242,-0.0126024692677686,-0.9845444548474125,-2.1302752050206153,160,81,0.0,0.0,style_neutral:market_amount_top10_share:high:topk_rollover:top5,market_amount_top10_share,high,0.7413304460022555,topk_rollover,5.0
2025,Transformer,stage2topheavy_topk_csrank_topq_headcand_v2,style_neutral,market_cc_mean:low:cash:top3,242,-0.0031097669421487634,-0.7093364243946904,-0.7880828577222603,171,70,0.0,0.0,style_neutral:market_cc_mean:low:cash:top3,market_cc_mean,low,0.0023046129245791035,cash,3.0
2025,Transformer,stage2topheavy_topk_csrank_topq_headcand_v2,style_neutral,market_cc_mean:low:topk_rollover:top3,242,-0.0126024692677686,-0.9845444548474125,-2.1302752050206153,160,81,0.0,0.0,style_neutral:market_cc_mean:low:topk_rollover:top3,market_cc_mean,low,0.0023046129245791035,topk_rollover,3.0
2025,Transformer,stage2topheavy_topk_csrank_topq_headcand_v2,style_neutral,market_cc_mean:low:topk_rollover:top5,242,-0.0126024692677686,-0.9845444548474125,-2.1302752050206153,160,81,0.0,0.0,style_neutral:market_cc_mean:low:topk_rollover:top5,market_cc_mean,low,0.0023046129245791035,topk_rollover,5.0
