code,pick_count,mean_true,positive_rate,mean_log_amount,mean_avg_amount_20,mean_turnover_rate,mean_avg_turnover_20,mean_amplitude,mean_avg_amplitude_20,mean_ret_20,mean_ret_60,mean_vol_20,mean_vol_60,mean_market_cc_mean,mean_market_amount_top10_share
SH600734,45,0.17072323417777777,0.6444444444444445,17.075688919351816,33240303.91333333,2.6195555555555554,2.6765,33.672666666666665,33.217055555555554,0.5130183207437202,0.18570231721778463,0.3284548090106832,0.31051367056856816,0.000724847183214026,0.786019517757486
SH600198,21,0.012026266999999998,0.6190476190476191,18.699222289758914,147399718.6309524,2.81,2.556380952380952,25.25190476190476,21.121119047619047,-0.28979254068365745,-0.3607545424893532,0.21400392657937478,0.19955444084626908,0.0016227903853085934,0.807605846462679
SH600191,13,0.014952622307692308,0.6923076923076923,17.09652542918388,39670617.47692308,2.335384615384615,2.4832307692307696,11.324615384615385,9.07676923076923,-0.19073256579367323,-0.22532265513759314,0.06703244473377662,0.08150552420916786,0.0013210260230013373,0.7924248916591261
SH600766,12,0.023764460449999997,0.5,17.428379013693924,57331713.87083334,6.093333333333334,5.6643333333333326,9.289166666666667,8.31975,0.177687999657873,-0.3741351377447961,0.06725119269687453,0.058300515145979566,0.0008234204890292988,0.8276806652132663
SZ000792,11,0.016795470618181815,0.7272727272727273,22.95965307766334,7101522695.259091,4.73,3.575090909090909,8.803636363636365,9.958272727272726,2.2090501249176206,2.3309676452786174,0.4830947799568799,0.2792736666445949,-0.0005495267041592037,0.7950266527626738
SZ002265,8,0.068067978625,0.875,16.854639223575845,30182183.46875,1.9987499999999998,0.860625,0.0,1.8980625,1.3245306277694981,1.3733372005881042,0.046475126429581626,0.04003713018389436,0.005524008115862386,0.7448493978268974
SH600744,6,0.09743648983333335,0.8333333333333334,18.109725005475717,103502524.89999999,8.57,3.959666666666666,22.78333333333333,19.889,0.9190990908757208,0.3071801738060673,0.12374773185930261,0.13489190862792386,0.008713828413636044,0.8384826926105168
SH600995,6,0.044000707716666664,0.8333333333333334,18.2833572629145,99610664.18333334,4.641666666666667,2.2388333333333335,0.29,2.2271666666666667,1.0232137954434266,1.117198963746438,0.044213013820047,0.03144583737667287,-0.0019596826622814913,0.793810241652087
SZ002256,6,0.037704012333333335,0.6666666666666666,16.754373500325972,151995390.28333333,2.1483333333333334,3.9015833333333334,0.6316666666666667,3.7061666666666664,0.2366005978750438,0.8431450178975561,0.05152300444073609,0.04424215797301473,0.0032096245962649414,0.8078042080817652
SH600078,5,0.0258941466,0.8,16.551638474783324,76950875.88,1.448,3.6235999999999997,3.8280000000000003,6.486400000000001,0.33018232156635063,0.2157000423624705,0.051622883750109594,0.04899724356620767,-0.0001488419100559517,0.7986143096780557
SH600609,5,-0.032691155799999996,0.2,18.007290006433205,109890093.37,1.582,1.9274,12.831999999999999,9.624500000000001,-0.28622953640516896,-0.33207017047913856,0.06838363670195874,0.06085823948609094,-5.216381599828825e-05,0.8344542339575654
SH600870,5,0.3243490908,0.6,17.917744960446136,47867457.95,2.148,1.5370000000000001,84.414,30.245800000000003,-0.8075253447458897,-0.8127279490516374,0.5837264236757402,0.33565200652624905,-3.828652997806686e-06,0.8193426326085124
SZ000537,5,0.042626368000000005,0.8,20.485663928448126,178820266.67000002,4.63,0.9109,5.854,1.9003999999999999,1.9759644107464844,1.782744464548839,0.051112882157599085,0.04194936110934774,-0.004022691040673874,0.768654314009422
SH600052,4,0.009138187824999998,0.25,18.170216345684626,47057961.7375,3.1475,1.64375,22.555,14.60775,0.23231156299340983,0.3394002368060598,0.12514855516111845,0.09868636413475429,-0.0007615241354477584,0.7975797303392925
SH600683,4,0.060748549,0.75,16.91858480364365,25414465.3375,0.7949999999999999,0.8617499999999999,0.0,2.1767499999999997,0.4984165507889107,0.3770452007498998,0.03457073325542952,0.02362836708367113,0.008999899763610389,0.7748611805359967
SH603518,4,0.076839675,1.0,18.592419117862242,50483886.425,4.9075,2.33575,2.7925000000000004,3.35975,1.2431817358765187,1.8123462603449965,0.04879372022133647,0.0365350331593013,0.0001351926327799928,0.8033104645261229
SZ000007,4,-0.000671567750000001,0.5,18.50491223786089,102239470.8,13.602500000000001,9.70025,11.4175,6.5588750000000005,-0.5906890538673886,-0.7527827079378066,0.05873603551282566,0.047153180997334385,-0.00458050072947968,0.8348856302338614
SZ000995,4,-0.041458469,0.25,20.34733741793591,800156357.725,13.317499999999999,15.4845,8.325,12.90625,2.623187165767826,5.915859872373114,0.7084110748424315,0.40791417585139267,-0.007839147279651173,0.8209771629352287
SZ002432,4,0.055311329,0.75,17.639416606047362,121136475.4875,0.7525,3.033125,0.0,4.15925,1.2734404039296572,0.9025989693431307,0.04914340431248989,0.03703596169450846,0.0028034405554031765,0.7605216123483916
SZ002772,4,0.0668431767,0.75,18.08975580289878,41575333.6625,4.859999999999999,1.762125,0.0,1.87,0.5149315187472174,0.3255344236449844,0.036945979983656244,0.02903376540696209,0.002894081858159954,0.8027601423578731
