top_k,strict_mean_return,strict_cumulative_return,strict_sharpe,rollover_mean_return,rollover_cumulative_return,rollover_sharpe,rollover_positive_rate
1,0.04892835781818182,40.0088822362065,2.357733208348017,0.0435344450107438,12.562552402435307,2.1097822945089786,0.4793388429752066
3,0.02545227232203856,99.70015666101433,3.195488272916463,0.04892835781818182,40.0088822362065,2.357733208348017,0.5950413223140496
5,0.017014230447157018,28.100816205735796,3.233834838599665,0.04892835781818182,40.0088822362065,2.357733208348017,0.5950413223140496
10,0.008628903936574379,4.990416971261347,2.698625579579617,0.04892835781818182,40.0088822362065,2.357733208348017,0.5950413223140496
