month,top1_mean,top3_mean,top5_mean,hit20,regret,max_prob
2021-01,-0.020938692274999997,-0.00830048933333333,-0.011094486395999996,0.05,0.252650889275,0.0004353378465447624
2021-02,-0.0044791494000000045,0.017846435088888887,0.012616183520000001,0.13333333333333333,0.3694887667333333,0.000463265419489169
2021-03,0.2612609281043478,0.10571988519855073,0.06990826362678261,0.34782608695652173,0.23740824885217393,0.0004457275582543534
2021-04,0.04096490938095238,0.02220223251904762,0.010539096501904762,0.3333333333333333,0.2379367968095238,0.0004254592419476232
2021-05,0.044794232277777776,0.010012413587037037,0.013953454704444444,0.16666666666666666,0.17788912883333335,0.0004185463012334571
2021-06,0.027177392395238094,0.04893433434603174,0.030057614505714286,0.14285714285714285,0.21414248522380955,0.00041232165474698124
2021-07,0.07948727646818182,0.02499613908030303,0.015553096629999997,0.18181818181818182,0.22336599171363636,0.0004250662397185917
2021-08,0.027839501409090906,0.021433447545454544,0.012431091815,0.0,0.17270663222727273,0.0004207850728104667
2021-09,0.041189158739999995,0.011093476375000001,0.004160560034300001,0.2,0.15931238326,0.0003890939460673399
2021-10,0.04554365735625,0.009315804735416667,0.0108576561675,0.1875,0.13805377264375,0.00040148776175095497
2021-11,-0.03687498695454545,0.006577777428787879,0.004946543261818182,0.09090909090909091,0.24003285286363638,0.0004231778754210425
2021-12,0.04445076004545454,0.018865001886363635,0.020777171234545453,0.13636363636363635,0.17937805904545454,0.00038748447478827316
