date,n,n_tradable,top1_code,top1_true,top1_pred_gap,best_true_all,best_true_tradable,regret_vs_best_tradable,top3_mean,top5_mean,score_std,score_max_prob,score_entropy,hit_top1_in_true10,hit_top1_in_true20,overlap_pred10_true10,overlap_pred10_true20,overlap_pred20_true10,overlap_pred20_true20
2020-05-18,2413,2410,SZ000509,-0.65983605,0.014495009999999975,0.67449665,0.67449665,1.3343327,-0.022411983333333326,0.024367500000000007,0.007136983259065072,0.00046068709652228115,7.788600173976551,0,0,2,2,2,2
2020-05-22,2409,2408,SZ000509,-0.4528302,0.03134119999999996,0.21888413,0.21888413,0.67171433,-0.14377549666666667,-0.1350272672,0.007331346255540892,0.00046073836457533057,7.786939720904223,0,0,1,1,1,1
2020-07-14,2711,2707,SH600734,-0.35449734,0.012369399999999975,0.16067329,0.16067329,0.51517063,-0.12775132666666666,-0.1082790028,0.006548104888158502,0.0003960548093100593,7.905051390786524,0,0,1,3,1,3
2020-07-24,2772,2771,SH600734,-0.31428573,0.038789370000000045,0.18058132,0.18058132,0.49486705,-0.108745154,-0.1017027556,0.00570782955103206,0.00039081596729008335,7.92730797175581,0,0,0,1,1,2
2020-01-22,2508,2508,SZ000670,-0.2987805,0.0013543000000000305,0.27113062,0.27113062,0.56991112,-0.06444358833333333,-0.11774174099999998,0.004755260408324071,0.00041594605561322333,7.827229559470352,0,0,3,3,6,6
2020-05-21,2400,2399,SH600734,-0.2626506,0.01379600000000003,0.21069692,0.21069692,0.47334752,-0.10499206,-0.10005121800000001,0.007288424727520052,0.0004795811697845898,7.783196928375064,0,0,1,2,1,2
2020-09-09,2700,2699,SH600734,-0.2542373,0.015551650000000028,0.19485001,0.19485001,0.44908731,-0.1851247533333333,-0.13488630019999998,0.004972163113089542,0.0003884068858494246,7.900994619582061,0,0,0,0,0,0
2020-08-25,2737,2735,SH600734,-0.24590164,0.031623159999999984,0.15964974,0.15964974,0.40555138,-0.07911350866666668,-0.0569568222,0.005001177943600961,0.00039387624731362095,7.91460511063975,0,0,0,0,0,0
2020-01-23,2517,2509,SZ000670,-0.22463769,0.005818499999999949,0.29108116,0.29108116,0.5157188500000001,-0.15653304066666665,-0.09117689539999999,0.005114463699073779,0.0004173622261538595,7.8308099021100865,0,0,0,0,0,0
2020-05-08,2444,2443,SZ000509,-0.2212693,0.031176899999999952,0.20462634,0.20462634,0.42589564,-0.08223550433333333,-0.0788030228,0.006982746844600801,0.00045135607234789155,7.801366777626555,0,0,0,1,1,2
2020-08-06,2766,2765,SH600734,-0.21904762,0.02534040000000004,0.28013393,0.28013393,0.49918155,-0.07604128066666667,-0.0789915074,0.005425289576519627,0.00038703728779631094,7.925142707324386,0,0,1,1,1,1
2020-03-11,2682,2682,SZ000816,-0.20882353,0.00469193999999995,0.17668207,0.17668207,0.3855056,-0.075124851,-0.05090599760000001,0.00619256460770545,0.0003898986077002197,7.8942988125178815,0,0,1,1,1,1
2020-03-30,2663,2662,SH600744,-0.20408164,0.030992569999999997,0.21543163,0.21543163,0.41951327000000005,-0.10179399833333334,-0.086932349,0.0075603164835106595,0.0004048977979804444,7.887179812008997,0,0,0,0,0,1
2020-02-25,2541,2539,SH600156,-0.1948718,0.008507229999999977,0.20888963,0.20478413,0.39965593,-0.15515201166666667,-0.089893559,0.0062741161263387525,0.0004134917512450808,7.84029320838189,0,0,0,0,0,0
2020-01-08,2448,2447,SH600654,-0.19037542,0.030794260000000073,0.19371197,0.19371197,0.38408739000000003,-0.09116752666666667,-0.0693797794,0.004890659444653527,0.00043480864619905766,7.803014615336726,0,0,0,0,0,0
