month,top1_mean,top3_mean,top5_mean,hit20,regret,max_prob
2020-01,-0.0586595962625,-0.0270484956,-0.027282132807499998,0.0,0.2768552912625,0.0004245438942119558
2020-02,0.035894761715,0.02569358070833333,0.022663170915,0.15,0.223343395785,0.0004234055931591196
2020-03,0.010861649681818185,0.004835733483333333,0.003391532968181818,0.18181818181818182,0.7073699851363636,0.00039730850858746123
2020-04,0.010878376095238096,-0.01429694135873016,-0.021999481557142857,0.23809523809523808,0.3015191439047619,0.00043295382096830373
2020-05,0.03312289272222222,0.04110741888333333,0.013672630410000004,0.2222222222222222,0.3415132656111111,0.0004567268506754276
2020-06,0.04967385815,0.0114641905,0.0054433136896999985,0.35,0.19013930085,0.00044197180312654854
2020-07,0.04087578356521739,0.013134584257971016,0.009965656306956523,0.21739130434782608,0.21749115860869564,0.00040411590782154556
2020-08,0.0007370533809523822,0.006413468019047617,-0.0009875502628571419,0.19047619047619047,0.22105894471428572,0.0003877607890851851
2020-09,0.008529730890909094,-0.0030018301090909074,-0.00371422468181818,0.3181818181818182,0.18628846547272726,0.0003955966062137869
2020-10,0.0095063151625,-0.0027100969666666672,-0.0055496429425,0.0625,0.1614668562125,0.0004440775062192531
2020-11,0.031909579747619043,0.015614136246031746,0.01023795097904762,0.23809523809523808,0.18689054901428573,0.0004448889132862829
2020-12,-0.00620759218181818,0.010358709146212121,-0.001826246566454544,0.18181818181818182,0.2238075099090909,0.0004330282973449375
