top_k,strict_mean_return,strict_cumulative_return,strict_sharpe,rollover_mean_return,rollover_cumulative_return,rollover_sharpe,rollover_positive_rate
1,0.015146047640495867,-0.0879623072797805,1.2765895064064132,0.011817945323966945,-0.4545158494911914,1.0360703314276503,0.4049586776859504
3,0.007188546766184572,1.6129007700606368,1.3874355579857078,0.015146047640495867,-0.0879623072797805,1.2765895064064132,0.45454545454545453
5,0.0008145924905454551,-0.2230245971524225,0.20907157633961995,0.015146047640495867,-0.0879623072797805,1.2765895064064132,0.45454545454545453
10,0.00045542126342561977,-0.09704972980157689,0.17151508165435972,0.015146047640495867,-0.0879623072797805,1.2765895064064132,0.45454545454545453
