model,fold_year,seq_len,gpu,status,return_code,des,log_path,metrics_path,num_days,mean_return,cumulative_return,sharpe,ic,rank_ic
TimesNet,2019,20,0,done,0,market_loss_timesnet20_hbce_a005_probe,logs/market_loss_timesnet20_hbce_a005_probe/TimesNet_fold2019_sl20.log,test_results/long_term_forecast_market_2019_20_fsA_TimesNet_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebfixed_dtTrue_market_loss_timesnet20_hbce_a005_probe_0/market_metrics.txt,243,-0.0007698190165683627,-0.958593487739563,-0.09492652292249343,-0.0047531205693644675,0.005660782403867785
TimesNet,2021,20,0,done,0,market_loss_timesnet20_hbce_a005_probe,logs/market_loss_timesnet20_hbce_a005_probe/TimesNet_fold2021_sl20.log,test_results/long_term_forecast_market_2021_20_fsA_TimesNet_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebfixed_dtTrue_market_loss_timesnet20_hbce_a005_probe_0/market_metrics.txt,242,0.011808703653514385,-0.07020372152328491,1.194669971234453,0.006981158286945651,0.008078174262238056
TimesNet,2024,20,0,done,0,market_loss_timesnet20_hbce_a005_probe,logs/market_loss_timesnet20_hbce_a005_probe/TimesNet_fold2024_sl20.log,test_results/long_term_forecast_market_2024_20_fsA_TimesNet_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebfixed_dtTrue_market_loss_timesnet20_hbce_a005_probe_0/market_metrics.txt,160,0.09658704698085785,274.40802001953125,2.405173715942383,0.01874152499177578,0.014149804807658945
