date,n,n_tradable,top1_code,top1_true,top1_pred_gap,best_true_all,best_true_tradable,regret_vs_best_tradable,top3_mean,top5_mean,score_std,score_max_prob,score_entropy,hit_top1_in_true10,hit_top1_in_true20,overlap_pred10_true10,overlap_pred10_true20,overlap_pred20_true10,overlap_pred20_true20
2020-05-18,2413,2410,SZ000509,-0.65983605,0.019593450000000012,0.67449665,0.67449665,1.3343327,-0.022411983333333326,-0.029006897999999993,0.007500112267187848,0.00046436841749478185,7.788597464787983,0,0,2,2,2,2
2020-05-22,2409,2408,SZ000509,-0.4528302,0.02652918999999998,0.21888413,0.21888413,0.67171433,-0.14377549666666667,-0.09376926719999999,0.007657302184166616,0.00046105636295965793,7.786937181573421,0,0,1,1,1,1
2020-07-14,2711,2707,SH600734,-0.35449734,0.00213393999999989,0.16067329,0.16067329,0.51517063,-0.12775132666666666,-0.0638625268,0.00662941699400878,0.00039604057597178693,7.905050855005733,0,0,1,3,1,3
2020-07-24,2772,2771,SH600734,-0.31428573,0.026905899999999927,0.18058132,0.18058132,0.49486705,-0.108745154,-0.1017027556,0.0056818955514522755,0.0003869949328692583,7.927308118604378,0,0,1,1,2,3
2020-01-22,2508,2508,SZ000670,-0.2987805,0.0006435500000000483,0.27113062,0.27113062,0.56991112,-0.06444358833333333,-0.04734897299999999,0.004930419637923033,0.00041780766763212045,7.827228686594987,0,0,3,3,6,6
2020-05-21,2400,2399,SH600734,-0.2626506,0.013666200000000073,0.21069692,0.21069692,0.47334752,-0.12753634333333333,-0.034794146000000005,0.007898762059710662,0.0005037904570520863,7.783191615112274,0,0,1,2,1,2
2020-09-09,2700,2699,SH600734,-0.2542373,0.013491049999999949,0.19485001,0.19485001,0.44908731,-0.1851247533333333,-0.13488630019999998,0.005238094343657314,0.00038758153938628245,7.900993255355949,0,0,0,0,0,0
2020-08-25,2737,2735,SH600734,-0.24590164,0.04637051000000003,0.15964974,0.15964974,0.40555138,-0.09813933933333334,-0.06636586619999998,0.005117591481144693,0.00039515916879336347,7.914604506225641,0,0,0,0,0,0
2020-01-23,2517,2509,SZ000670,-0.22463769,0.005666500000000019,0.29108116,0.29108116,0.5157188500000001,-0.15653304066666665,-0.09117689539999999,0.005290523037294062,0.0004196806154820235,7.830808956042751,0,0,0,0,0,0
2020-05-08,2444,2443,SZ000509,-0.2212693,0.033451629999999954,0.20462634,0.20462634,0.42589564,-0.129650432,-0.0788030228,0.007142525539553892,0.00045081083619295516,7.801365640198435,0,0,0,1,1,2
2020-08-06,2766,2765,SH600734,-0.21904762,0.007887960000000027,0.28013393,0.28013393,0.49918155,-0.07604128066666667,-0.0789915074,0.005348110336749873,0.00038161483723959526,7.925143124898385,0,0,1,1,1,1
2020-03-11,2682,2682,SZ000816,-0.20882353,0.0005390000000000672,0.17668207,0.17668207,0.3855056,-0.075124851,-0.05596156160000001,0.006340660676992632,0.0003888539450091812,7.8942978678409865,0,0,1,1,1,1
2020-03-30,2663,2662,SH600744,-0.20408164,0.017304499999999945,0.21543163,0.21543163,0.41951327000000005,-0.10179399833333334,-0.086932349,0.0077279376460831885,0.0003994203810617315,7.887178533819554,0,0,0,1,0,1
2020-06-29,2456,2455,SH600734,-0.20264317,0.019552450000000055,0.20189607,0.20189607,0.40453924,-0.10593977,-0.0633249658,0.0051081862534847365,0.000432724587717755,7.806276196455244,0,0,1,1,1,1
2020-02-25,2541,2539,SH600156,-0.1948718,0.0046175600000000205,0.20888963,0.20478413,0.39965593,-0.09124265999999999,-0.089893559,0.006286236403711958,0.0004115856330276898,7.840293127946341,0,0,0,0,0,0
