year,mode,num_days,top1_mean,top1_cum,top1_sharpe,top3_mean,top5_mean,ic,rank_ic,unique,max_rep
2021,debias015,34,0.0185548514617647,0.5495370125566226,2.4250816184165607,0.004857867156862744,0.002653859681176469,0.019770494528733005,0.013252766892552195,21,7
2021,raw,34,0.02327906037941176,0.8385489830880182,3.1237099084592135,0.003960984680392157,0.001604712871764705,0.01833835401342334,0.010615398431556608,19,8
2022,debias015,34,-0.011233720526470588,-0.3352440395978532,-4.7442918015079565,-0.0012126530274509802,-1.2353500000003998e-06,0.026842019128026955,0.014689865864277132,18,5
2022,raw,34,-0.00872678825,-0.27833005651407183,-3.4067735108684505,0.00017166951274509822,-0.001050331672352942,0.027112055001317966,0.014831767268120166,17,8
2023,debias015,35,0.007718777785714285,0.2631389919790019,2.7057186067658243,0.008055853860952382,-0.0006025698849714281,0.03702291121209743,0.01005501044984502,23,10
2023,raw,35,0.007335396528571426,0.2500249436180326,2.6882280375056036,0.004916962919047618,0.0002876760835999995,0.03800765335981081,0.010066680800303925,24,11
2024,debias015,36,0.03396551283611112,0.44085697466358087,1.8366012997511902,0.02314982323518518,0.01326846145911111,0.07806567207087209,0.06379364353236235,23,4
2024,raw,36,0.04065030058611111,0.9029769422685896,2.2266384407093867,0.01998094268888889,0.01611038557944444,0.07964584799909924,0.06641356319303426,22,4
