date,n,n_tradable,top1_code,top1_true,top1_pred_gap,best_true_all,best_true_tradable,regret_vs_best_tradable,top3_mean,top5_mean,score_std,score_max_prob,score_entropy,hit_top1_in_true10,hit_top1_in_true20,overlap_pred10_true10,overlap_pred10_true20,overlap_pred20_true10,overlap_pred20_true20
2025-09-26,2820,2820,SH600200,-0.2699115,0.0069221999999999895,0.21260962,0.21260962,0.48252112,-0.024531863333333348,-0.043151802,0.004155326408536882,0.0003666290840450056,7.944483498818236,0,0,1,1,1,2
2025-09-30,2821,2820,SZ002513,-0.22483122,0.002989739999999963,0.25172412,0.25172412,0.47655534,-0.030859214666666666,-0.006586117,0.004052104574597901,0.0003648473298831058,7.944838478663101,0,0,1,2,1,3
2025-01-02,2816,2815,SZ000759,-0.22204587,0.002188299999999921,0.21021126,0.21021126,0.43225713,-0.071028298,-0.0988624868,0.0045968708532262365,0.0003647192707623108,7.943062108786323,0,0,1,1,1,1
2025-03-27,2806,2806,SH600610,-0.18969887,0.00346734999999998,0.22308041,0.22308041,0.41277927999999997,-0.07098403333333334,-0.054154733999999996,0.004369090143327029,0.00036614872369080607,7.939505684644283,0,0,0,0,0,0
2025-01-17,2794,2793,SH603177,-0.18656716,0.0011132999999999837,0.23642612,0.23642612,0.42299328,-0.11393742333333333,-0.064262407,0.005379747008277406,0.0003690471686467786,7.935215011314091,0,0,0,0,0,1
2025-02-28,2795,2795,SH600076,-0.17942584,0.01231849000000007,0.17619328,0.17619328,0.35561912,-0.18712038666666667,-0.17501742,0.00465813122441699,0.0003727060482113981,7.935576485697322,0,0,0,0,0,0
2025-09-12,2824,2824,SH600200,-0.17906336,0.00861909999999999,0.18136439,0.18136439,0.36042775,-0.025300915000000004,-0.024304441200000002,0.004427708949736722,0.00036528991492605607,7.9458997639560645,0,0,0,0,0,0
2025-08-13,2810,2810,SH600200,-0.16795866,0.005707740000000072,0.15538552,0.15538552,0.32334418,-0.08087112033333334,-0.0479356458,0.004356984122745581,0.0003665473286700039,7.940930236419496,0,0,1,1,2,3
2025-03-12,2797,2796,SH600811,-0.16780822,0.006711649999999958,0.2001925,0.2001925,0.36800072,-0.07104966766666666,-0.066950984,0.004659275304323308,0.0003718122942797375,7.936291793673749,0,0,0,0,1,1
2025-08-28,2824,2824,SH600200,-0.16735537,0.014258299999999946,0.21114276,0.21114276,0.37849813,-0.113392198,-0.04861563745999999,0.0041085549103290694,0.00036711300015220016,7.945901130015054,0,0,1,1,1,1
2025-04-01,2809,2809,SZ000953,-0.14927536,0.001921900000000032,0.19890368,0.19890368,0.34817904,-0.09612056333333334,-0.059985469199999995,0.004330277716811503,0.0003642401575680767,7.940574427125918,0,0,0,0,0,0
2025-11-27,2818,2817,SZ002264,-0.14516129,0.0018950099999999193,0.2534819,0.2534819,0.39864319,0.08921866,0.016950810000000004,0.004343526957327693,0.00036508699015678657,7.94377322379589,0,0,2,2,5,5
2025-01-03,2816,2814,SH600693,-0.14428881,0.007187359999999976,0.2352438,0.2352438,0.37953261,-0.12162505,-0.13763891,0.004934019810239241,0.00036703186837186257,7.94306049520968,0,0,0,0,1,1
2025-04-29,2778,2775,SH600744,-0.14414415,0.007446049999999982,0.20295668,0.20295668,0.34710083,-0.07002070333333334,-0.060730639600000004,0.004789575106759715,0.0003722345982969486,7.9294750127226505,0,0,0,0,0,0
2025-05-19,2807,2805,SZ000565,-0.13992652,0.003992900000000077,0.31458968,0.31458968,0.4545162,-0.08095159266666667,-0.0748289612,0.004932611144313967,0.0003681630186538217,7.9398593643501325,0,0,0,0,0,0
