top_k,strict_mean_return,strict_cumulative_return,strict_sharpe,rollover_mean_return,rollover_cumulative_return,rollover_sharpe,rollover_positive_rate
1,0.04963077061161827,-0.010682932999016792,1.5605745350051932,0.04504702305145229,-0.2852937391979967,1.4312486456701554,0.37344398340248963
3,0.022359610962793916,4.2415980718974335,1.6173011119070466,0.049222094263070545,-0.0993853686548336,1.5477237938330632,0.4730290456431535
5,0.01695873555634855,6.01569276707669,1.7693350444593767,0.049222094263070545,-0.0993853686548336,1.5477237938330632,0.4730290456431535
10,0.007772515471161825,1.3882928326069575,1.275809485996904,0.049222094263070545,-0.0993853686548336,1.5477237938330632,0.4730290456431535
