code,pick_count,mean_true,positive_rate,mean_log_amount,mean_avg_amount_20,mean_turnover_rate,mean_avg_turnover_20,mean_amplitude,mean_avg_amplitude_20,mean_ret_20,mean_ret_60,mean_vol_20,mean_vol_60,mean_market_cc_mean,mean_market_amount_top10_share
SH600198,47,0.04081290982978723,0.5319148936170213,17.87649812301091,92357147.32340425,2.6848936170212765,1.4598297872340424,31.2368085106383,22.303117021276595,0.14068191270999675,0.03854131834600413,0.17593841715661696,0.15766538360501015,-0.0012791781404204873,0.7487092570396201
SZ000889,38,0.1986631327631579,0.5789473684210527,17.415673474114524,37133935.12894736,2.678157894736842,2.455539473684211,24.806052631578947,21.027223684210526,1.561691828427759,-0.24766597539082527,0.2608814162340154,0.2273309400998156,0.00010826561457737266,0.7440968671362332
SZ000040,34,0.09239713102941176,0.47058823529411764,18.362135404535437,98455715.51430881,7.762058823529412,6.7286029411764705,58.426764705882356,55.76785294117647,2.287152156581064,1.451036057560519,0.6452702671225076,0.9681642465999486,5.452361600018453e-05,0.7413699110994408
SH600076,24,-0.05069172479166667,0.4166666666666667,17.083324642122083,35339312.802083336,1.3175000000000001,1.5198124999999998,28.515,28.141333333333336,0.8149223336440344,0.6298776764540036,0.23446488994713585,0.22480908348808878,0.004960879924881264,0.7557871607971368
SZ000622,9,-0.019933689555555554,0.2222222222222222,17.227118018318176,24472336.984333333,4.8966666666666665,4.026833333333332,16.263333333333335,11.419277777777777,1.1074145036172431,-0.6810797353226301,0.10592290933059248,0.09667458602748617,-0.006435307483366303,0.7679465268851049
SZ002089,9,0.10233355555555555,0.4444444444444444,16.88291409640045,25150178.255555555,7.947777777777778,3.651777777777778,69.85555555555555,18.64177777777778,-0.9512148248035639,-0.9638913560860173,0.27245506128316144,0.1603524715402872,0.0013595442094037282,0.7254729391517232
SH600868,7,-0.027158492142857146,0.2857142857142857,17.96137132101084,105481963.92142858,3.982857142857143,2.362714285714286,17.684285714285714,13.28892857142857,-0.2369950081656529,-0.009330092542522943,0.0960015849746314,0.07339629313694158,-0.0002813788962923125,0.7640486495992207
SZ000692,6,0.07987810633333332,0.5,17.403175601381378,28314444.438333333,2.9616666666666664,1.8310000000000002,10.104999999999999,10.5285,0.7105280004627524,0.18342185063127822,0.09313162679403697,0.08098202360935725,0.0025096109620255623,0.7315516839721142
SH600744,4,0.095620401,0.5,19.90513364933109,148425276.83749998,7.5675,2.081375,26.252499999999998,9.856250000000001,0.006080139854766131,0.04173510671996697,0.08009249470700856,0.05248225035642539,-0.0136508970173786,0.7165852322910562
SZ000017,4,0.1009795875,1.0,19.77910292818008,107852828.44,25.75,4.95525,7.3225,4.097625,1.2480168974230061,1.4294564427043683,0.05562723205044749,0.038753374815563166,-0.010091457146251537,0.7271822983515438
SZ000793,4,-0.0492019225,0.5,19.892958767436642,179007061.90687498,14.9375,6.5032499999999995,34.17,14.772499999999999,0.7964100394225939,0.4122660356488574,0.08849173553646388,0.09748804159779695,0.02555368386789964,0.760510269288545
SH600156,3,0.0013167226666666667,0.6666666666666666,19.001062431261314,76535400.36666666,12.483333333333334,5.372,21.8,12.124333333333333,0.36814672409726396,0.27945020233066775,0.09559249102341817,0.06709344324264897,-0.0038366851230326113,0.7598368551767368
SH600550,3,0.09845121,0.6666666666666666,21.036963907771554,818405471.4,9.776666666666666,6.095333333333333,10.403333333333334,10.150666666666666,1.9671765681373714,1.6793289982676949,0.07046727761951736,0.05807632567009901,-0.0005522888994541741,0.7537619947026561
SH600653,3,-0.07184378866666667,0.0,19.92575971763269,127119622.5,13.556666666666667,3.6381666666666668,27.736666666666668,13.445833333333333,0.5269392520558838,0.5140663582186602,0.1337336655312071,0.08839942149283651,0.002556652144067901,0.7620930746217082
SH603580,3,0.061569492,0.6666666666666666,20.109307112430205,157786162.3166667,17.463333333333335,7.342666666666666,14.693333333333333,8.445333333333334,1.9232907705653925,0.7836254404890336,0.05259942935097511,0.054848599581377555,0.005108756279024992,0.736436577803393
SZ000816,3,-0.08078660666666666,0.3333333333333333,19.403576371539,142661858.15416667,11.426666666666668,3.4655,23.876666666666665,11.1075,0.5073783335381591,1.2827596079959036,0.08835283777030938,0.08124211906460342,0.005394793159579362,0.7428955819919318
SH600727,2,0.059381733,1.0,20.933044197765255,250039455.375,27.72,6.6245,22.535,13.56375,0.9391471809143739,0.8541910178926051,0.11468281246745562,0.10813170153627377,-0.000634430878857362,0.7267948679061162
SH600800,2,-0.100480317,0.0,20.73176927766098,130565426.65,18.8,3.0997500000000002,15.015,8.251750000000001,1.274196001727781,2.697949202696038,0.06983748743522762,0.05560897389877267,-0.008449999277837834,0.7272003623798998
SH603099,2,0.015458725,0.5,20.684473512581825,231040521.175,14.719999999999999,4.43825,9.325,4.74875,0.7011270512133658,0.9891005371220652,0.05079861097911101,0.03844930028800092,-0.011302899926049288,0.7138861082356551
SH603955,2,0.10841030000000001,1.0,21.12827599401588,278395215.225,38.24,10.4715,14.600000000000001,4.8892500000000005,2.199049980932915,2.5807918825669267,0.05145566669558709,0.047483512350537854,0.01042688942514901,0.7444617949963305
