year,model,feature_set,seq_len,prediction_path,completed,top1_mean,top1_sharpe,top3_mean,top5_mean,ic,rank_ic,unique,max_rep,debias015_top1_mean,debias015_top1_sharpe,num_days
2021,iTransformer,A,20,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_csattn_transformer_fp32_stage2topheavy_topk_iTransformer_iTransformer_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_backbone_stage2topheavy_topk_0/top1_predictions.csv,True,0.0038052410547933886,2.235856386915097,0.0015813344618044076,0.00047238151348760326,0.0037818556657636627,0.006915845068231822,228,3,0.0037830501477685947,2.2934109543439076,242
