strategy,combo,size,variant_kind,variant_method,scenario,num_days,gross_mean_return,gross_cumulative_return,gross_sharpe,mean_return,cumulative_return,sharpe,switch_count,same_code_streak_days,avg_entry_cost_bps,avg_exit_cost_bps
"patchtst+timesnet::weighted_rank::{""dominant"": ""patchtst"", ""weights"": [0.6, 0.4]}",patchtst+timesnet,2,weighted_rank,"{""dominant"": ""patchtst"", ""weights"": [0.6, 0.4]}",base,2340,0.007067907792224443,-0.9989816182140718,0.585734621572514,0.006253646194068568,-0.999846957062871,0.5184227053819787,901,1438,3.083760683760684,5.011111111111111
"wpmixer+timesnet::weighted_rank::{""dominant"": ""wpmixer"", ""weights"": [0.6, 0.4]}",wpmixer+timesnet,2,weighted_rank,"{""dominant"": ""wpmixer"", ""weights"": [0.6, 0.4]}",base,2340,0.00703128815156766,-0.9990804779740586,0.5824444292830518,0.006122674222758114,-0.9998896367055154,0.5073314269304589,1008,1331,3.4495726495726498,5.605555555555555
"patchtst+timesnet::weighted_rank::{""dominant"": ""timesnet"", ""weights"": [0.4, 0.6]}",patchtst+timesnet,2,weighted_rank,"{""dominant"": ""timesnet"", ""weights"": [0.4, 0.6]}",base,2340,0.0067317487131395804,-0.998807405733547,0.5698561753443703,0.005859318913667414,-0.9998433271292181,0.49617403509667013,965,1374,3.3025641025641024,5.366666666666666
"timesnet+dlinear_a01::weighted_rank::{""dominant"": ""dlinear_a01"", ""weights"": [0.4, 0.6]}",timesnet+dlinear_a01,2,weighted_rank,"{""dominant"": ""dlinear_a01"", ""weights"": [0.4, 0.6]}",base,2340,0.006469528210294871,411.6148501020311,1.08085405502926,0.004505995933809421,3.2647245063680517,0.7541099315133474,2175,164,7.4393162393162395,12.088888888888889
wpmixer+timesnet::combo::rank_mean,wpmixer+timesnet,2,combo,rank_mean,base,2340,0.006314421189001159,-0.9997329880554806,0.525589631342063,0.005418362609090227,-0.9999670651241274,0.45113361961333376,995,1344,3.405128205128205,5.533333333333333
timesnet+dlinear_a01::selector::top1_gap,timesnet+dlinear_a01,2,selector,top1_gap,base,2340,0.006207036958230769,-0.9976497575175713,0.5396783490196343,0.004827128538781584,-0.9999060006731401,0.4200765261277875,1531,808,5.237606837606838,8.511111111111111
patchtst+timesnet::combo::rank_mean,patchtst+timesnet,2,combo,rank_mean,base,2340,0.006136953846552555,-0.9996471769645261,0.5233177223115728,0.005308344475014286,-0.9999489454849806,0.4527691656340807,919,1420,3.1452991452991452,5.111111111111111
dlinear_a01,dlinear_a01,1,single,dlinear_a01,base,2340,0.006058639761204491,45.261845741785606,0.8830874125226461,0.004112448878483356,-0.5013227236897739,0.6004458475713464,2155,184,7.3709401709401705,11.977777777777778
timesnet+dlinear_a01::combo::mean,timesnet+dlinear_a01,2,combo,mean,base,2340,0.005925194179747865,-0.9988272247948551,0.5148965182202966,0.00457428199272449,-0.9999499372024846,0.39785295677863375,1500,839,5.131623931623932,8.338888888888889
timesnet+dlinear_a01::gated::gated_q50_left,timesnet+dlinear_a01,2,gated,gated_q50_left,base,2340,0.005897159440786325,-0.9987032028852411,0.5141316084296982,0.004548862923787807,-0.9999441758044444,0.39694177641495626,1496,843,5.1179487179487175,8.316666666666666
timesnet,timesnet,1,single,timesnet,base,2340,0.005594929628695315,-0.9998104836361603,0.4801055956221099,0.0044577840746316925,-0.9999866888547759,0.3826599927631337,1263,1076,4.321367521367521,7.022222222222222
"timesnet+dlinear_a01::weighted_rank::{""dominant"": ""timesnet"", ""weights"": [0.6, 0.4]}",timesnet+dlinear_a01,2,weighted_rank,"{""dominant"": ""timesnet"", ""weights"": [0.6, 0.4]}",base,2340,0.005573842223995726,45.005937452142966,0.9277617224449921,0.003632528862990762,-0.5009453787070967,0.6057337643665126,2152,187,7.36068376068376,11.96111111111111
"timemixer+timesnet::weighted_rank::{""dominant"": ""timesnet"", ""weights"": [0.4, 0.6]}",timemixer+timesnet,2,weighted_rank,"{""dominant"": ""timesnet"", ""weights"": [0.4, 0.6]}",base,2340,0.004961940095610463,-0.9999054239155263,0.4335082274655029,0.004049703171505494,-0.9999887673758933,0.35390578642543014,1013,1326,3.466666666666667,5.633333333333334
timesnet+dlinear_a01::combo::rank_mean,timesnet+dlinear_a01,2,combo,rank_mean,base,2340,0.0049479450291880335,12.355192230790772,0.8338330037391802,0.0030018245380321017,-0.856942974138125,0.506841108790826,2158,181,7.381196581196582,11.994444444444444
"timemixer+dlinear_a01::weighted_rank::{""dominant"": ""dlinear_a01"", ""weights"": [0.4, 0.6]}",timemixer+dlinear_a01,2,weighted_rank,"{""dominant"": ""dlinear_a01"", ""weights"": [0.4, 0.6]}",base,2340,0.004889995688961539,5.950786742682897,0.8111491036420047,0.0029550968710105097,-0.9238042435782335,0.4909763788891887,2147,192,7.343589743589743,11.933333333333334
"wpmixer+dlinear_a01::weighted_rank::{""dominant"": ""wpmixer"", ""weights"": [0.6, 0.4]}",wpmixer+dlinear_a01,2,weighted_rank,"{""dominant"": ""wpmixer"", ""weights"": [0.6, 0.4]}",base,2340,0.0047608738172735055,2.6870779106006912,0.7789299121816626,0.0028471560012236436,-0.9574017013207652,0.4667287160440932,2122,217,7.258119658119658,11.794444444444444
"wpmixer+dlinear_a01::weighted_rank::{""dominant"": ""dlinear_a01"", ""weights"": [0.4, 0.6]}",wpmixer+dlinear_a01,2,weighted_rank,"{""dominant"": ""dlinear_a01"", ""weights"": [0.4, 0.6]}",base,2340,0.004416948808200855,1.7232699952695238,0.7287229890558762,0.0024909485620197764,-0.9696409819883915,0.4115979759250941,2139,200,7.316239316239316,11.88888888888889
"itransformer+dlinear_a01::weighted_rank::{""dominant"": ""itransformer"", ""weights"": [0.6, 0.4]}",itransformer+dlinear_a01,2,weighted_rank,"{""dominant"": ""itransformer"", ""weights"": [0.6, 0.4]}",base,2340,0.004213150747777778,0.6881968702487815,0.7291788890079628,0.002291374285122079,-0.980981216558606,0.3972042951280054,2134,205,7.299145299145299,11.86111111111111
"timemixer+dlinear_a01::weighted_rank::{""dominant"": ""timemixer"", ""weights"": [0.6, 0.4]}",timemixer+dlinear_a01,2,weighted_rank,"{""dominant"": ""timemixer"", ""weights"": [0.6, 0.4]}",base,2340,0.004113339840662394,-0.2904807662658435,0.6801090937902837,0.0022081670603222143,-0.9916986397517283,0.36570358482896176,2116,223,7.237606837606838,11.761111111111111
timemixer+dlinear_a01::combo::rank_mean,timemixer+dlinear_a01,2,combo,rank_mean,base,2340,0.004008892558376069,0.19532265961027484,0.6816641167020925,0.002086475483782285,-0.9865338082267807,0.3554245352724093,2134,205,7.299145299145299,11.86111111111111
itransformer+dlinear_a01::combo::rank_mean,itransformer+dlinear_a01,2,combo,rank_mean,base,2340,0.0038347528752991455,-0.29937840868051613,0.6680395685797215,0.0019049946518875172,-0.9922548392356612,0.33241986361000175,2143,196,7.32991452991453,11.911111111111111
"itransformer+dlinear_a01::weighted_rank::{""dominant"": ""dlinear_a01"", ""weights"": [0.4, 0.6]}",itransformer+dlinear_a01,2,weighted_rank,"{""dominant"": ""dlinear_a01"", ""weights"": [0.4, 0.6]}",base,2340,0.0036334096933760686,-0.45960786251526453,0.6399934451329674,0.0016925643004837398,-0.9941748697022492,0.29866791457258046,2155,184,7.3709401709401705,11.977777777777778
wpmixer+dlinear_a01::combo::rank_mean,wpmixer+dlinear_a01,2,combo,rank_mean,base,2340,0.003564582210679487,-0.573189016378203,0.5938830693975483,0.0016449383422570984,-0.9951714105722088,0.2745604769816972,2132,207,7.292307692307692,11.85
"patchtst+dlinear_a01::weighted_rank::{""dominant"": ""dlinear_a01"", ""weights"": [0.4, 0.6]}",patchtst+dlinear_a01,2,weighted_rank,"{""dominant"": ""dlinear_a01"", ""weights"": [0.4, 0.6]}",base,2340,0.0034280162224615386,-0.6975689931565572,0.5739300017592157,0.0014972508961655097,-0.9966707363769641,0.2511018046325705,2145,194,7.336752136752136,11.922222222222222
"patchtst+dlinear_a01::weighted_rank::{""dominant"": ""patchtst"", ""weights"": [0.6, 0.4]}",patchtst+dlinear_a01,2,weighted_rank,"{""dominant"": ""patchtst"", ""weights"": [0.6, 0.4]}",base,2340,0.0029381578995982907,-0.9473351137369304,0.4856159894724347,0.0010348691507872446,-0.9993825258747712,0.1713508278141455,2115,224,7.234188034188034,11.755555555555556
patchtst+dlinear_a01::combo::rank_mean,patchtst+dlinear_a01,2,combo,rank_mean,base,2340,0.0029072396245897448,-0.9056444403228949,0.4897385685529618,0.000994974661371895,-0.9989167221568451,0.16790935352025782,2125,214,7.268376068376068,11.811111111111112
